global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
4516.5739365975605	-0.487568001962245	20399440.124752384	0.2377225565374557	3606.494645325064	-43.465308473821096	13006803.62675836	1889.233040724424	4581.280823963321	1.6690972150554444	2.7858855133058404	20988133.98801405	4453.630831027439	3422.231471778164	1.009231	12.944019	0.0381325774394466	0.0238196359407817	-0.11537914	0.0220471007	-0.0695665583	-0.081095396	0.0344270338	-0.0451593615	-0.1150407187	-0.1061416273	0.0136772817	0.0090364973	0.0958232131	-0.0075984984	-0.00796541	0.0131006355	0.0777385233	0.0874184028	0.0203565131	0.0624114877	0.163800758	0.0109141525	0.017322004	0.080307368	0.0029379509	0.0257060125	0.0086803973	0.1535000874	-0.0688200543	0.0632630745	-0.0421345256	0.0834719104	0.0049533374	-0.0482834293	0.0782584845	-0.0154768695	0.063471221	0.0687216014	0.0144479733	-0.0634122888	0.0785760374	0.0279423867	0.0008280594	0.0430068752	0.0057437957	-0.0656196971	0.0326194929	0.1119846578	0.0532227981	0.0878281087	0.0368177203	0.0638672144	-0.0209221056	0.0318087626	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0112121730782348	0.0054008012904063	2.9168654578454356e-05	0.0001257128251362	0.011090872224031	0.000100233728844	1.0046800397972658e-08	0.0001230074466897	0.0575161037739775	0.0127295672749312	0.0033081021933389	0.000162041883007	-0.0021790103293732	-0.0002959898197499	8.760997339557836e-08	4.748086015515102e-06	-0.000131798639716	-6.92180849000217e-08	4.791143277226613e-15	1.7370881430987975e-08	-0.0001851435916158	0.0001019804650705	1.0400015255995472e-08	3.4278149516398125e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.560567295646	-4.013369301914281	20363202.873511605	16.107133153547924	3626.8185849552265	20.323939630162386	13153813.048176631	413.0625220904852	4589.519371284677	8.238547321355327	67.87366196621103	21063688.05939729	4467.430577261828	3407.048932243796	1.021855	13.105935	0.0593508579679886	0.0271103423928664	-0.1157047822	0.026536413	0.0791944304	-0.1032752599	-0.0898180317	-0.0520042065	0.0056320564	0.0434592193	-0.004579178	0.0694833677	0.090319773	0.0381275024	-0.0679782135	0.0034068434	-0.1160278244	0.0242913092	-0.0002823005	-0.0668182552	-0.0121323921	-0.02455045	0.0863911824	0.0908767815	0.0285994725	-0.0259675359	0.0320671395	-0.0936672853	-0.0430393352	0.0781143072	-0.0461978216	0.0865818003	-0.021749647	0.0030120683	0.0205342346	0.1482474678	-0.0192500093	-0.0392893878	0.0751799479	-0.0538862041	-0.0011187431	0.0514362623	0.0769969502	0.074549423	0.0407903562	-0.0058818113	-0.0543970041	0.026517958	0.0526497424	0.0591844993	0.0665280128	0.113396284	-0.072131879	-0.0074075309	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0009720873574252	0.01218426043566	0.0001484562023639	9.449538304659084e-07	0.0250505189236918	0.0139596466996608	0.0001948717359793	0.0006275284983462	0.0450685404345847	-0.0124475633393928	0.0020311733369037	0.0001549418330881	-0.002492021231506	-0.0003130109021328	9.79758248539894e-08	6.210169818276682e-06	-0.0001316420934938	1.565462222000017e-07	2.4506719685092304e-14	1.7329640779430382e-08	-0.0002871638931263	-0.0001020203015105	1.0408141920293336e-08	8.246310151545307e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4498.913901932733	-13.646665362913154	20240226.29700361	186.2314755273336	3601.879408094618	-24.939176860608317	12973535.270456037	621.9625424847011	4585.855768846237	-3.6636024384397383	13.4219828269416	21030073.13266031	4459.984300285498	3372.743187758502	1.076698	13.809338	0.0429015480574771	0.0294482037343892	-0.0764346768	-0.013331606	-0.1183046937	-0.0373801092	-0.0172064659	-0.0954676963	-0.0938313383	0.0214103445	0.0022264324	0.0750553573	-0.0273238164	0.102775378	-0.1145199456	0.0381571461	-0.0304343856	0.0728633126	-0.0305987787	-0.0009060039	-0.0179885301	-0.0015560211	0.0734552099	-0.0292428872	0.1001426494	-0.0275607796	0.0872436175	0.0311385436	-0.0828580313	0.0329300152	-0.028890837	0.0733792066	0.0038469435	-0.0041960555	0.0097291018	0.0391742151	-0.0217655633	0.1471133647	-0.0090873417	-0.070783694	0.0568072394	0.0413210889	0.1456862337	0.0150366627	0.0244307219	-0.0721542266	-0.0122329794	0.0240905276	0.0456393862	0.0441571057	0.0336821963	0.0771870439	-0.0649074321	-0.0587738153	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0102340284467317	0.0092619410893064	8.578355274178405e-05	0.0001047353382485	0.025932713621529	0.0008821946978372	7.782674848920696e-07	0.0006725056357762	0.0700243459511682	0.0249558055165835	0.0049034090258888	0.0006227922289815	-0.0026480206908629	-0.0001559994593568	2.4335831319645008e-08	7.01201357923803e-06	-0.0001316202088337	2.18846601000096e-08	4.789383476929523e-16	1.7323879373426798e-08	-0.0002871746841843	-1.0791057999969857e-08	1.1644693275871343e-16	8.246929923635244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4481.061906756518	-17.851995176215496	20079915.81218436	318.69373177162134	3565.4959295618605	-36.38347853275764	12712761.223722195	1323.7575101436355	4583.958980666127	-1.8967881801099795	3.597805400204927	21012679.93642964	4456.802267629107	3258.8727402118075	1.074245	13.777875	0.0377004873837357	0.0296327660180822	-0.0016900353	-0.0513495502	-0.0854528519	0.0207281854	0.0953934709	-0.0264817232	0.0877004011	0.0359148498	0.0185556482	0.0810837018	-0.0875122953	0.0238938124	-0.0425033334	-0.1132638791	0.0333243668	0.0655599032	0.004401277	0.0011827571	0.0315866546	0.0089745549	0.0752167295	-0.1001295534	0.0034915845	0.0715915318	0.0725441147	0.0379958147	-0.0229861323	-0.068068631	0.0081244365	0.0187641475	0.0066905044	0.0029202472	-0.0305582626	0.0724681149	0.0760603845	0.0859716152	-0.0422771042	0.0122767661	0.0482086869	-0.0086159464	0.1789177867	0.0308971956	-0.0201673987	-0.0655926344	-0.0214430433	0.0640132591	0.0256731485	0.0244691507	-0.0328805004	-0.0107674643	-0.0483035347	-0.02202198	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0160690791949491	0.0058350507482173	3.404781723427243e-05	0.0002582153061735	0.0258522349708414	-8.04786506876029e-05	6.476813216497207e-09	0.0006683380529875	0.0979084265261889	0.0278840805750207	0.0095860599848341	0.0007775219495142	-0.0027260217536891	-7.800106282620026e-05	6.084165802016839e-09	7.431194601586197e-06	-0.000131608521678	1.1687155700000229e-08	1.365896083560478e-16	1.7320802978268596e-08	-0.0002871794823986	-4.798214300004693e-09	2.302286046876953e-17	8.24720551107278e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4483.528587076698	2.466680320180785	20102028.59113397	6.084511801967181	3581.0797690229806	15.583839461120078	12824132.312105684	242.8560523499633	4580.137927036461	-3.8210536296655846	14.60045084078054	20977663.430677854	4454.089440731183	3238.1113903911173	0.967424	12.407818	0.0281317903762258	0.0165991818328519	0.004405444	0.0414633708	0.0716704952	-0.0131264259	-0.0422125841	-0.023745962	0.0255714003	0.0755447553	-0.0040052329	0.0332793837	-0.0144171905	-0.0225073736	-0.0325154709	-0.0628281832	-0.0309892729	-0.0532094059	-0.0700687645	0.0980982635	-0.0101599443	-0.0080006945	0.0288345628	-0.0175642271	-0.0204883488	-0.001668355	0.0555224468	-0.0778670311	0.0490163368	-0.061593737	0.0153679832	0.0118339901	0.0055172981	0.0149699151	-0.0145731938	0.1219017617	-0.0517640234	-0.0298341896	0.0268191858	0.0406755947	-0.0471634259	-0.0259468331	0.1439525615	0.0605435307	-0.0482106137	-0.0504683643	0.0254781583	-0.0302474886	0.0251413888	0.0868659042	-0.0567907232	0.00441219	-0.1098097668	0.017721038	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0160612218102329	-7.857384716199872e-06	6.173849457837135e-11	0.0002579628460375	0.021090053724933	-0.0047621812459083	2.2678370218881663e-05	0.0004447903661205	0.1074394306399852	0.0095310041137963	0.0115432312562441	9.084003941720202e-05	-0.0029240365357892	-0.0001980147821	3.920985393015e-08	8.549989662630105e-06	-0.000210079925915	-7.847140423700001e-05	6.1577612829266626e-09	4.4133575272451896e-08	-0.0002873082486976	-1.287662990000129e-07	1.6580759758160723e-14	8.254602976968198e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4484.100479571204	0.5718924945058461	20107157.110890705	0.3270610252721192	3577.588889317206	-3.49087970577466	12799142.26096592	12.186241120189374	4574.87944532669	-5.258481709771331	27.651629891999622	20929521.93927264	4447.84085635126	3280.853019496373	0.920607	11.807371	0.0303295136956502	0.0166912540526534	-0.0040892185	0.0183146383	-0.1237463933	0.0195842873	0.0269683009	-0.0408260782	-0.0746609429	-0.0120782933	0.0080230095	-0.0065014079	-0.0336013198	0.0228862397	0.0288710135	0.0135674746	0.1253583113	0.0415331665	0.0319521251	0.0035049436	-0.0761633656	0.0132733608	-0.0101485915	-0.0354303074	0.0444796597	-0.0040575559	-0.0141868418	0.1165025095	0.0005753743	-0.0553172703	0.0040826982	0.0207870424	0.0137637699	-0.0134500151	0.0010860057	-0.0229741093	-0.0133832976	0.1002144232	-0.0388731034	0.0256077894	0.0358130097	-0.0096656613	0.1415789067	0.0750365789	-0.0611976359	-0.0556295855	0.0928647821	-0.0433410873	-0.0014605697	0.0109655344	-0.0249880204	-0.0081119494	-0.0793822588	0.0273151195	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0085253561613996	-0.0075358656488332	5.678927107726572e-05	7.268169767871412e-05	0.0258517626342609	0.0047617089093279	2.267387173717271e-05	0.0006683136312981	0.0979707628771962	-0.009468667762789	0.0095982703787398	8.965566920207988e-05	-0.0029240496089567	-1.3073167499932925e-08	1.7090770848130248e-16	8.55006611563983e-06	-0.0002108314266784	-7.515007633999917e-07	5.647533973907704e-13	4.444989047524956e-08	-0.0004578091022607	-0.0001705008535631	2.9070541065745674e-08	2.0958917411274809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4486.967557023702	2.867077452498052	20132877.85778325	8.220133118622718	3573.656668322825	-3.932220994380714	12771021.983048197	15.46236194864845	4576.1531638947945	1.273718568104414	1.6223589907339584	20941177.77942434	4449.046435502925	3246.610099677078	0.937483	12.023812	0.0476412868301935	0.0277637422370123	-0.0047004274	-0.0027586031	0.0727730625	0.0207315988	-0.0071674438	-0.0589334628	0.0376827038	0.0508214788	-0.0125464517	0.0008053583	0.0068603005	0.0115531746	0.0683410297	0.0102803253	-0.0972243871	-0.0295312471	0.03214897	-0.0650353389	-0.1169428075	-0.0170247148	0.0025674113	-0.0042433924	-0.0020281165	0.0294382944	-0.0870794558	-0.0956173955	-0.0246409492	0.0462964791	-0.011327993	0.0200042543	0.0108192832	-0.0306651768	0.0135039007	0.0928692533	0.0094980854	-0.0702763734	-0.0470216914	0.0108851072	-0.043212258	0.0086574279	0.1275596378	0.1045444003	-0.0497670516	-0.0532132594	-0.0233438658	-0.1182409644	-0.003401094	-0.0094520308	-0.0352085055	0.063960419	-0.0484101336	-0.0233582955	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0160904698100807	0.0075651136486811	5.723094451746107e-05	0.0002589032187091	0.0259015534330018	4.9790798740897285e-05	2.479123639256539e-09	0.0006708904702426	0.0813339498419196	-0.0166368130352765	0.0066152113968878	0.0002767835479707	-0.0026520334827005	0.0002720161262561	7.399277294342887e-08	7.033281593364543e-06	-0.000185619207895	2.5212218783399995e-05	6.356559759820275e-10	3.445449033956723e-08	-0.0002872460603504	0.0001705630419103	2.9091751265694764e-08	8.251029918682564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4489.008812220776	2.0412551970739514	20151200.116195783	4.166722779581416	3580.8011053431105	7.144437020285295	12822136.556026442	51.04298033682303	4573.140807379819	-3.012356514975181	9.07429177331342	20913616.844122544	4445.259116707569	3296.572641427176	0.985138	12.635015	0.0320070287762478	0.0164896450753687	-0.0137358079	0.0311642507	-0.1284850595	0.0055710035	-0.0221570405	-0.0375630103	-0.0788835142	-0.0083160196	-0.0108383614	-0.0210193953	-0.0164226571	0.0244343678	0.0092981073	0.0331366348	0.096571534	0.0090381138	0.013163988	-0.0608909928	-0.0629283998	-0.0094418073	-0.0283171491	-0.0060481163	0.0326816403	-0.0347535766	-0.0326419087	0.0722277525	0.0281233458	-0.0059774738	-0.0027805762	0.0461058299	0.0359111935	-0.0120285285	0.0020572816	-0.0012700268	-0.0151544961	0.1157268924	-0.0411638739	0.0248022576	0.0111662901	-0.011119338	0.0986300367	0.0223454674	-0.0038908174	-0.0284736359	-0.0401776367	-0.0582694236	0.0516976048	-0.0049344155	0.0062396877	0.0239968678	-0.0251125065	-0.0109694109	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0086420405799003	-0.0074484292301804	5.547909799700579e-05	7.468486538464351e-05	0.0135161254181781	-0.0123854280148236	0.0001533988271103	0.0001826856463199	0.0813533572294034	1.9407387483794117e-05	0.0066183687324949	3.7664668894612845e-10	-0.0028410226482458	-0.0001889891655452	3.5716904693508726e-08	8.071409687845578e-06	-0.0001315920783804	5.40271295146e-05	2.9189307235873627e-09	1.7316475092473337e-08	-0.0002871870725351	5.89878152999811e-08	3.4795623538646845e-15	8.24764146312808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4473.791592056719	-15.217220164056926	20014811.2091574	231.5637895213807	3556.710080866228	-24.091024476882467	12650186.59933545	580.3774603457501	4570.816707797536	-2.324099582283452	5.401438868370116	20892365.376281105	4441.984545964362	3223.4030313443736	0.980732	12.578511	0.0337266678827758	0.0229562436188211	0.0212349988	-0.0644613168	-0.0438158953	0.0589613239	0.13408642	-0.0110010018	0.0801474878	0.0336200921	0.0132439868	-0.0230251622	-0.0749438225	0.0034189632	0.1235906378	-0.0787779668	0.0876003743	0.0402093138	0.0018725771	-0.0552488141	-0.0319742473	0.0235172783	-0.0291014373	-0.0829027769	-0.023629507	0.113797134	-0.0677936826	0.0569223991	0.0244586562	-0.0810034371	0.0098983396	0.0135617204	0.0280233383	-0.0022869491	-0.0145461463	0.0326580149	0.0680858758	0.0412753928	-0.0836867532	0.0468121272	0.0185314094	-0.0368837537	0.0966893508	0.0229287386	-0.0352250276	-0.0706276049	0.0184263548	0.0301778139	0.0264783226	-0.0022794035	-0.0440015101	-0.063409742	0.0328602085	0.0395115167	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.006858041316434	-0.0017839992634662	3.1826533720483e-06	4.70327306979158e-05	0.0097281148015753	-0.0037880106166027	1.4349024431495522e-05	9.463621759262844e-05	0.0993559345284751	0.0180025772990717	0.0098716017260266	0.000324092789409	-0.0030440217346757	-0.0002029990864299	4.120862909137412e-08	9.266068321178058e-06	-0.0001315629482967	2.9130083699992508e-08	8.485617763685691e-16	1.730880936452016e-08	-0.0002872004700942	-1.3397559099994662e-08	1.7949458983784976e-16	8.248411002232947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4478.683162365675	4.891570308956034	20058602.868857805	23.92746008746023	3565.87852433411	9.168443467881843	12715489.650307208	84.06035562374524	4572.50025752482	1.683549727284117	2.834339684238424	20907758.605064545	4443.4704002016415	3201.567556006168	0.955061	12.249263	0.0207027227735639	0.0125075457952162	0.0263544266	0.0271744054	0.0989036374	0.0043760145	-0.0683124657	0.0656283035	0.0541721987	0.0132830312	-0.0121987685	-0.0276923026	0.0081572088	0.0001164969	0.0150737372	0.0049972533	0.0289149583	-0.0754828493	0.0019903302	0.0213739275	-0.082461632	-0.0100142626	-0.035142139	0.012863696	-0.0141073309	-0.0049560067	-0.0196142017	-0.0653860222	0.095405992	-0.0268374302	0.0111380807	0.0162492996	0.0234197115	0.0017655741	-0.0063206157	0.0633542416	-0.063383744	-0.0650505267	-0.009590764	0.0859204917	-0.0672150093	-0.0514778562	0.0548076244	0.0474431907	-0.04008553	-0.0474143755	0.0228106044	-0.0485551578	0.0300934796	0.0212146988	-0.0423182438	-0.01933448	-0.0273484051	0.0297891462	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0160789785690269	0.0092209372525929	8.50256838162555e-05	0.0002585335518232	0.0097065843930579	-2.153040851740097e-05	4.635584909261722e-10	9.42177805795552e-05	0.1026644975992638	0.0033085630707886	0.0105399990673092	1.0946589593386718e-05	-0.0028810225525769	0.0001629991820988	2.656873336487778e-08	8.300290948456717e-06	-0.0001315863394639	-2.3391167199986488e-08	5.471467029777237e-16	1.7314964733508726e-08	-0.0002871892025269	1.1267567299978395e-08	1.2695807285954244e-16	8.24776380480368e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4488.455303619799	9.772141254124108	20146231.012592707	95.4947446905543	3566.822354857685	0.9438305235748884	12722221.71111252	0.8908160572316481	4573.996520109189	1.4962625843691058	2.238801721382915	20921444.16597097	4445.4131716394295	3254.946337505949	0.961071	12.326342	0.0278535990963015	0.0188167969160319	0.0012861766	0.011732349	-0.0854471415	0.0200210262	-0.0189703386	0.0032608225	-0.1107345071	-0.0501226142	0.0253329601	-0.0073854372	-0.0186272458	-0.010308707	0.0224760675	0.071717836	0.0332675036	0.0612932715	0.0439466347	-0.0265219224	0.0555830608	0.0268233704	-0.0111342195	-0.0195885552	0.0054942144	-0.053971239	-0.0267391558	0.0825959229	-0.034986357	0.0367536073	0.0067340677	0.0363558598	0.0124825931	-0.028322266	0.0096918863	-0.0644500159	0.0434397104	0.04519519	-0.0656332688	0.044668533	-0.0037622571	0.0050885602	0.032035441	0.0234138752	-0.07261972	-0.0029878665	-0.0060690611	-0.0304483774	0.0454217031	0.0471819178	-0.0504391457	0.043516739	-0.0013521198	-0.0084622839	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0160720901595396	-6.888409487298269e-06	4.7450185264700806e-11	0.0002583120820963	-0.0076172906070866	-0.0173238750001444	0.0003001166450206	5.8023116192809744e-05	0.1042854635018386	0.0016209659025747	0.0108754578977933	2.6275304573101188e-06	-0.0030590216527936	-0.0001779991002166	3.168367967795475e-08	9.357613472260088e-06	-0.000131560301104	2.603835990000317e-08	6.779961862820934e-16	1.730811282657514e-08	-0.0002872014596322	-1.2257105299966991e-08	1.5023663033447884e-16	8.24846784148662e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4493.230321721619	4.775018101819114	20189118.72403856	22.800797872700212	3594.64601536801	27.823660510325222	12921479.975801112	774.1560841938314	4582.550592581221	8.554072472032203	73.17215585677913	20999769.933566503	4457.627200561853	3281.7529809519024	0.937772	12.027518	0.0732583531059436	0.0409802518969659	-0.0268075426	0.0282782776	0.0978881263	-0.0388161378	-0.0514502288	0.056983984	0.1105548757	0.0426478736	-0.0165419832	0.0383566491	0.0411461621	-0.0079178451	-0.0467597543	0.0151592967	-0.1007154143	-0.0211441951	0.0321877214	0.0090365038	0.0070235357	-0.0228473653	0.0452935014	0.0373106141	-0.0111947083	-0.0381007372	0.0150819957	-0.1257640745	-0.0232054653	0.0548311174	-0.0036045652	0.0424126687	-0.0212810063	0.0090841558	-0.0138910085	0.0744372639	-0.0320480563	-0.0684730358	0.0051345392	0.0492319076	-0.081164643	0.0257687316	0.0345283804	0.0836042969	-0.0356539557	0.0239214206	-0.0408326443	-0.1248179368	0.0092745886	0.0322186589	-0.0646212799	0.034615929	0.0145168998	-0.0424177331	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0159504706834923	-0.0001216194760473	1.4791296954020306e-08	0.0002544175150249	0.0009411009254591	0.0085583915325457	7.324606562434994e-05	8.856709518999745e-07	0.094995762675893	-0.0092897008259455	0.0090241949263745	8.629854143557413e-05	-0.0037530946483737	-0.0006940729955801	4.817373231935337e-07	1.4085719439651306e-05	-0.0004042009915059	-0.0002726406904019	7.433294606282472e-08	1.6337844153435265e-07	-0.0004262605990783	-0.0001390591394461	1.9337444263489896e-08	1.8169809832659126e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4495.061592120132	1.83127039851388	20205578.71695358	3.3535512724731835	3597.4539430852524	2.8079277172423645	12941674.87261963	7.884458065257916	4583.480052066133	0.9294594849116038	0.8638949340921438	21008289.38768816	4457.208048575853	3294.21221326299	0.897402	11.509741	0.0322856834789839	0.0195371889878116	-0.0298069634	0.0141434641	-0.0904865569	-0.0090081437	0.0386429949	-0.0562488436	-0.0572194742	-0.0136843703	0.0218146289	0.0517563728	-0.0092316152	0.0276359686	-0.0527237234	-0.0024858387	0.0449754315	0.0771049784	0.0195551625	0.0114526633	0.0488881498	0.0174715597	0.0517907625	-0.0199983916	0.0199921963	0.0010166984	0.0627980756	0.079445095	-0.0364463458	0.027481531	-0.0073609941	0.0473094133	0.0004404844	-0.0010406614	-0.0206404997	-0.0372742139	0.0378884895	0.0706883951	-0.0792074205	0.053257286	0.0032800393	0.0177326476	0.019376764	0.0354061318	-0.093721655	0.0471614207	-0.0256523444	-0.0571927504	0.0209549887	0.0300611244	-0.104913028	0.0110562301	-0.0005430473	-0.0143220929	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0156985438050583	-0.0002519268784339	6.346715207749875e-08	0.0002464442775993	-0.002522014670518	-0.0034631155959771	1.1993169631099826e-05	6.360557998308016e-06	0.0937515143976952	-0.0012442482781978	0.0087893464518612	1.5481537777981937e-06	-0.0035281626636451	0.0002249319847286	5.0594397753947216e-08	1.2447931781139286e-05	-0.0004492621778728	-4.506118636689999e-05	2.030510516792493e-09	2.018365044670114e-07	-0.0007027952825103	-0.0002765346834319	7.647143114083643e-08	4.939212091187323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4502.726048355527	7.664456235394937	20274541.86653938	58.74388938428433	3610.741088867188	13.287145781935578	13037451.210833808	176.54824303040843	4586.493037638293	3.012985572159778	9.078082058042984	21035918.38430453	4462.143081568899	3311.65505091563	0.93867	12.039036	0.0337587075416128	0.0179268227516145	-0.0528066198	0.0528993805	0.0922253374	-0.0693643277	-0.0526023195	0.0340435042	0.0801080372	0.0291617304	-0.0134546374	0.0639424281	0.0495446716	0.0227522976	-0.0792499557	-0.0002700433	-0.0128271644	-0.0874474426	-0.0124594125	0.0311020792	-0.0491828376	-0.0187258672	0.0670158662	0.0486490191	0.0031711798	-0.0261776304	0.0760444447	-0.0840279572	0.0743532836	-0.0227913885	-0.0248138864	0.0590651427	-0.0010975961	0.0294860408	0.0066444952	0.0465615037	-0.0778154881	-0.0143724375	0.0331135954	0.1090311717	-0.0116082682	-0.0192332976	-0.0159441557	0.0697169801	-0.0470946749	0.0199241695	0.0307845889	-0.0640076289	0.020778953	-0.0025044563	-0.1013335687	-0.0117267829	0.0319260312	0.0105677276	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0157427906898135	4.424688475520092e-05	1.957786810540031e-09	0.0002478354587032	0.0087112286179689	0.0112332432884869	0.0001261857547783	7.588550403452035e-05	0.0815040099730595	-0.0122475044246357	0.0066429036416885	0.0001500013646314	-0.0036471973673841	-0.000119034703739	1.4169260694231573e-08	1.3302048636653513e-05	-0.0005347201435521	-8.545796567930003e-05	7.303063898044421e-09	2.859256319203785e-07	-0.0007029768719667	-1.8158945640006294e-07	3.2974730675670357e-14	4.941764825200862e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4501.198112532868	-1.5279358226589466	20260784.448269457	2.334587878164472	3599.412135787875	-11.328953079313123	12955767.723257031	128.3451778732783	4583.735474116578	-2.7575635217144736	7.60415657629033	21010630.896674734	4457.82436059768	3344.9747021330504	0.965355	12.381293	0.0137054356805425	0.0120762596658665	-0.0604301731	-0.0464716824	-0.0523894892	-0.0179200811	0.1122220186	-0.0464145877	-0.0510145061	-0.0585509673	0.0206374772	0.0458762658	8.3948e-06	-0.0015286701	0.0004159182	-0.0502127583	0.0984894481	0.0600327336	0.0093027589	0.0394990993	0.0406297917	0.0175476231	0.0488858502	-0.0183828936	-0.0046112675	0.0592303377	0.0413376271	0.1202168513	-0.019149993	-0.0528341573	-0.032559164	0.0532072211	-0.0285543663	-0.0010421725	-0.0028602604	-0.0200463168	0.0693619339	0.0310539176	-0.0523358203	0.0443253604	0.0218111653	-0.0010099243	0.0174771918	0.0427944757	-0.0674284843	-0.0184876838	0.085090864	-0.0524842863	0.0123788549	-0.0041996993	-0.0368669319	-0.0264551314	0.0425150101	0.0093131529	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	0.0157427458945704	-4.479524310166405e-08	2.006613804537181e-15	0.000247834048301	-0.0034585209166948	-0.0121697495346637	0.0001481028037364	1.196136693121544e-05	0.0815387354004002	3.472542734070383e-05	0.0066485653706964	1.205855303994501e-09	-0.0036771971741272	-2.999980674310001e-05	8.999884046233488e-10	1.3521779057409068e-05	-0.0005347096275862	1.0515965900045714e-08	1.1058553881092425e-16	2.8591438583337266e-07	-0.0007029848677236	-7.995756900005571e-09	6.393212840398667e-17	4.941877242483674e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
