global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
4075.195671833597	-2.599849097186961	6.759215328143858	16607219.76373128	3562.1390193058896	-7.962215795272186	12688834.392861525	63.396880370481895	4065.7999787283416	-2.424571597087379	16530729.467027385	5.878547429402843	3968.010385999622	2866.426911511896	1.031514	14.949699	0.0332934223129511	0.0163800687091739	0.0490739884	0.0268342588	0.1080015069	-0.0542501822	-0.0640782999	0.0489546961	-0.061792412	0.020895027	-0.0713566496	0.012844757	-0.0369898936	0.0233369131	0.0571919847	-0.0091494858	0.0014986574	-0.0847716792	-0.0558019315	-0.0410225476	0.0399712083	0.0507139943	-0.1123515915	0.0174615695	0.0295588419	-0.0350033253	-0.0685588801	0.010383956	-0.1542840182	-0.0537228803	-0.1016956584	0.1263083322	-0.0279382956	0.0335144705	0.0496870886	0.0718030535	-0.0081539835	0.0125765701	-0.0077484304	0.0672779498	0.0581484244	-0.0002019028	-0.0463571336	-0.0719970807	-0.0615340568	-0.0712717599	0.0109481936	-0.1136906701	0.0535991604	0.0496496371	0.0115059194	-0.0070345232	0.0172795843	-0.0766705765	-0.0231298135	-0.0231332345	0.0672628148	-0.0933803771	-0.0590969033	-0.0891558708	-0.0075737376	-0.0840713649	-0.0473935338	-0.0135649047	0.0117946899	0.1116837193	-0.0091581862	0.0140524	-0.0118458894	-0.0465857866	-0.0772752611	-0.1449453797	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	0.0154456010831012	0.0007864320850074	0.0002385665928182	6.184754243292428e-07	0.0285985784115041	0.0039258385775156	1.5412208536709728e-05	0.0008178786871589	-0.1054498208770127	-0.009244203137598	8.545529164917841e-05	0.011119664722994	-0.0011042424013457	-0.0001013528873938	1.219351280929718e-06	1.0272407783060306e-08	-0.0016210235443105	-0.0002270812892023	2.6277173312089754e-06	5.1565911905824003e-08	0.0009361064630427	5.83047936604e-05	3.39944896378182e-09	8.76295310150314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4069.889465004573	-5.306206829023722	28.155830912377983	16564000.257355211	3575.890497295673	13.751477989783323	12786992.848649494	189.10314690349523	4066.39226837374	0.5922896453985231	16535546.08028973	0.3508070240463082	3970.788260971769	2889.059930600759	1.173908	17.013414	0.1713702248544605	0.1082996845740891	0.039981477	0.0168914645	-0.0783502196	0.1050604773	-0.0479641677	-0.0316328204	0.1491539507	-0.0034245487	0.0329782262	-0.0371965191	-0.0169554381	0.0405167749	0.0321201275	-0.0044575337	-0.0306354915	0.0962452855	-0.062887597	0.1125211393	0.0037199119	-0.0251506971	-0.0389510785	-0.0453829935	-0.1494154867	-0.0872070907	0.0482346312	0.0638459909	-0.0051777767	-0.0647194687	-0.0544713885	-0.0148260471	0.0985848796	0.0243442066	0.0240596151	0.0231552752	0.0047484097	-0.0037498999	0.1926834332	-0.0054105936	0.0027150226	-0.011887175	0.0500300018	0.0231226375	-0.0184812931	0.1060133505	0.0822622964	-0.0850722312	0.0453354197	0.0489732257	0.0013322925	-0.0405871103	0.039432918	-0.0186825447	-0.0117547986	-0.0164972548	0.0854971638	0.0528730595	-0.0036680064	0.0735019254	0.059733555	-0.0418723012	-0.032757257	0.0699514354	0.1041467047	0.0046855319	0.0637557767	0.0353048849	-0.0911845408	-0.0050161543	-0.0094825223	-0.1939090441	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0126927253444648	-0.0027528757386363	0.00016110527667	7.578324832372898e-06	0.0120604182268095	-0.0165381601846946	0.0002735107422946	0.0001454536878055	-0.0575015174735682	0.0479483034034445	0.0022990397992687	0.003306424511763	-0.0028999804312198	-0.001795738029874	8.409886501457776e-06	3.2246750719361134e-06	-0.0016219467887279	-9.232444174000608e-07	2.6307113854647477e-06	8.523802542603779e-13	0.0006501500267805	-0.0002859564362622	8.17710834397777e-08	4.2269505732268483e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4059.808214120239	-10.081250884334167	101.63161939288844	16482042.735438164	3574.466979667468	-1.4235176282049906	12776814.188733071	2.026402437810362	4059.2750819096977	-7.117186464042334	16477714.190612985	50.654343163947416	3963.5400687096544	2866.3367913153866	1.021767	14.808442	0.1333782846130774	0.0680570505702574	0.0758248085	0.0227603347	0.0910187058	0.0058014256	-0.0832451366	0.0149474257	-0.0085156136	-0.0163242431	0.0153585612	-0.090520036	-0.0739702677	0.0477232241	0.0661317009	-0.0646267672	-0.0340215444	-0.0292188014	0.0011972708	0.0367068164	-0.0136828824	-0.0740634366	-0.0902866817	-0.0443950996	-0.0138095093	0.0276018926	0.0652295739	0.1004242093	0.0345271279	-0.022844747	-0.0663704091	-0.0030867406	0.067652128	0.0527676196	0.0827801552	0.0520538041	0.0646779251	0.0393209392	0.0140728308	0.0430262466	0.0015800317	0.0220513917	0.0638379897	-0.0480312026	-0.0294870952	-0.0167727872	0.0982241441	0.0150185617	0.0579657269	0.0583737432	-0.0055944798	-0.0436669997	0.0386295371	0.0027878623	-0.0157223665	-0.0129184063	0.0155543385	-0.026255646	-0.0714108898	-0.0511770305	0.0072267815	-0.1085670341	-0.0837715686	0.1271393032	0.0847340023	0.0192840217	0.0150014844	0.0166379419	-0.0483880827	0.0269787377	-0.071719559	-0.1216447432	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	0.0002038365535383	-0.0124888887909265	4.154934055837225e-08	0.0001559723432321	0.0291554173882531	0.0170949991614436	0.0002922389963297	0.0008500383630832	-0.0765003690959105	-0.0189988516223423	0.0003609563629677	0.0058523064718105	-0.0020241974020317	0.000875783029188	4.097375122391884e-06	7.669959142138838e-07	-0.0024261788824619	-0.000804232093734	5.8863439697040746e-06	6.467892605917736e-07	0.0006660458046257	1.589577784520007e-05	2.5267575330395343e-10	4.436170138594962e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4051.802414928813	-8.005799191425922	64.09282069343594	16417102.809622962	3545.1676638872195	-29.299315780248435	12568213.765071563	858.449905190715	4057.4402314743193	-1.8348504353784847	16462821.231986376	3.3666761202086146	3962.671033590543	2786.660574125207	1.072234	15.539857	0.0565650055158155	0.0288998187618078	0.0937246078	-0.0104422644	-0.0570958162	-0.0364209873	-0.0791210822	-0.0596610622	0.0280071933	0.0941761239	0.0409750252	0.0782200179	-0.0984121684	0.071424117	-0.001431955	-0.0641380411	0.0006667135	0.0261107007	0.0590601886	0.0209438358	-0.0224883267	0.0477008694	0.0134420625	0.0399718235	0.1508806129	0.0843331384	0.041734016	0.0042783315	0.0511771521	0.0377909749	-0.0906660228	-0.1065946615	-0.0648491857	0.0664858122	0.0956897365	-0.0233462704	0.058378701	-0.0022150032	-0.0008710159	-0.0839302386	-0.028440691	-0.0488117318	-0.0054169886	-0.0517786853	0.0221567401	-0.1494919038	-0.0321490632	0.0216968374	0.0657347067	0.0768582128	-0.0179348319	-0.0158442119	0.066922674	0.009550845	-0.0237629816	-0.0098646759	0.0628543626	-0.0096918245	0.0500854256	-0.0902442073	0.0691391401	-0.0778226378	-0.1049798994	0.0207401508	0.0852572621	0.0325922457	0.0130793765	0.0390042438	-0.0143346408	0.0147518579	-0.0280435621	0.1102729356	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	0.0022999441200681	0.0020961075665298	5.289742955435827e-06	4.39366693046348e-06	0.018903426226899	-0.010251991161354	0.0001051033227724	0.0003573395231158	-0.0885036777248871	-0.0120033086289765	0.0001440794180424	0.0078329009708306	-0.0020240722111853	1.2519084640000638e-07	4.096868316092551e-06	1.5672748022349984e-14	-0.0020329313175051	0.0003932475649568	4.132809741693021e-06	1.5464364734445286e-07	0.0009169450120016	0.0002508992073758	6.295041226185484e-08	8.407881550346143e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4059.996555399529	8.194140470715865	67.14393805382362	16483572.02985604	3569.0988944811697	23.931230593950204	12738466.918586709	572.7037977408182	4054.8490395984354	-2.591191875883851	16441800.733932354	6.714275337646471	3957.6923162910375	2825.0327271010733	1.011392	14.658079	0.144220407195318	0.068550101318269	0.1012296473	0.0338464533	-0.0306332856	0.0061082988	-0.0661251053	-0.0633915195	0.0160797653	-0.0696856028	-0.0491428813	-0.0250273252	-0.1141389626	0.0402322484	-0.0284496194	-0.0543863606	-0.0361729639	0.0505669848	-0.0030532993	0.0540624662	-0.069177921	-0.0299436677	0.0968419939	0.0482641959	0.0554335638	-0.0740397243	0.0027407573	0.0539774289	-0.0055733875	0.0173258606	-0.0424231117	0.1057535713	-0.0908815142	0.1029298759	0.056644243	-0.0383368422	0.0310718385	0.030353596	0.0522451884	0.0182917107	-0.0440537835	0.0276944562	0.0904274327	0.034688655	0.0594223111	0.0165277601	-0.1442755421	0.0119150332	0.0818054425	0.0712163009	-0.003625836	-0.0565137744	0.0530677405	0.0329293643	0.0204884443	-0.0354725677	0.0309538509	0.0762814308	-0.1193975374	-0.0188345119	0.061479127	-0.0086346734	-0.0997149542	0.1387341165	0.0792034863	0.0296034382	0.0363413538	0.1001540636	-0.0017582304	-0.0685598283	0.0256257908	0.0827997157	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	0.0002466282839748	-0.0020533158360933	6.082551045635458e-08	4.216105922751528e-06	-0.0102052609531568	-0.0291086871800558	0.0008473156693463	0.000104147351122	-0.0474395719082281	0.041064105816659	0.0016862607865217	0.0022505129828359	-0.0027780542944791	-0.0007539820832937	7.717585663073769e-06	5.684889819280582e-07	-0.0024406672306791	-0.000407735913174	5.956856530910788e-06	1.6624857489183581e-07	0.001195112982784	0.0002781679707823	7.737741996919813e-08	1.4282950416188692e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4069.802629285602	9.806073886073136	96.1590850591255	16563293.44134	3563.640735802284	-5.458158678885866	12699535.293869443	29.7914961638971	4060.025496637973	5.176457039537581	16483807.03335042	26.79570748217818	3959.192568502863	2828.467293275188	1.001867	14.520024	0.0767889692049193	0.0457915902551296	0.0791204007	0.030279379	-0.0068359957	-0.1144123758	-0.0324736761	-0.0617092211	-0.0566744942	0.0210712087	-0.1392704993	0.092733015	-0.0756429045	0.0125614717	-0.0337256541	-0.0479036653	-0.0574787082	0.0517940839	0.0992311295	-0.0112835021	-0.1278169198	0.0724765675	0.0004972741	0.0679242191	0.0136836323	0.0063845639	-0.1030726549	-0.0163447439	0.0855783799	-0.1209523515	-0.1597575642	-0.0698064975	0.0915249669	0.074125538	0.0720318087	-0.0764354716	0.052005045	0.0161074619	-0.0744983913	-0.1487860853	-0.0018668663	-0.0082912011	0.1284472763	-0.0443288907	-0.0476033577	-0.0048920272	-0.069078558	0.0318168745	0.0840418123	0.0498399192	-0.0053720145	-0.0568620881	0.0542304791	0.0468098803	0.0196448802	-0.0463058256	0.0407304297	0.019567274	0.003653107	-0.1197754587	0.0888782727	-0.0932431258	-0.1281145255	0.0731974168	-0.0080284742	0.0339634458	-0.0298373381	0.0190126017	-0.0487279663	0.0108943497	0.0060243713	0.0890492913	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	0.0002976510627377	5.102277876289999e-05	8.85961551488822e-08	2.6033239526878383e-09	0.0082113069202307	0.0184165678733875	0.000339169972235	6.74255613382286e-05	-0.0641300715823121	-0.016690499674084	0.0002785727793705	0.0041126660811524	-0.0020229598067516	0.0007550944877274	4.092366379732471e-06	5.701676853964554e-07	-0.0024532806596084	-1.2613428929299925e-05	6.018585994808626e-06	1.5909858935450022e-10	0.0012600226437009	6.490966091690013e-05	4.213264080346952e-09	1.5876570626390054e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4090.851891935864	21.04926265026188	443.0714581197098	16735069.201755237	3590.7251377203524	27.08440191806858	12893307.014656844	733.5648272594769	4067.552079995248	7.526583357274831	16544979.923473667	56.64945703400646	3968.4364994349103	2878.674803285746	1.040632	15.081847	0.0306903767358641	0.015708247165576	0.024753249	0.048629844	-0.0413990587	-0.0413774265	0.0083110748	-0.0491822132	0.0513282925	-0.1153664948	-0.0622720553	-0.0273478378	-0.0275504844	-0.0062995563	-0.0422115609	-0.0011724796	-0.0617495549	0.0963502694	-0.000420594	0.0248514456	-0.0734658378	-0.0496208422	0.0652621213	0.0457285661	0.0700391412	-0.1437919565	-0.0734736363	0.0137043596	0.0220345603	-0.0419223629	-0.0140121154	0.1105865609	0.0169437737	0.0479989775	-0.0012592944	-0.0506724091	-0.0123418697	0.0418032476	0.0320515136	-0.0067745637	-0.0172188037	0.0801826586	0.1313168847	0.0284915637	-0.0036463579	0.0956985246	-0.1500098576	0.0034410789	0.0748807784	0.0133990527	0.0111306812	-0.0746833902	0.053664214	0.0356224794	0.0032902994	-0.0182941545	0.0226785573	0.0737947684	-0.1275620006	-0.0224998337	0.0943799319	-0.0324056758	-0.1126876089	0.119239135	0.036366929	0.0192349895	-0.0089624866	0.0616874792	-0.0217352593	-0.0368262721	-0.0330590478	0.0141543093	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	0.0132494576613453	0.0129518065986076	0.0001755481283197	0.0001677492941677	0.0115234564165831	0.0033121494963523	1.0970334286187447e-05	0.0001327900477848	-0.0711113000574812	-0.0069812284751691	4.873755102251194e-05	0.0050568169958651	-0.0020873733759845	-6.441356923290011e-05	4.357127610768929e-06	4.1491079013216155e-09	-0.002481880609972	-2.8599950363600128e-05	6.159731362154987e-06	8.17957160800391e-10	0.0013159129674191	5.589032371819988e-05	3.123728285325176e-09	1.7316269378217412e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4093.3065797616223	2.454687825758356	6.025492321926284	16755158.75591979	3597.2443853916266	6.519247671274115	12940167.16823158	42.500590199412976	4074.442622118657	6.890542123408977	16601082.680937156	47.4795707544735	3977.266417982255	2893.878261100694	0.958425	13.890425	0.076352192300548	0.039609006759958	-0.0065129691	0.053345675	-0.0109255604	-0.1158899269	0.0460941882	-0.0605549361	-0.0414567907	0.0574428751	-0.0021042973	0.0685000324	0.0367403237	-0.0179876824	-0.03858312	-0.0163627769	-0.1033093616	0.0340092623	0.1005210665	-0.0689967629	-0.1464571834	0.0375494293	0.0110004079	0.0551242776	0.1025723614	0.0121195527	-0.0035699195	-0.097876978	0.0093771748	0.0109580689	0.0107653705	-0.0295274595	0.0241974899	-0.0198123439	-0.0134335429	-0.0637156388	0.0202485493	0.0743031241	-0.0911316457	-0.1613558976	0.0127375804	-0.0076214653	0.1096632256	0.0032717828	-0.0417809751	-0.0304797038	-0.0499641618	0.0678833341	0.0574290358	-0.0136571698	0.0026301849	-0.0796498917	0.0495404553	0.0388743886	0.0028551228	-0.0040249973	0.0266833918	0.0051178822	0.032405343	-0.1109382321	0.1035002632	-0.1156896305	-0.1181231951	0.0516239174	0.0235709557	0.0234867258	-0.0715168673	0.0219289783	-0.1004980731	0.008365805	-0.0640674206	0.0461680228	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	0.0166176041479531	0.0033681464866077	0.000276144767618	1.1344410755248454e-05	0.0350604737499509	0.0235370173333678	0.0005539911849512	0.0012292368195709	-0.0881065727137837	-0.0169952726563025	0.000288839292662	0.0077627681553692	-0.0025875318866093	-0.0005001585106247	6.695321264219883e-06	2.501585357504181e-07	-0.0024370706659275	4.4809944044499946e-05	5.939313430724309e-06	2.0079310852712163e-09	0.001211846305603	-0.000104066661816	1.0829870101546497e-08	1.4685714684036398e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4094.9772106713	1.670630909677584	2.791007636370152	16768838.3559173	3611.702419496194	14.45803410456756	13044394.366994662	209.03475016883868	4073.519910755724	-0.9227113629326597	16593564.463323325	0.8513962592850461	3982.9009744945847	2908.6240054180043	0.888619	12.878727	0.0824825068532161	0.0384134031733363	-0.0247426913	0.0686363626	-0.1157060118	0.008913844	0.0746388462	-0.0134979491	0.0425313131	0.0188694086	0.0183154961	0.0591066113	0.022775633	0.0060333062	-0.058073342	0.0126865596	-0.0877860345	0.0906680938	0.0574713748	0.126664505	-0.085774211	0.015545478	0.0282230071	0.0639210007	-0.0379549678	-0.0461609945	-0.0851406373	-0.1048015997	0.0116687865	0.0342437866	-0.0027966392	0.0268924696	0.0342154555	-0.0295001634	-0.0211551494	-0.0704209898	-0.0375860511	0.0538585098	0.053660228	-0.0595106006	-0.0468491535	-0.000240619	0.1496397267	0.0167513201	0.0751122475	0.0672848684	-0.0331568361	-0.0795317098	0.0648715771	-0.0285644506	0.0198872281	-0.0829881574	0.0530083484	0.0365316971	-0.0072788034	-0.0032630366	0.0649104454	0.1136636557	0.0307326258	0.0295953859	0.1359633028	-0.0374356529	-0.1227643976	0.0836661479	0.0367601101	0.0171840421	-0.0432611921	0.0337557639	-0.0658788393	-0.0447942258	-0.0462731787	-0.0935374374	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0002820633571474	-0.0163355407908056	7.955973744526173e-08	0.000266849892928	0.0090180806379436	-0.0260423931120073	0.0006782062390003	8.132577839245325e-05	-0.0727317215181955	0.0153748511955882	0.0002363860492864	0.0052899033150003	-0.0023441750172676	0.0002433568693416	5.495156511581553e-06	5.92225658557932e-08	-0.0021869268848488	0.0002501437810786	4.782649199674477e-06	6.257191121234857e-08	0.0012129400902789	1.0937846758999649e-06	1.1963649172335913e-12	1.4712236626057862e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4094.178396674	-0.7988139972999306	0.6381038022822936	16762296.743792083	3607.881124173678	-3.8212953225161073	13016806.206168722	14.60229794188348	4067.069977195125	-6.44993356059922	16541058.199401954	41.60164293614413	3977.189834898056	2887.5492405938235	0.984584	14.26954	0.1800275805866232	0.0938804942302874	-0.0192047691	0.0689697018	-0.0409391396	-0.0735878373	0.0479690056	-0.0654353968	0.0432284351	-0.011258926	0.0028430121	-0.0057245022	-0.0293573298	0.0080911571	-0.1198116381	0.027234616	-0.0352466624	0.0338125124	0.0376476101	0.0462953492	-0.0692978216	-0.0774643261	0.1421315241	-0.0733582952	-0.0566115212	-0.1041422074	0.0137923935	0.0771989201	-0.074154794	-0.0146451757	0.1652406645	-0.0005331138	-0.0178780302	-0.0001214215	-0.0110518262	-0.1174784537	-0.0526822839	0.0254441516	0.0197485423	0.02048306	-0.0110866331	0.0038416854	0.0759396135	0.1742755795	0.0435139667	0.0120576762	-0.0561851956	-0.0205741001	0.049988956	-0.0654132451	0.0217068511	-0.0722038002	0.0006086948	0.1127742224	0.052081255	-0.0348068597	-0.0875651055	0.0907435139	-0.1015438837	-0.0253426927	0.0277092002	0.0904867942	-0.1126531991	0.0369212194	-0.0510480993	-0.0593571488	0.0913509347	0.0231709524	-0.2174117059	0.1557106249	-0.0099988055	-0.0873764811	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0129912764698758	0.0127092131127284	0.0001687732643167	0.0001615240979447	-0.0412359643083704	-0.050254044946314	0.0025254690334661	0.0017004047524411	-0.0025023224389997	0.0702293990791958	0.0049321684950249	6.261617588721406e-06	-0.0023588484206045	-1.4673403336900108e-05	5.5641658713883455e-06	2.153087654873512e-10	-0.0024351406923768	-0.0002482138075279	5.929910191669362e-06	6.1610094247547e-08	0.0005391288321761	-0.0006738112581028	4.540216115460783e-07	2.906598976835654e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4106.704023435111	12.525626761110743	156.8913257586536	16865017.936098125	3579.587190755208	-28.293933418469805	12813444.456218764	800.5466682888025	4067.425965305096	0.3559881099708946	16543953.98323809	0.1267275344406497	3969.123965936791	2889.725976481177	1.26562	18.342594	0.234930830537084	0.1653439459560363	-0.0614764138	0.0281220634	-0.0370630427	-0.1455907457	0.0826133652	-0.1326500014	-0.0491791175	0.0223660224	-0.0328173328	0.1378695331	-0.0487810982	-0.0812372551	-0.1901584428	0.0312709843	-0.0236620604	0.0817587322	0.1557834624	-0.0332735166	-0.0755685586	0.0441701471	0.0978686533	-0.0816286168	0.0180322664	0.022116511	-0.005695735	-0.0018835116	0.003507009	-0.0108550005	0.0151351439	0.0074454956	-0.0383106497	0.0745557249	-0.0933328802	-0.1896220278	-0.03566299	-0.0053954136	-0.1246999905	-0.1322219679	-0.0634528607	-0.0080550976	0.028573852	0.1592528842	-0.0326316017	-0.0455388484	-0.1123636763	-0.014464839	-0.0117840653	-0.0665935991	0.0081987199	-0.0407714202	0.0906386899	0.1554783311	-0.0146246013	0.043293498	-0.0064221227	-0.0577137183	0.0130681926	-0.1050282116	0.1391132316	0.1159463408	0.037113532	-0.0680534204	0.0079789028	-0.1107088691	-0.1725197745	0.1285367859	-0.0489128266	0.0329794916	-0.0087379136	-0.0908037075	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0134003593711042	0.0004090829012284	0.0001795696312747	1.673488200774455e-07	-0.0497982068674645	-0.0085622425590941	7.331199764076232e-05	0.0024798614072147	-0.0658219202920662	-0.0633195978530665	0.004009371472274	0.0043325251909351	-0.0054712059643983	-0.0031123575437937	2.993409470486753e-05	9.686769480410173e-06	-0.0024378727270892	-2.732034712399703e-06	5.943223433485332e-06	7.464013669756927e-12	0.0006768373981438	0.0001377085659676	1.896364914088037e-08	4.581088635260688e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4144.0428972512345	37.33887381612385	1394.1914978564191	17173091.534258407	3654.071731019632	74.48454026442369	13352240.215436809	5547.946738402553	4087.343136713225	19.91717140812898	16706373.917236704	396.6937169007905	3994.321227921838	2976.096515955129	1.348977	19.550684	0.2125610235129008	0.1011176424578323	-0.1439887788	0.102818847	-0.1047624417	-0.0979217248	0.2114331357	-0.0220759505	0.0269471735	-0.0331021365	-0.0768779924	0.1616513696	0.0894539936	-0.1072630367	-0.2193354775	0.1435678685	-0.0496065718	0.0760754073	0.0948368578	0.0393502859	-0.0291828263	-0.0471958086	-0.056090215	0.0623106481	0.112086963	0.0272632131	-0.1305382554	-0.1802879155	-0.003854559	-0.0103007541	0.1025919656	0.1021887031	-0.0106448343	-0.0774997827	-0.1258920583	-0.1952835061	-0.1643443154	-0.0165054513	-0.0691679302	-0.0650365714	-0.050581051	0.0554952082	0.1097561828	-0.0755965353	0.0103178331	-0.0398591625	-0.0774219865	-0.065919395	0.0100863171	-0.1618517077	0.0809788633	-0.1308853647	0.0299061993	0.0183327076	0.0366727609	-0.035677308	-0.0648190782	0.081185278	0.0831573528	0.0271354113	0.1104853563	0.0431620535	-0.044532057	-0.099459378	-0.1480507286	-0.1405554903	-0.1503810683	0.0657427534	0.0604957701	0.0879487044	-0.0363577176	-0.1505941263	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0001234072969822	-0.0135237666680864	1.5229360948452913e-08	0.0001828922648928	-0.0203841523398722	0.0294140545275923	0.0008651866037521	0.0004155136666151	-0.0117142174842541	0.054107702807812	0.0029276435031385	0.0001372228912684	-0.0038987731005629	0.0015724328638353	1.5200431689672848e-05	2.472545111269597e-06	-0.0018330880579602	0.0006047846691289	3.360211828236298e-06	3.657644960134737e-07	0.0008099298553676	0.0001330924572238	1.771360216986905e-08	6.559863706157815e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4150.714687496239	6.671790245004559	44.51278507333799	17228432.416997	3660.80457419371	6.732843174077971	13401490.13043759	45.33117720672832	4091.397453340479	4.054316627254138	16739533.121200956	16.43748331402937	4000.3723241069138	3012.5370046607577	1.052668	15.256277	0.1815239704001172	0.1058858445140679	-0.1877793765	0.1044670695	-0.0790299036	-0.0744478177	0.2223472795	-0.0546278023	0.0148611487	-0.0838724506	-0.0175074594	0.0661913245	0.1425354037	-0.1429782405	-0.1679753459	0.0955161322	-0.0996748768	-0.0237860543	0.0178734995	0.0510017389	-0.1551175263	-0.0273519599	0.0140862921	0.0412543465	-0.1484769751	0.0360683725	0.1716110421	-0.0184966116	0.0322469274	-0.0923923877	0.211362531	-0.0036590293	-0.0489910489	-0.1135635832	-0.1689474485	-0.1285799212	-0.1289268997	0.0365999204	-0.0485299141	-0.0080006381	0.0629318429	-0.0064859468	0.1668714311	0.0393633106	0.0251740981	0.1055570884	0.1204795947	0.1085201699	-0.0040432314	-0.1853457833	0.0582223404	-0.1101528765	-0.0563847436	0.0059641178	-0.1326599559	0.0327319185	-0.0504373076	0.0037420868	0.0863579583	0.0664557231	0.1092430927	0.1024212136	0.1467994693	0.0211084707	-0.0883356173	-0.0839614359	-0.207181691	0.1219151067	0.132917496	0.0926434142	0.2023584157	0.1022547732	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0187835559849958	0.018906963281978	0.0003528219754414	0.000357473260546	-0.0012069687106617	0.0191771836292105	0.0003677643719484	1.4567734685163664e-06	-0.1081009262455978	-0.0963867087613437	0.009290397625844	0.0116858102551561	-0.003792789270295	0.0001059838302679	1.4385250448864876e-05	1.1232572278255044e-08	-0.0013001147307274	0.0005329733272328	1.6902983130543798e-06	2.8406056754160135e-07	0.0011120349924186	0.000302105137051	9.126751383260349e-08	1.2366218243634357e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
