global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
4296.822631212937	-0.3236756076858	0.1047658990107719	18462684.72410367	3581.9490662822573	-2.8524503933163032	8.136473246330333	12830359.113440337	4113.987877574675	-1.26711500433521	1.605580434211419	16924896.256831378	4011.7559003951287	3610.285154770182	0.612072	12.249789	0.076280741364844	0.0429056281112437	0.0274266569	0.0292732016	-0.0022340351	-0.0007169538	-0.018147754	-0.0185532062	0.0163848253	0.0051740148	-0.0127223946	0.0009280899	0.0208117502	0.0048794091	-0.0071157093	-0.0111701418	0.0091924097	0.0430986403	-0.0009530812	-0.0084299671	-0.0120444243	-0.035711474	0.0384148752	-0.0589178679	0.0300067772	-0.0007383516	0.0588669461	0.0055641976	0.0080963471	0.0261184052	0.1120810983	-0.0097874085	0.0624138109	0.0071700353	0.0957414812	0.010552971	0.0731460933	0.0379725234	-0.0109378481	0.0236168345	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0124008104045145	0.0001033496353386	1.0681147124642096e-08	0.0001537800986887	0.0044526238407911	-0.0223619964981197	0.0005000588873819	1.9825859067581287e-05	0.0338226237253422	0.0067642929007404	4.575565844700829e-05	0.001143969875666	-0.0005370021976712	-0.000689001312096	4.7472280807000963e-07	2.8837136030369857e-07	-0.0001159873828853	-0.0001459918670378	1.3453072988581183e-08	2.1313625241205825e-08	-4.7031147550376815e-05	-0.000106028867479	1.1242120738884212e-08	2.211928839905315e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4301.76704809431	4.94441688137249	24.44725829680126	18505199.736070037	3584.666610237181	2.7175439549237126	7.385045146942414	12849834.706549322	4117.109908072622	3.12203049794698	9.747074430111068	16950593.99514975	4013.914672676844	3606.848146887974	0.593021	11.868508	0.0684405884596038	0.0316650964375363	0.0318359442	0.0299035195	-0.0006383809	0.0082424504	-0.0173252461	-0.0284248097	-0.0011937394	0.0083827318	-0.0154467116	-0.022454648	-9.76366e-05	0.0144639153	-0.0139944303	0.0064472732	0.0115999213	0.0426728823	0.0129810518	-0.0142678993	-0.0060208686	-0.0384364408	0.0216562417	-0.0472887988	0.0222579913	-0.0259798383	0.0518213888	-0.0047622678	0.037644351	-0.0501169699	-0.0415364011	-0.093551882	0.0119283876	0.0629960868	0.0494080766	-0.0193147482	-0.0373837022	-0.0197896059	0.0475095935	0.0082844123	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0123507831067541	5.002729776040077e-05	2.5027305212078e-09	0.00015254184335	-0.0142167533528265	-0.0186693771936176	0.0003485456447975	0.0002021160758951	0.0185083121111375	-0.0153143116142046	0.0002345281402169	0.0003425576172032	-0.0007400392283464	-0.0002030370306752	4.12240358254021e-08	5.476580594915352e-07	-0.0004849393997916	-0.0003689520169063	2.3516622147023726e-07	1.361255907792267e-07	-0.0001631795470493	-0.0001161483994989	1.3490450706161457e-08	2.6627564575214713e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4301.5773194178055	-0.1897286765042736	0.0359969706880633	18503567.434929676	3582.327863558071	-2.338746679110045	5.469736029048264	12833072.922024531	4118.490242669698	1.3803345970763985	1.9053235998860636	16961961.87896551	4017.336879390493	3603.545230006672	0.59723	11.952753	0.0920714959290067	0.0447009559481345	0.0352088251	0.0452821166	-0.0118444464	-0.000422303	-0.0243072276	-0.0354044297	0.0043063154	0.0012534996	0.0054441349	0.0078473084	0.0022170037	0.0023519749	-0.003383859	-0.0015937167	0.0103737985	0.0501006443	-0.0060377748	-0.0124152754	-0.010645339	-0.0625259244	0.0157942652	-0.0721221211	0.0497682657	-0.0209827552	0.0371096458	-0.0020583411	0.0149900997	-0.0035235049	-0.0251715722	0.0087822695	-0.0244589419	0.0785456452	-0.0139156245	-0.0047967092	0.008993881	0.0136623324	-0.0254792662	0.0202365742	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0123491503040327	1.6328027213994428e-06	2.6660447270094266e-12	0.0001525015132315	0.0226597077096499	0.0368764610624764	0.0013598733804923	0.0005134623534867	0.0343973407211564	0.0158890286100188	0.0002524612301699	0.0011831770486873	-0.0003639624025475	0.0003760768257989	1.4143377890297617e-07	1.3246863046814844e-07	-0.000418032236833	6.690716295860001e-05	1.747509510316014e-07	4.476568455168658e-09	0.000179923933269	0.0003431034803183	1.1771999820653008e-07	3.237262176298756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4299.997571675508	-1.5797477422975137	2.495602929294091	18489979.116415262	3588.415656262496	6.087792704425283	37.0612200120537	12876726.9221098	4118.522534207336	0.0322915376382297	0.0010427434030412	16962227.86477362	4019.082839868754	3603.1478483240016	0.549603	10.999557	0.0470553005605364	0.0245831289544292	0.0456963363	0.0489777648	-0.0077065945	0.0049866056	-0.0243705762	-0.031632613	0.0047919014	-0.0086393432	0.0106771918	0.0046851399	0.0053840607	-0.0122710159	0.0126090919	0.0007157191	0.0129823076	0.052576261	-0.0070196656	-0.0123224074	-0.0120248963	-0.0733274176	0.0217407346	-0.0758868295	0.0524695083	-0.0003658393	0.0354255571	-0.0175098122	-0.01148376	0.0231944745	-0.0114648656	0.0827856279	-0.0561075156	0.0662005046	-0.012787417	-0.0122610317	0.0647062253	0.0042448161	-0.0585041392	0.0131111314	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.012317011585722	3.2138718310700115e-05	1.0328972146545306e-09	0.0001517087744028	0.0169676788459156	-0.0056920288637342	3.239919258558436e-05	0.0002879021254181	0.0213330922783399	-0.0130642484428164	0.0001706745873756	0.0004551008261561	-0.0008009495380097	-0.0004369871354621	1.909577565594591e-07	6.415201624379518e-07	-0.0003776070060426	4.04252307904e-05	1.4258705101245613e-07	1.6341992844571036e-09	0.0002678492577299	8.79253244609e-05	7.73086268155454e-09	7.174322486645839e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4302.116307339483	2.118735663974803	4.48904081379875	18508204.72187631	3588.9305859663355	0.5149297038392433	0.2651525998959708	12880422.750884663	4117.230271336176	-1.2922628711603463	1.6699433281795824	16951585.107206963	4018.630612827136	3597.44022227145	0.716716	14.344096	0.0839297796332055	0.0576014495900946	0.0339633885	0.0349629935	0.0071132924	0.0017586247	0.0004079173	0.0111668831	0.004964827	0.006896702	0.0299691828	0.0208898251	0.0051133913	-0.0018985528	0.0348865841	-0.0299349363	0.0207702333	0.0547385358	0.0032936733	-0.0206310667	-0.0017295859	-0.0723138347	0.0385001475	-0.0691986953	0.0390981753	0.006435894	0.0648190059	0.0049175629	0.010735661	0.0040693631	0.0442906378	0.1229081998	0.0183291496	0.0797043536	0.0035516584	0.0408542923	-0.0158539199	-0.0521420033	0.0577136418	-0.0573404105	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0123865957487083	-6.958416298630081e-05	4.841955738504076e-09	0.0001534277542419	0.0104977793124163	-0.0064698995334993	4.185959997357448e-05	0.0001102033704921	-0.0324267053996294	-0.0537597976779693	0.0028901158463761	0.0010514912230743	-0.0006449912648902	0.0001559582731194	2.432298295441655e-08	4.160137317846601e-07	-6.108638128998756e-05	0.0003165206247526	3.731545979105742e-09	1.0018530589378409e-07	0.0002679803250328	1.310673029000179e-07	1.717863788948504e-14	7.181345460468515e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.852925660882	10.736618321398964	115.27497297939992	18600700.358381625	3596.04962987224	7.119043905904618	50.68078613419769	12931572.940504275	4120.476072559811	3.2458012236347717	10.53522558334898	16978323.064537924	4018.990450968269	3619.517911107128	0.632528	12.659184	0.0312833689845852	0.0187740399345599	0.0219197477	0.0346041335	0.0087642701	0.0043967874	0.0126520969	0.0020726782	-0.005154641	-0.0033515549	0.0134681019	0.0158675111	0.000863453	-0.0053794345	0.0079934156	-0.0274731607	0.0245955558	0.0513191085	0.0046959228	-0.0176969177	-0.0207302059	-0.0823821665	0.0582560533	-0.050871538	0.0479713816	-0.0239342879	0.0614908496	0.0338513695	0.0161834307	0.007277345	0.07872738	-0.0674602003	0.0621249245	0.0573529627	0.0636032349	0.0174198238	0.0736765874	-0.0194567236	-0.0655228722	0.0534165937	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0123709127171025	1.5683031605800285e-05	2.459574803485307e-10	0.0001530394814541	0.0029996048960185	-0.0074981744163978	5.6222619578722486e-05	8.997629532218158e-06	-0.016458970444475	0.0159677349551544	0.000254968559598	0.0002708977080921	-0.0006939948237698	-4.900355887959998e-05	2.401348782866422e-09	4.816288154192757e-07	-6.105581650284186e-05	3.056478714569266e-08	3.727812728828697e-09	9.342062132614994e-16	0.000160978917071	-0.0001070014079618	1.1449301305807561e-08	2.5914211741351893e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.401809678115	-0.4511159827670781	0.2035056299079067	18596809.36811508	3591.911343071404	-4.1382868008358855	17.125417645972508	12901827.09648502	4122.243076415186	1.767003855375151	3.122302624910648	16992887.981052935	4021.147454104048	3625.4656816040656	0.554855	11.104671	0.0283900961086175	0.0220822525128245	0.0141478557	0.028774119	0.0141557499	-0.0037737946	-0.0023342631	-0.0061080543	-0.0073477641	-0.0097715469	0.0133537663	0.0093204713	-0.0077202227	-0.0046336359	0.0065607211	-0.0172439711	0.0278128999	0.0548558666	0.0131055442	-0.0169794383	-0.0115975707	-0.0998026611	0.0461483046	-0.0506123735	0.052978615	-0.0112832306	0.0741269549	0.0284993247	0.0355939178	-0.0393583184	-0.0465514611	-0.0861972117	0.0084204763	0.1005262157	-0.0079952987	0.0060626554	-0.0454075669	-0.0505903293	0.0068826075	-0.0219779141	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0123885086364197	-1.7595919317199213e-05	3.0961637661738444e-10	0.0001534751462346	0.0029625682312399	-3.703666477860006e-05	1.3717145379223942e-09	8.77681052475191e-06	-0.0381925857409726	-0.0217336152964976	0.0004723500338561	0.0014586736055815	-0.000718991940521	-2.499711675120009e-05	6.248558458731281e-10	5.169494105341532e-07	-6.109637761242404e-05	-4.0561109582171184e-08	3.732767357359909e-09	1.645203610536899e-15	0.0002679782037707	0.0001069992866997	1.14488473542446e-08	7.181231769617081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4311.493932284474	-0.9078773936407742	0.8242413618839654	18588979.92812584	3600.1444839117094	8.233140840305168	67.78460809630089	12961040.305039909	4120.984516009874	-1.2585604053119823	1.5839742938190613	16982513.381193135	4023.1104767001007	3643.158431342759	0.665072	13.310511	0.1130036539438869	0.059067341211754	0.0073480212	0.0325966392	0.0146703783	-0.0132174326	0.0176636333	0.0059755894	0.0059033535	-0.0225738362	0.0213442215	0.0199955492	-0.0009794801	-0.0143346087	0.0183980572	-0.0095247012	0.027574485	0.0460949881	0.0047433774	-0.0103204593	-0.0144925562	-0.111612862	0.0252215985	-0.060399154	0.0286143747	0.0023555999	0.0278070286	-0.0004338279	0.0260437795	-0.0111089083	-0.062350726	0.0668820698	-0.021144092	-0.0164077093	-0.0089556461	0.0063816823	0.0113920755	-0.0411841565	-0.0322227697	0.011116012	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0123189862170391	6.952241938059864e-05	4.833366796531837e-09	0.0001517574214155	-0.0290021865544929	-0.0319647547857327	0.001021745548512	0.0008411268249416	0.0066763694676694	0.0448689552086419	0.0020132231415151	4.45739092688282e-05	-0.0008510104031656	-0.0001320184626445	1.7428874479043632e-08	7.242187062960771e-07	-0.00031897242288	-0.0002578760452675	1.0174340655793756e-07	6.650005472284488e-08	-6.413571891975532e-05	-0.0003321139226904	1.1029965764484175e-07	4.1133904413538605e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4314.352102337534	2.8581700530603484	8.169136052210995	18613634.0629443	3597.710411732591	-2.434072179118175	5.9247073731571005	12943520.206689091	4120.195813776278	-0.7887022335962683	0.6220512132797427	16976013.543859564	4022.418068805724	3659.695685811068	0.697221	13.953925	0.0613520366237295	0.0341436809799539	-0.0172051856	0.0330541524	0.0082939068	0.0068779248	0.0111630546	0.0312475317	-0.0056224002	0.0048513452	0.033881787	0.0073164469	-0.0034528856	-0.00604128	0.0275404101	-0.0222266911	0.0293553877	0.0332871351	-0.0107631124	0.0019326713	-0.0285257371	-0.0982491769	0.0424810901	-0.0407550121	0.008680326	0.0198391347	0.0461374501	-0.0002671391	0.0218887481	0.0354619441	0.1215592642	0.0122291381	0.0367452538	-0.1197395292	0.1019543274	0.0239865376	0.0571490581	-0.0206087461	0.0064534568	-0.019718092	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0123216205657428	-2.6343487036992186e-06	6.939793092681753e-12	0.0001518223333661	-0.0400317876375737	-0.0110296010830808	0.0001216521000518	0.0016025440214597	0.009345258801062	0.0026688893333926	7.122970273896796e-06	8.733386205882677e-05	-0.0014080066708816	-0.0005569962677159	3.1024484224955385e-07	1.982482785247086e-06	-6.085777406239501e-05	0.0002581146488176	3.7036686638295192e-09	6.662317193423557e-08	-0.0002020430395572	-0.0001379073206374	1.9018429085398973e-08	4.0821389833512283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4300.421422803236	-13.93067953429818	194.0638322873141	18493624.41370501	3582.360481923021	-15.349929809570312	235.6203451587353	12833306.622443736	4107.314490451143	-12.881323325134872	165.92849060666373	16870032.32346993	4010.104549281773	3634.7839069266593	0.657796	13.1649	0.0603462072832158	0.0419543035646685	-0.0127513762	0.0281516978	0.0183743384	0.0072226049	-0.0071317034	0.0151379532	0.0130903472	0.0569060343	0.0014323808	0.021932116	0.0107021429	0.0303917784	0.0193644691	-0.0239564813	0.0287284049	0.0233786844	-0.0130600745	0.0187277925	-0.0128923429	-0.0790704334	0.0432978548	-0.0430027685	0.0153109153	0.0079592266	0.0508305679	-0.0751179767	-0.0040974687	0.0662355086	0.0258866648	-0.0867509048	-0.0766592477	-0.0535185084	0.1342233752	-0.0225521589	-0.0575979167	-0.0254604032	0.0793492455	-0.07731902	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.012382173169442	-6.055260369920018e-05	3.6666178147523915e-09	0.000153318212398	-0.036184466854948	0.0038473207826257	1.480187720442364e-05	0.0013093156415768	0.0257817036598737	0.0164364448588117	0.0002701567195967	0.0006646962436055	-0.0020789984404568	-0.0006709917695751	4.502299548376582e-07	4.322234515421806e-06	-6.092402814150688e-05	-6.625407911187153e-08	3.711737204987122e-09	4.389602998962132e-15	-7.306328244992754e-05	0.0001289797571072	1.6635777743450998e-08	5.33824324235789e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4309.657103106428	9.235680303191655	85.29779066276234	18573144.346355688	3602.278320072204	19.917838149183357	396.7202765370637	12976409.095262222	4117.1842752977245	9.869784846581751	97.41265291781475	16951206.356758848	4018.295760215391	3643.667198320958	0.71135	14.2367	0.0983542986846832	0.0558143333596458	-0.0127390727	0.0217760175	0.0269763268	-0.0059131046	0.0121708569	-0.0420740294	0.0088464368	-0.0206020023	0.0125917516	-0.0222146397	0.0131403238	-0.0229232631	0.0129797154	0.0209059226	0.0289375315	0.017800219	0.0097747977	0.0153919366	-0.0034049093	-0.0622029876	0.0298107265	-0.0382237871	-0.0101062972	-0.0304315036	0.0366046318	-0.0311135987	0.0590490333	-0.056630364	-0.077546095	-0.0388726317	-0.038985652	-0.1068014515	0.0088230859	-0.0174432369	0.0028455557	-0.012017457	0.0521085848	-0.0018606205	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0124344002345821	-5.222706514010009e-05	2.7276663331482572e-09	0.0001546143091937	-0.0502454400784557	-0.0140609732235077	0.0001977109679922	0.0025246042486776	0.0351792109729558	0.0093975073130821	8.831314369943158e-05	0.0012375768846797	-0.0030220647163471	-0.0009430662758903	8.893740007216002e-07	9.13287514979008e-06	-0.0002748770105316	-0.00021395298239	7.555737091878934e-08	4.577587867361549e-08	-0.0004129158458286	-0.0003398525633786	1.1549976483505459e-07	1.704994957363482e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4303.835278857556	-5.8218242488719625	33.89363758475359	18522998.107538894	3592.500492726724	-9.777827345480093	95.60590759801823	12906059.790241756	4114.472499203709	-2.7117760940154767	7.353729584073836	16928883.946703617	4015.07907024898	3630.9774833799033	0.719543	14.400684	0.0840459435362259	0.0449845912646987	-0.0034695651	0.0152352583	0.0213390264	-0.0090472875	0.0024360134	-0.0120361674	0.0045864378	0.0166025454	0.0087603254	0.0274392063	-0.0037376164	0.0200486876	-0.0010134464	0.0005750498	0.0236577395	0.0177206182	0.0147898058	0.0283463736	-0.022152004	-0.062563112	0.0045014449	-0.0375477916	-0.03408156	-0.0055209437	0.0365494435	-0.0206977144	0.0593334675	-0.0828199011	-0.0754863268	0.0643354248	-0.0358482935	-0.1583433674	-0.0067900842	-0.0296421293	-0.0412991378	-0.0207844065	0.101890582	-0.0086418537	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0124443487946166	-9.94856003450062e-06	9.897384676006298e-11	0.000154861816922	-0.0599530324941355	-0.0097075924156797	9.423735050896392e-05	0.0035943661052428	0.0526401566208392	0.0174609456478833	0.0003048846229183	0.0027709860890664	-0.0036510144330409	-0.0006289497166938	3.955777461292113e-07	1.3329906390272964e-05	-6.028254620793483e-05	0.0002145944643236	3.6339853773117973e-09	4.60507841183608e-08	-0.0001191108885935	0.0002938049572351	8.632135289591895e-08	1.4187403781533168e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4300.63462783293	-3.2006510246255857	10.24416698143681	18495458.202115685	3579.0892792949526	-13.411213431771555	179.86064571252982	12809880.069164064	4120.824191377496	6.351692173787342	40.34399347055137	16981192.016241997	4018.858637414209	3624.1039975151343	0.63993	12.807322	0.0255951767759719	0.0174602976312749	-0.0131523387	0.020707344	0.023254068	0.0017475438	-0.0125948536	-0.0210218396	-0.0072192236	-0.00254467	0.0133536067	0.0321048727	-0.0112860949	0.0068041704	0.0039777237	-0.0078726255	0.0269981021	0.0126504599	7.99621e-05	0.0292146787	-0.0260609396	-0.0462618341	0.0191810389	-0.0329286298	-0.045477791	-0.0195139324	0.0438173027	0.0141713778	0.0659216721	-0.0641887679	0.0367591055	-0.005792485	0.0299981534	-0.2181149277	0.036425025	-0.0337654056	0.0213137456	0.0276530686	0.0732807203	0.0125825165	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0124429093821731	1.4394124435001404e-06	2.071908182503045e-12	0.0001548259938929	-0.0561469002109618	0.0038061322831736	1.4486642957017015e-05	0.0031524744032997	0.0390536535730206	-0.0135865030478186	0.0001845930650683	0.0015251878574015	-0.003489010387302	0.0001620040457389	2.624531083577173e-08	1.217319348270125e-05	-6.029567441245831e-05	-1.3128204523482624e-08	3.6355683528531804e-09	1.723497540103896e-16	-0.0001171060218862	2.004866707299994e-06	4.019490514039921e-12	1.3713820362011157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4300.08262295784	-0.5520048750904607	0.3047093821236351	18490710.564263973	3577.231833150068	-1.8574461448847612	3.4501061811472624	12796587.588102195	4116.672980959796	-4.1512104176999856	17.23254793202089	16946996.432164416	4017.0497453995335	3611.274234032756	0.593695	11.88199	0.0881669212088202	0.0426093869535514	0.0002749601	0.0468525646	0.0115791737	0.0032944172	-0.0129897866	-0.0109337676	0.0005866133	-0.0062305999	0.0010746816	0.0097532298	-0.0033315904	0.0009893296	0.0036410733	-0.0042406706	0.0296771297	0.0253050227	-0.0127831544	0.0262470431	-0.0206435065	-0.0716565338	0.0161455359	-0.0537555434	0.0031130389	-0.0252923248	0.0465558087	-0.0383203646	0.0046846418	0.0196070841	0.0208207314	-0.0800406074	-0.0566860963	-0.1176675798	0.0738815836	-0.0258963449	-0.0420730241	0.0052321929	0.016181369	0.0103485928	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.026518560514674	-0.0140756511325009	0.0001981239548038	0.0007032340517704	-0.0347738370980437	0.0213730631129181	0.0004568078268287	0.0012092197465212	0.0475294041824838	0.0084757506094632	7.183834839381591e-05	0.0022590442619419	-0.0035530221178231	-6.401173052110031e-05	4.097501644305965e-09	1.2623966169740148e-05	0.0005843966596508	0.0006446923340632	3.415194558110129e-07	4.156282055999318e-07	5.9039040608201794e-05	0.0001761450624944	3.102708304115672e-08	3.4856083159369e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4291.687964865773	-8.394658092066493	70.47028448269745	18418585.58777372	3567.1763130248064	-10.05552012526141	101.11348498953724	12724746.848205252	4113.032187024437	-3.640793935359397	13.255380479749768	16917033.771499023	4010.159733624252	3596.8714508735698	0.52986	10.60443	0.0759809925712619	0.039066918346022	0.0095050844	0.053300221	0.0203476847	0.0017310948	-0.0296128839	-0.0220957436	0.00905642	-0.0037734741	0.0018652042	0.0273336479	0.0114182314	0.001227725	0.0046294645	-0.0120635951	0.0354248441	0.0350985057	-0.0106209182	0.016281976	-0.0097514796	-0.0606556263	0.0200384336	-0.0683891975	0.0058199191	-0.0296006326	0.0652807277	-0.0461378656	0.0124050013	0.006078524	-0.0188741987	-0.0502743902	-0.0845264444	-0.059753832	0.05876653	-0.0220113028	-0.0654601084	0.0093752836	0.0648813579	-0.0559346906	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0123244187844733	0.0141941417302007	0.000201473659457	0.000151891298375	-0.0336628235573925	0.0011110135406511	1.234351087510312e-06	0.0011331856898561	0.0260185294949337	-0.0215108746875501	0.0004627177298234	0.0006769638770787	-0.0032970113980532	0.0002560107197699	6.554148863710229e-08	1.0870284158892716e-05	0.0001297832831665	-0.0004546133764843	1.6843700589475922e-08	2.066733220784559e-07	0.0001317141966112	7.267515600299822e-05	5.2816783000601275e-09	1.7348629588933852e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4297.081192811717	5.393227945944091	29.086907676912315	18464906.77761617	3602.950088741272	35.77377571646548	1279.7630290119753	12981249.34196074	4118.805498998	5.773311973563068	33.33113114408669	16964558.738576163	4018.953218824081	3610.479004086	0.685621	13.721766	0.1652449849041579	0.0819248943089192	0.0072297577	0.0345361044	0.0401817855	0.004006784	0.0088875613	-0.0512647138	-0.004755849	-0.0214220596	0.0009822336	-0.005779104	-0.000113892	-0.0171808769	0.0028701674	0.0117594041	0.0326897245	0.0223321631	0.0141947766	0.0198421607	-0.0029659248	-0.0200562161	-0.0078286399	-0.0376829933	-0.0580745888	-0.0160852982	0.0399007732	-0.0751504444	-0.0080387326	-0.0477034651	-0.0859002149	0.0409704402	-0.0746558553	-0.1421161929	0.0097741658	-0.0556049333	0.0358925203	0.0560805972	0.0631629762	0.0191542944	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0201170860951975	-0.0077926673107241	6.07256638156295e-05	0.0004046971529615	-0.0765939526259131	-0.0429311290685206	0.0018430818430979	0.0058666335788606	0.0399760705147969	0.0139575410198632	0.0001948129513211	0.001598086213804	-0.004477041854438	-0.0011800304563847	1.3924718779957183e-06	2.004390376638964e-05	-0.0004507358449372	-0.0005805191281037	2.0316280191125162e-07	3.3700245809428004e-07	-0.0001190091690013	-0.0002507233656125	6.286220606405937e-08	1.4163182306379986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
