global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
4571.6769483311655	23.8942763268451	570.9364411836302	20900230.11990256	5031.788498521517	34.58862372883141	1196.3728914546791	25318895.49385342	4250.00133399714	7.9586444929527715	18062511.33897747	63.34002216520748	4263.563882528137	3649.108463131761	0.672069	19.794268	0.1459140314839805	0.0876352385933972	0.0040875424	0.0175579455	-0.0114465172	0.0192178404	0.0266116911	-0.0209788352	0.012746455	0.0081470819	-0.0001904245	-0.0354799228	0.0285754671	-0.027535562	-0.0034833902	0.0183988288	0.0106191661	-0.0269917022	0.011484314	-0.0072960752	-0.0073593937	0.0151762528	-0.0187196497	0.0047009378	-0.0077382931	0.0029684222	0.0085440451	-0.015262738	-0.02723601	0.0153667424	0.0019680302	-0.0307713718	0.012498902	-0.0391989534	-0.0381364756	0.0299525602	0.0200587125	-0.0216552259	0.0294403759	-0.0108613012	0.0173590684	0.0486985878	-0.037518526	0.0665588355	0.0110810214	0.0835156669	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.0958080692845158	-0.0048336827313448	2.3364488747301828e-05	0.0091791861400265	-0.0188916510643224	-0.010232318326203	0.0003568944799361	0.0001047003383287	-0.011493689595369	0.0121032589931076	0.0001464888782542	0.0001321049005146	-0.0003225616299099	-0.0014966712852021	2.240024935948506e-06	1.0404600509013129e-07	-0.0001188331879105	0.0007461986206552	1.4121326548972203e-08	5.568123814678722e-07	-0.0010360188263514	-0.000132025522809	1.0733350085545322e-06	1.7430738673016174e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4576.955511251102	5.278562919936121	27.863226499724547	20948521.751971837	5036.864032766673	5.075534245155723	25.76104787374847	25369999.284578547	4269.70964818219	19.708314185049858	18230420.47978008	388.41764801663743	4285.096733940973	3682.178219984352	0.613845	18.07939	0.0693169380934205	0.0441879434077613	0.0073526993	0.0247811929	-0.0110431228	0.0040705257	0.0076973447	-0.0107451555	0.0119413859	0.0222044598	-0.0238344749	-0.009430948	-0.0043639136	0.0032610268	-0.0019240767	-0.0098155324	0.0513853466	-0.0009012544	-0.0040894843	0.0009637319	-0.0284744561	-0.0413451587	-0.0265259554	-0.0030443444	0.0032356957	0.0064729817	0.0051226955	-0.0149226157	-0.0349487648	0.0066972591	0.0066642941	-0.0270572036	0.0038321556	-0.0268835084	-0.0295495349	0.0202830365	0.0374312397	-0.0267447196	0.0188389053	-0.0104608007	-0.0031915609	0.0441403954	-0.0644175857	0.048665346	-0.0397361285	0.0033913561	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.1199421509461444	-0.0241340816616286	0.0005824538976501	0.0143861195735876	-0.0199054457278009	-0.0010137946634784	0.0003962267696224	1.0277796196974844e-06	-0.0212398996416425	-0.0097462100462734	9.498861026608248e-05	0.000451133336787	-0.0003359110554316	-1.3349425521700026e-05	1.7820716175941602e-10	1.1283623716117145e-07	-0.0007938261169846	-0.0006749929290741	6.301599040068479e-07	4.55615454300033e-07	-0.0010361335061964	-1.1467984500001738e-07	1.0735726426628453e-06	1.3151466849228004e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4562.99985546515	-13.95565578595142	194.76032841595935	20820967.680974983	5030.588803765494	-6.275229001178559	39.37849901723246	25306823.712570745	4252.542316112643	-17.16733206954723	18084116.15032868	294.7172903861047	4269.626703371947	3627.930771791482	0.631371	18.595585	0.0515712671323719	0.0279957268459506	0.0338676191	0.0208657975	-0.0084976795	0.0160953941	-0.0065660883	-0.0281399143	0.0136977573	0.0370845694	-0.0263465465	0.0127993416	-0.0029365459	-0.0324177089	0.0125674182	0.0012565997	0.0404475411	-0.0267074588	-0.017288137	-0.0166363181	-0.0301414696	0.0078673194	-0.0278110588	0.0010369972	-0.0017142637	0.0157455428	0.0038737982	-0.0120259625	-0.0229890409	0.0176083593	-0.008524605	-0.0121583383	0.0011854332	-0.048437789	-0.0455085646	0.0336821928	0.0160937991	-0.0412011442	0.0090291384	-0.0177409829	0.0080772076	0.0031034117	-0.0774492949	-0.0001003493	-0.0261568403	0.0452171511	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.119706040097256	0.0002361108488884	5.574833296280168e-08	0.0143295360357658	-0.0031272753590769	0.016778170368724	9.779851171489552e-06	0.0002815070009219	-0.0184382839225492	0.0028016157190932	7.849050637470664e-06	0.0003399703140085	-2.8080645178674143e-05	0.0003078304102529	9.475956147648465e-08	7.885226336505953e-10	-0.0011209855736966	-0.0003271594567119	1.2566086564358952e-06	1.0703331011609092e-07	-0.001036015969248	1.175369484000214e-07	1.0733290885368728e-06	1.3814934239189292e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4555.323599546947	-7.676255918203424	58.92490492175309	20750973.096589357	5016.272126778544	-14.31667698695037	204.96723994867432	25162986.04989533	4252.4877083971605	-0.0546077154822342	18083651.710068934	0.0029820025901886	4267.123653952646	3628.324711527335	0.732171	21.564434	0.0529010623978093	0.0345501122209172	0.0302419548	0.0178030235	-0.0214839258	-0.0016019711	-0.0039197239	0.015550762	0.0270382252	0.01308833	-0.0146233756	-0.0259868059	0.0265441624	-0.0268169864	0.0345692388	0.0303749583	0.0380458674	-0.0222951857	-0.0153932838	-0.0474459985	-0.0214490106	0.0003304151	-0.0293495387	0.0099015595	-0.0083906851	0.0151833339	-0.0008163607	-0.0052329658	-0.0130933402	0.0150892978	-0.0142770064	-0.0098883663	0.0088685022	-0.0332751642	-0.0343051006	0.033010423	0.0060483018	-0.0210196979	0.0307107897	-0.0065529925	0.0085794601	0.021669059	-0.0353250045	0.0462283059	-0.0100198205	0.0806566657	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.1197225546245306	-1.6514527274608115e-05	2.727296111037753e-10	0.0143334900858237	-0.0030942956469885	3.2979712088399785e-05	9.57466555097198e-06	1.087661409433743e-09	-0.0411261417852699	-0.0226878578627207	0.000514738894399	0.0016913595381421	2.720318906073837e-05	5.528383423941252e-05	3.0563023282108395e-09	7.400134950742755e-10	-0.0005730144156228	0.0005479711580737	3.2834552051153897e-07	3.0027239008074137e-07	-0.0010359967556467	1.9213601300032895e-08	1.073289277710488e-06	3.691624749166258e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4571.340408712612	16.01680916566511	256.5381758493338	20897153.13232879	5039.471853586549	23.199726808004925	538.2273239660624	25396276.563091043	4265.722547743056	13.234839345895123	18196388.854323503	175.1609725116537	4276.1062629085845	3654.399064784312	0.656159	19.325666	0.0719241263373957	0.0405546566632658	0.0231254001	0.0213918748	-0.0072955256	0.0057280207	0.001014169	0.0028015889	0.0053816206	0.0304609567	-0.0339348434	-0.0319123011	-0.032719333	-0.0042879074	-0.001055963	-0.0126929144	0.0515969139	-0.0124491175	-0.0096611529	-0.0071923393	-0.0366216435	-0.0262793131	-0.031749401	0.0002523352	-0.0036395295	0.0164342007	-0.0047257113	0.0003434852	-0.0251311138	0.0176330267	-0.0072909336	-0.0243779074	0.0034771899	-0.0104592709	-0.0140189232	0.0069156249	0.0173500336	-0.0086069132	0.0209786601	0.0005026784	-0.0003869601	0.0418037347	-0.0406534091	0.0500909505	-0.0311385991	-0.0167709616	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.1001696210530411	0.0195529335714895	0.000382317211251	0.0100339529819098	-0.0052260109086148	-0.0021317152616263	2.731119001696089e-05	4.5442099566504855e-06	-0.0728352641065868	-0.0317091223213169	0.0010054684383882	0.0053049756974762	0.0002351194505413	0.0002079162614805	4.322917178805328e-08	5.5281156022842825e-08	-0.0007351222331153	-0.0001621078174925	5.404046976204255e-07	2.627894449218169e-08	-0.0010354137309605	5.830246861998796e-07	1.0720815942615428e-06	3.3991778471846813e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4564.391050019333	-6.949358693278555	48.29358624784622	20833665.657496598	5045.846982476432	6.375128889882944	40.64226836262014	25460571.77056651	4248.101378995609	-17.621168747446973	18046365.32622439	310.505588026002	4268.445942027359	3647.851477771872	0.579904	17.079735	0.04593823732322	0.0319925689951539	0.0267328648	0.0230503728	-0.0076126033	0.0076252716	0.0016197139	-0.0324491317	0.0018976572	0.029058216	-0.0192694064	-0.0382316803	-0.0348801759	-0.0339609313	0.0071218311	0.0213610732	0.0343968564	-0.0282287209	-0.0077186946	-0.025613072	-0.0233877324	-0.0018155795	-0.0274171526	0.0013528935	-0.0053780882	0.0121882773	0.000334334	-0.009358459	-0.0214355776	0.0183018017	-0.0053878478	-0.0242881569	0.0040107423	-0.0286837932	-0.0193266241	0.0147513788	0.0227687407	-0.0198878494	0.0100351219	-0.0084459546	0.0001964024	0.0250324704	-0.0522375782	0.0351810767	-0.0201471004	0.0090052882	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0993891729125948	0.0007804481404462	6.090992999260822e-07	0.0098782076922496	-0.0056541153758757	-0.0004281044672608	3.1969020683714004e-05	1.8327343488873867e-07	-0.0497486817692589	0.0230865823373279	0.0005329902840182	0.0024749313377789	0.0002028264747792	-3.229297576210001e-05	1.0428362835715786e-09	4.1138578871357464e-08	-0.0003351051458908	0.0004000170872245	1.1229545880249437e-07	1.6001367007157327e-07	-0.0010359657155376	-5.519845770998646e-07	1.0732249637693314e-06	3.046869733561163e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4547.434479483716	-16.956570535617175	287.52528432936055	20679160.34519733	5012.145376876746	-33.701605599685536	1135.7982199967555	25121601.27894694	4240.609989340788	-7.491389654820523	17982773.08169688	56.12091896035196	4259.668383134279	3616.5662561864624	0.53423	15.734508	0.0396101201724266	0.0246573142217146	0.0326020333	0.0122899076	-0.0182336975	0.0089333718	0.0131490883	-0.0581394338	0.0335982851	0.0179550105	-0.0166913452	-0.0161529551	-0.0064801889	-0.0461720676	0.005193909	0.0019084084	0.0267138515	-0.0402601512	-0.0092354149	-0.0125997944	-0.0139919581	-0.0224128299	-0.0307196744	0.0086737861	-0.0075935031	0.0141912294	0.0056664396	-0.0081220567	-0.0086967818	0.0196368584	-0.0182314112	-0.0131095206	0.0051548841	-0.0377660724	-0.019910072	0.0321027712	0.0227660234	-0.0106953764	0.0217275388	-0.0021381605	0.0059970641	0.0191915112	-0.0532664131	0.0370525099	-0.0294572131	0.027865487	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.1161216150767359	-0.0167324421641411	0.0002799746207763	0.0134842294880296	-0.0072242428619375	-0.0015701274860618	5.2189684928254925e-05	2.465300322486749e-06	-0.0469106992540702	0.0028379825151887	8.05414475651678e-06	0.0022006137045058	-0.0001446849355158	-0.000347511410295	1.2076418028521984e-07	2.093373056521121e-08	-0.0003569253812956	-2.182023540479996e-05	1.2739572781300946e-07	4.761226731208857e-10	-0.0010360254299785	-5.971444090005669e-08	1.0733486915621356e-06	3.565814452006363e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4560.599755117508	13.16527563379168	173.32448251370892	20799070.126377877	5032.586011833319	20.440634956573376	417.8195574278895	25326921.966500398	4242.680121527777	2.0701321869892126	18000334.613606956	4.28544727160874	4259.609035448097	3638.547291429737	0.7272699999999999	21.420078	0.2477565771713716	0.1382552288976494	0.0242003831	0.0219460708	-0.0042235018	0.0086166085	0.0053986921	0.0085627635	0.0151910242	-0.0234223994	-0.0221546999	-0.0093221652	0.015679136	-0.0371453549	0.0279012916	0.0249578986	0.0165451253	-0.032931567	-0.0165089833	-0.0425684669	-0.002421893	0.0021445423	-0.0441189496	0.0087811959	-0.0057945777	0.0323803923	-0.0047515189	0.0099496899	0.0030568107	0.0150206647	-0.0186824551	0.0074407196	0.0057133264	-0.0283879562	0.0126283597	-0.0019780656	0.0020412094	-0.0271862313	0.0007535259	0.0031330517	-0.0248945148	0.0163992885	-0.05110906	0.0466168904	-0.0294256516	0.0489360092	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.1975675320356771	-0.0814459169589411	0.0066334373892827	0.0390329297146682	0.0148289023764363	0.0220531452383738	0.0002198963456898	0.0004863412149048	-0.1356924138458168	-0.0887817145917465	0.0078821928458503	0.0184124311753044	-0.0001082403994765	3.6444536039300016e-05	1.3282042071198375e-09	1.17159840788323e-08	-0.0014299445341086	-0.001073019152813	2.044741370627061e-06	1.1513701023035284e-06	-0.0010360777487724	-5.231879390008368e-08	1.0734571015012846e-06	2.737256195159433e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4565.228744537054	4.628989419546088	21.427543046269623	20841313.489947364	5046.854746557481	14.268734724161732	203.5967906284988	25470742.83284978	4260.459464677798	17.779343150020395	18151514.850162625	316.1050428461771	4269.502696771731	3654.040714161976	0.7507669999999999	22.112125	0.3039007294521319	0.1667070422550655	0.0243263963	0.0207760616	-0.0072127137	0.0008657039	-0.0164740628	0.0109043678	-0.0128016855	0.0418308696	-0.0295678532	-0.0299018554	-0.0082465479	-0.0096408823	0.0191109301	0.0302191487	0.0712994575	-0.0186620306	-0.0137486423	-0.0487696895	-0.0544102196	-0.0073762231	-0.0409749705	-0.0015010358	-0.0138154826	0.0224997993	-0.0060767372	0.0131470423	0.0128908642	0.0144033594	-0.0167795384	0.0014450084	0.0163180398	0.0045180503	0.0092415164	-0.0193227743	-0.0213276237	0.036366494	-0.0153965637	-0.005105554	0.0013178247	0.0345498961	0.0230969888	-0.0018219825	-0.027515532	-0.0217877191	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.1414506248324016	0.0561169072032755	0.003149107274061	0.0200082792654768	0.0087127850558914	-0.0061161173205449	7.591262343016451e-05	3.7406891078669335e-05	-0.1248759788496016	0.0108164349962151	0.0001169952660273	0.0155940100936461	0.0025150153768248	0.0026232557763013	6.881470867898135e-06	6.32530234566519e-06	6.282708457172603e-05	0.0014927716186803	3.9472425557828165e-09	2.228367105537481e-06	-0.0005350797451121	0.0005009980036603	2.863103336292299e-07	2.50998999671606e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4532.919745056385	-32.30899948066872	1043.8714474418514	20547361.415122043	5018.881179894815	-27.97356666266569	782.5204318306012	25189168.29790237	4266.6298860038805	6.17042132608276	18204130.584141485	38.07409934137693	4283.815969416009	3542.7148846976365	1.306961	38.493538	0.5015056528898681	0.2579829480072189	0.1098074907	0.0097225008	-0.0613002818	0.0060519712	-0.0712880626	0.0141354395	0.0210365854	0.0450576915	-0.0346875881	0.0324515881	0.0086104889	-0.0013749035	0.02599011	0.017944392	0.0715700458	-0.001470855	-0.0317036546	-0.0504520037	-0.0646140562	0.0721231005	-0.0751281418	0.0416155545	-0.0288357482	0.0599848261	-0.0003815492	0.0332732577	0.0175264961	-0.008273116	0.003246713	-0.0563042768	0.1060008246	0.015718377	-0.0080321528	-0.0589850085	0.0156579082	0.075353925	0.1522934181	-0.1373477878	-0.0677364232	-0.0027837027	0.2257714874	0.0337969892	0.1344671207	-0.0960069563	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.1763120111925218	-0.0348613863601202	0.0012153162589495	0.0310859252907519	0.0543384609927528	0.0456256759368614	0.0029526683430609	0.0020817023046954	-0.2938865967178969	-0.1690106178682953	0.0285645889522229	0.0863693317304277	0.0055618173420257	0.0030468019652008	9.283002215152064e-06	3.093381214605782e-05	-0.0009472318349219	-0.0010100589194936	8.972481490895097e-07	1.0202190208486317e-06	-0.0015183783149094	-0.0009832985697973	2.3054727071871087e-06	9.668760773654157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4589.915746008583	56.99600095219739	3248.544124542886	21067326.55545752	5048.27599688482	29.394816990004983	864.0552658758857	25485090.540723428	4271.147934857537	4.518048853656183	18242704.6814378	20.412765444023943	4281.683936108117	3667.8854401664894	1.63966	48.292442	0.3736663281722952	0.1646204561858647	0.0578455309	0.0383333827	0.0254689395	-0.0091121712	-0.0854245382	0.1497088345	-0.0018315851	0.0052513792	-0.0161972698	-0.0360747852	0.0301037471	0.0128616522	-0.0284401831	0.0338935098	0.0863847906	0.0027277824	0.005340218	-0.0489829479	-0.078000733	-0.0314929773	-0.0556800795	-0.0096904085	-0.0403323239	0.075883868	-0.051186674	0.0492256724	0.0867688664	0.069137187	-0.017729057	0.0613444606	0.0131853375	-0.0042974835	-0.0316171231	-0.0524287388	-0.1401228181	0.0900634966	-0.1618102377	-0.0506649474	-0.0243977492	-0.0168409249	0.0571957952	-0.1557714211	0.0387474178	-0.024022145	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.1486887958854055	0.0276232153071162	0.0007630420239033	0.0221083580218517	-0.0329562090710169	-0.0872946700637697	0.0010861117163325	0.0076203594215424	-0.1844775012741877	0.1094090954437092	0.0119703501658106	0.0340319484763679	0.0070991798698158	0.0015373625277901	2.363483541853167e-06	5.039835482399788e-05	-0.0017492126856801	-0.0008019808507581	3.059745019744188e-06	6.431732849828461e-07	-0.0021658218835151	-0.0006474435686057	4.690784431112896e-06	4.1918317452888404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4503.507778977983	-86.40796703059914	7466.336766361108	20281582.31531521	4999.187104464909	-49.088892419911645	2409.719359013659	24991871.70544824	4241.850879544526	-29.297055313010787	17993298.88429267	858.3174500136136	4253.645193516523	3517.078832441241	1.68791	49.713524	0.6222206267868575	0.3154834379340364	0.1216765397	0.0132365052	-0.0626794713	-0.0520129135	-0.1404870282	0.173079524	0.0387439262	0.0010924495	0.0364845351	0.0317990425	0.0093437214	-0.0310230447	0.0100266107	0.0518623319	-0.0277367713	-0.034427991	0.0231292197	-0.0486421575	-0.0299141738	0.1275196044	-0.0713366647	0.0386282333	-0.0319738609	0.1068120072	-0.0280692672	0.0630500458	0.0895256995	0.0685813399	-0.0183291395	-0.0404511043	0.0528181968	0.0215183975	-0.1334176631	-0.0643864452	-0.155941419	0.1550601316	-0.0329371915	-0.116196855	-0.0397094138	-0.0698012058	0.1733981975	-0.1786374483	-0.0062509284	0.0896740128	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.1723227154177351	-0.0236339195323296	0.0005585621524606	0.0296951182489417	0.1275115091068386	0.1604677181778555	0.0162591849547033	0.0257498885772076	-0.2891961731291701	-0.1047186718549824	0.0109660002350714	0.0836344265525569	0.0118764202151109	0.0047772403452951	2.282202531671525e-05	0.0001410493571258	-0.0025560190596913	-0.0008068063740112	6.5332334335051984e-06	6.509365251451007e-07	-0.0010818622583876	0.0010839596251275	1.170425946123518e-06	1.1749684689065505e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
