global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
5214.347381776354	1.6006874203303596	2.5622002176038614	27189418.61783792	3708.857625034877	-24.740953281947892	612.1147692995283	13755624.882779349	4872.072192203736	-2.564749595685498	6.577940488568927	23737087.44604492	4851.055793150224	3966.657195442284	0.571799	13.359131	0.0861572774399775	0.0505041660012922	0.068669143	0.0336297596	0.0316360106	0.0210217947	-0.0412893543	-0.0037904339	-0.0252196251	-0.0513378062	0.0043413778	-0.0740517919	0.0395118345	0.008795571	-0.0067677307	-0.0284568061	0.0107763998	-0.0264284262	0.0714120817	-0.0235064537	0.0086342929	-0.0093769683	-0.0222661951	0.0078365717	-0.0163326008	-0.0631857031	0.0487413947	0.0760463742	0.0048829668	-0.0577097027	0.010597414	-0.0387513128	0.0585004698	-0.0075486319	-0.0068768148	0.014316942	0.0168304196	0.0256170928	-0.0291546318	-0.0275032767	-0.0459480383	0.0152786157	-0.0207243277	0.026857333	0.0142717185	0.0613247293	-0.0350594654	0.0081110643	0.0586937176	0.0773916979	0.0152492944	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0105950955573206	8.919389924240059e-05	0.0001122560498687	7.955551662063511e-09	-0.1164022833960132	-0.0309899613029075	0.0009603777015557	0.0135494915798057	0.0517038719331424	0.0256029781951526	0.0026732903728787	0.0006555124924614	-0.0043030315909993	-0.0004900081153393	2.40107953098373e-07	1.851608087313797e-05	0.0001530822231787	2.9087952028599985e-05	8.461089532181338e-10	2.3434167053333317e-08	0.0001948306553471	-7.040681348560002e-05	4.9571193851960695e-09	3.795898426298046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5221.4462243921735	7.098842615819194	50.3935664841707	27263500.674219284	3727.960865129744	19.103240094867036	364.9337821221354	13897692.211938908	4880.76829761359	8.696105409853772	75.62224929928803	23821899.174989864	4859.295307343019	4006.434954337411	0.593306	13.861616	0.0311650598895689	0.0182680046430514	0.070893535	0.0249856534	0.0265510477	0.0040562179	-0.0352667699	-0.013281948	-0.0346166468	0.0053009119	0.0051090973	-0.0674405553	-0.0424522914	-0.0058408572	-0.0052517518	0.0022627992	0.0634612736	-0.0115228412	0.0590440351	-0.0626249558	-0.0037886812	-0.0034308708	0.0006385326	-0.0394261409	0.0105338014	-0.0583028517	0.0690958998	0.0708275992	0.0035435834	-0.0404458209	0.0121238804	-0.0341656471	0.0482797953	-0.0019475869	0.0001944668	0.0243745125	0.0239253876	0.0394090835	-0.0120139151	-0.0626870318	-0.0092151318	-0.0029965221	-0.0021745226	-0.0157527699	-0.0029936017	0.0650895284	-0.0733205702	0.0097719355	0.0597375621	0.09624079	0.0200594012	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0129747117622969	-0.0023796162049763	0.0001683431453146	5.662573282985813e-06	-0.1196570900043951	-0.0032548066083818	1.0593766057966483e-05	0.0143178191883199	0.0623141541542082	0.0106102822210657	0.0038830538079544	0.0001125780888106	-0.0043075496679354	-4.518076936099215e-06	2.0413019200511668e-11	1.855498414173037e-05	0.0001579592535341	4.877030355399998e-06	2.3785425087493027e-11	2.4951125777050082e-08	0.0004838426451585	0.0002890119898114	8.352793025474476e-08	2.3410370527397414e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5214.970798801795	-6.475425590378109	41.93113657652368	27195920.432355437	3754.871906389509	26.91104125976517	724.2041416847834	14099063.033393187	4880.279970002738	-0.4883276108521386	0.2384638555205577	23817132.585609928	4860.370707139612	4002.9362586384514	0.56856	13.283458	0.0364863032484908	0.0195747361387765	0.06238594	0.0204356721	0.0336470757	0.0357844541	-0.0410547048	-0.0277404885	-0.0447032613	0.0554544137	-0.002217658	-0.0274561499	-0.079981267	-0.0082938892	-0.0019681442	-0.0361095636	0.0374658864	-0.0088061238	0.0359050703	0.0010938014	-0.0085542437	-0.0014221887	-0.0391140969	-0.0244498113	0.0018469982	-0.0387936388	0.0099559522	0.0702444361	0.0016249979	-0.0453267226	0.0083528471	-0.0354210618	0.0478412158	-0.0145885419	-0.0185297411	0.0061065174	0.0040721215	0.0206281661	-0.017220742	-0.0202440324	-0.0045551337	-0.0516157497	-0.0139821985	-0.0725378153	0.0177630947	0.0005385483	-0.0945450664	-0.0108282167	0.0684600063	0.0584013989	-0.0061338435	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.0105938354485317	0.0023808763137652	0.0001122293495105	5.668572021448168e-06	-0.1046384666413899	0.0150186233630052	0.0002255590477198	0.0109492087010612	0.0604462458680927	-0.0018679082861155	0.0036537486395459	3.489081365338948e-06	-0.0041120383131041	0.0001955113548312	3.822468986797032e-08	1.6908859088436014e-05	0.0001588104000866	8.511465525000168e-07	7.244504538326638e-13	2.5220743175665963e-08	0.0003358272408302	-0.0001480154043283	2.1908559918470127e-08	1.1277993568362517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5207.611663845011	-7.359134956784146	54.1568673121624	27119219.241414607	3758.0460811070034	3.1741747174942248	10.07538513717954	14122910.347723706	4885.841137675415	5.561167672676675	30.9265858836241	23871443.62260139	4865.683739810066	3976.4836136033	0.585887	13.688267	0.0235485321052174	0.0160644133677587	0.0340896621	0.037859264	0.0406577475	0.0543308067	-0.019227449	-0.0262402186	-0.0126412059	0.061767421	0.0204817205	0.0494968343	-0.1179250995	-0.0317128299	0.0068201929	-0.0498046474	-0.0127605682	-0.0062640582	0.0844353823	0.027974478	-0.0311103247	0.0044682167	-0.0468746861	0.0294067841	-0.0103070668	-0.0562730053	-0.0003561162	0.0661181721	0.002745015	-0.0480842982	0.0096380414	-0.034116518	0.0527187293	0.0033429785	-0.0124388374	0.0056915401	-0.0021810088	0.0045065618	-0.0244545022	-0.0104140896	0.0411082139	-0.0873700099	0.0212419574	-0.0822154299	0.0079282169	-0.0539098107	-0.0024716067	-0.0269083624	0.0448931134	0.0037730485	-0.0261423005	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.0104524393964595	0.0001413960520722	0.0001092534893366	1.999284354160456e-08	-0.1049599238999121	-0.0003214572585222	1.0333476905660909e-07	0.0110165856250753	0.0644046524971457	0.003958406629053	0.004147959263278	1.5668983040930803e-05	-0.0040245619088677	8.747640423639996e-05	7.652121298130053e-09	1.6197098558308827e-05	0.0001572337648336	-1.5766352530000103e-06	2.4857787210024066e-12	2.4722456803747828e-08	0.0006293196446522	0.000293492403822	8.613779110121596e-08	3.960432151451714e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5206.195195672071	-1.416468172939858	2.0063820849515794	27104468.41543896	3701.686415754046	-56.35966535295756	3176.411878697365	13702482.320578037	4886.2783957235	0.4372580480849137	0.1911946006150287	23875716.56051422	4866.492623232265	3967.519862315101	0.643586	15.036325	0.0131686871280379	0.0085132773363527	0.0229500144	0.0366321817	0.0259040165	0.0434658609	-0.0188050805	-0.0163521273	-0.0383258299	-0.0823616613	0.0261673509	-0.0077149905	0.1114859504	-0.0296383695	-0.0308317666	-0.0308393195	-0.0229768227	-0.0013081079	0.0631569525	-0.004444526	-0.0299487309	-0.0331405457	-0.0249843119	0.0289113157	-0.011740104	-0.0395098352	0.0272674664	0.0567152763	-0.0053133423	-0.0408075136	0.0133241483	-0.0286537126	0.0534870491	0.0215035578	-0.0084512827	0.0064157165	0.0069371785	0.0075430515	-0.0339148995	-0.0437639234	0.0441190574	-0.1106699974	0.0525155241	0.0170402989	0.0083126544	-0.0157958825	0.1260394027	-0.0351543001	0.0391486785	-0.0194143097	-0.0304369955	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	-0.0103893043753231	6.313502113640054e-05	0.0001079376454031	3.9860308938937445e-09	-0.1114985928636258	-0.0065386689637137	4.275419181703284e-05	0.0124319362105685	0.0644705445436386	6.589204649289082e-05	0.0041564511137532	4.3417617910212864e-09	-0.0039270663481403	9.74955607273998e-05	9.505384361550102e-09	1.5421850102695994e-05	0.0001572012090722	-3.255576139999717e-08	1.0598776003335458e-15	2.471222013376153e-08	0.0006618113500973	3.249170544509996e-05	1.055710922731138e-09	4.37994263117611e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5202.380872669754	-3.814323002316996	14.549059966004544	27064766.744320117	3718.8602177211214	17.173801967075633	294.93947400433086	13829921.318948789	4882.358694709212	-3.9197010142879662	15.36405604141011	23837426.42380264	4861.472146263734	3950.7283358219865	0.585916	13.688962	0.0315519826929132	0.0188990210530126	0.0124411998	0.0407211784	0.0372246143	0.0389566777	-0.0343357918	0.0060681747	-0.0473835939	0.0321043941	0.025014796	-0.0108281355	0.0609028199	-0.0163605722	-0.0115409861	-0.0160497456	0.0092021161	-0.0099382348	0.0589767055	0.0302856104	-0.0154178441	-0.0157503419	-0.0136314436	0.0105248588	-0.004428512	-0.0542593317	-0.003156106	0.0544878432	0.0029338225	-0.041054864	0.0169510304	-0.0271861396	0.0578198916	0.0018390355	-0.0158365044	0.0252382518	0.0002217254	0.0073903907	-0.0363460525	-0.0614435618	-0.0129075651	-0.0322571316	0.0265698765	0.1056656921	-0.0227443532	0.1054709774	0.0556998242	-0.0177093522	0.0226717587	0.0380103895	-0.0542682925	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	-0.0103922884668179	-2.984091494800597e-06	0.0001079996595775	8.904802049341265e-12	-0.1167245125275684	-0.0052259196639425	2.731023633398184e-05	0.0136246118247984	0.0770882034214395	0.0126176588778009	0.0059425911067452	0.0001592053155565	-0.0041330860777916	-0.0002060197296512	4.244412900559451e-08	1.708240052643475e-05	0.0002251328724625	6.793166339029999e-05	4.614710890973024e-09	5.0684810263216295e-08	0.0006619683582492	1.5700815190003176e-07	2.4651559763063448e-14	4.3820210732314123e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5193.315535297533	-9.06533737222162	82.18034167219798	26970526.2491627	3678.5921295166017	-40.2680882045197	1621.5189276469785	13532040.055341488	4874.91372066333	-7.444974045881281	55.427638543845895	23764783.7839116	4853.644048517401	3896.48541502026	0.573642	13.402194	0.0276474867595229	0.016837630666114	-0.0049978784	0.0575879561	0.0546317474	0.0201969863	-0.0187434127	0.0365313742	-0.0393267401	0.0038279177	0.0271541422	-0.052292233	-0.0126389098	0.0015015351	-0.0170690534	-0.0168867994	-0.0201385706	-0.0058332967	0.054518993	0.0450050098	0.0032124191	-0.0158344062	-0.0124608378	0.0218850093	-0.0146519355	-0.0327421021	-0.0237519654	0.0507743602	-0.0007438096	-0.0399479765	0.0197180172	-0.0268144452	0.0548716983	-0.0048882109	-0.031893536	0.0260501561	-0.0097483713	0.0028997742	-0.0042020983	-0.0604984339	-0.0089313551	-0.0396182304	-0.0037551031	0.0499204951	-0.0312789415	0.0747955653	-0.040213665	-0.0479540108	0.0281994023	0.0993462797	-0.0552324689	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	-0.0106078841749592	-0.0002155957081412	0.0001125272066693	4.6481509368948525e-08	-0.1148794560123889	0.0018450565151794	3.4042335442062983e-06	0.0131972894137023	0.0749116690747797	-0.0021765343466598	0.0056117581635693	4.737301762189828e-06	-0.0040870271971023	4.60588806893e-05	2.121420490351172e-09	1.670379130985388e-05	9.875167465245303e-05	-0.00012638119781	1.5972207159902214e-08	9.751893246663934e-09	0.0003662024329577	-0.0002957659252915	8.747748256353717e-08	1.3410422190413877e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5186.226972924588	-7.08856237294458	50.24771651512569	26896950.214690536	3700.899206542969	22.307077026367097	497.6056854602747	13696654.936990377	4868.041302345979	-6.87241831735173	47.23013352867159	23697826.12134633	4845.972584933521	3889.4201187206095	0.57174	13.357765	0.0489949651869631	0.0242630951960495	-0.0265254727	0.0706030583	0.0558247523	0.0139158961	-0.0119175137	0.039297277	-0.0386612868	0.0767492234	0.0570831188	0.0311681861	-0.0572185533	0.0212963438	-0.0095002646	-0.0062687102	-0.0405475593	-0.021478754	0.0417285845	0.0602379141	0.0232682121	-0.0111830211	-0.0011109909	0.045015599	-0.0178882494	-0.0355119093	-0.0480862523	0.0418125514	0.0008520167	-0.029951746	0.0172473308	-0.0262805562	0.0544452322	-0.0054466915	-0.0441956126	0.0402122491	-0.0197591635	-0.014632479	0.009101932	-0.0690426665	0.0214517424	-0.0671167574	0.0231325264	-0.007612658	-0.0524242704	0.0472350576	-0.0674588701	-0.0455936809	0.0114550124	0.101085532	-0.0709155381	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	-0.0103967389684243	0.0002111452065348	0.0001080921811775	4.458229824266544e-08	-0.1224153580917999	-0.007535902079411	5.678982015047107e-05	0.0149855198967436	0.0826530002019296	0.0077413311271499	0.0068315184423801	5.9928207620180034e-05	-0.0043470844799064	-0.0002600572828041	6.762979033945197e-08	1.88971434754431e-05	0.0002130622095493	0.0001143105348968	1.3066898388403271e-08	4.539550513802983e-08	0.0006619663507341	0.0002957639177764	8.747629505844512e-08	4.381994495042215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5180.960099051893	-5.266873872695214	27.739960390879485	26842347.5479678	3675.342643955776	-25.55656258719273	653.1378912730992	13508143.550479837	4867.411899855784	-0.6294024901944795	0.3961474946630118	23691698.60285769	4844.823574045763	3852.399133667185	0.595731	13.91826	0.0238901598195372	0.0153548906873235	-0.0628957144	0.0845559764	0.065859848	0.0140329231	0.021910858	0.0773510232	-0.0020947416	0.078199096	0.1220661969	0.0484128691	-0.073958651	0.0200272044	-0.0028920776	0.0202086593	-0.0545820227	-0.0072764036	0.0274018196	0.0390070863	0.0226161796	-0.0044767863	0.0260667724	0.053295151	-0.0176384004	-0.0107124921	-0.0401361414	0.0422827421	-0.0034114606	-0.0281483711	0.0138726342	-0.0178056792	0.0502734576	0.0126802766	-0.0137043694	0.0259461559	-0.0122075601	-0.0533680488	0.0309755621	-0.0643112429	0.1097883859	-0.1346787057	0.0688422592	-0.0534652851	-0.0551294237	0.0007914203	-0.0054445274	-0.0492935752	-0.0067452597	0.0676554208	-0.0913500486	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	-0.0103902934274628	6.4455409615003095e-06	0.0001079581975087	4.1544998286378325e-11	-0.1250250654145617	-0.0026097073227618	6.810572310476594e-06	0.0156312669819154	0.0949204652363135	0.0122674650343839	0.0090098947206782	0.0001504906983698	-0.0044710618520014	-0.0001239773720949	1.5370388791582014e-08	1.999039408442219e-05	0.0001570213878447	-5.604082170460002e-05	3.1405736973267686e-09	2.4655716240675695e-08	0.0006618537061051	-1.1264462900005633e-07	1.2688812442560328e-14	4.3805032828505603e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5191.209524742556	10.249425690662974	105.05072698842218	26948656.329777837	3623.128704616002	-52.21393933977424	2726.295461377624	13127061.610212428	4875.518347754941	8.106447899156592	65.71449754174033	23770679.159295067	4853.094069210603	3865.832037276378	0.791423	18.490295	0.1639152221285169	0.0965354455692514	-0.0485755104	0.0521466486	0.0341848721	-0.0118590956	0.1110625467	0.0855221877	0.0064327319	-0.0804284527	0.0420942614	0.0323644195	0.113623595	0.0004054585	-0.0114719702	0.0288853257	0.0065461031	-0.012566924	-0.0119901308	0.0747990052	0.0019682104	-0.0120609038	0.0344517536	-0.0134102878	-0.0126874283	0.0056035725	-0.0466069034	0.0165957141	-0.0312867878	0.0236267547	-0.0418111998	0.0302108919	-0.0198949978	0.0523272615	-0.0255154434	-0.0006351225	-0.0109798556	0.0504017893	0.0403269714	-0.1265619382	0.1123548113	-0.0876259939	0.1705920817	0.1133656065	-0.0549132159	0.1017738978	0.1313490013	-0.010137766	-0.1260695662	0.0298105168	-0.1979057666	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	-0.0267369194568374	-0.0163466260293746	0.0007148628620414	0.0002672121825442	-0.1272699083447861	-0.0022448429302243	5.039319781378446e-06	0.0161976295700902	0.040775696337846	-0.0541447688984675	0.0016626574118362	0.0029316559990684	-0.0032840053335858	0.0011870565184156	1.409103177912966e-06	1.0784691031019982e-05	0.0001599535034402	2.932115595500001e-06	8.597301865374327e-12	2.5585123262794073e-08	2.826265470719214e-05	-0.0006335910513979	4.0143762041150636e-07	7.987776510979702e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5216.598988232648	25.389463490091657	644.6248563146972	27212905.00402988	3711.507634190151	88.37892957414897	7810.835192672383	13775288.91865177	4885.615928195994	10.097580441052742	101.96113076353087	23869242.9978424	4866.067428017683	3928.717451628916	0.7877779999999999	18.405117	0.1345740860728301	0.0659911984598843	-0.0183872953	0.0069737598	0.0191955041	-0.0389493901	0.1120184267	0.0065908957	-0.0164121803	0.0136426609	0.038445368	0.031820191	0.1008945723	-0.0187074177	-0.0040504221	0.0875982221	0.0236303434	0.0337037926	-0.0640690203	-0.0373708176	-0.0188660112	-0.0046354442	0.08202198	-0.0282252512	0.0317420089	0.0536567715	0.0200935136	0.0091289019	-0.0254208588	0.0287755622	-0.0434509933	0.0212203705	-0.0436060136	0.0016534888	0.0179179303	-0.0332906191	0.0340622984	-0.0005984317	0.1023230233	-0.1443233104	0.1221686767	-0.1091429178	0.0583215223	-0.0274822389	-0.1007633572	0.0313347321	0.0001882908	-0.0302016769	-0.0784190038	0.124026491	-0.0771108666	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	-0.0065365096189964	0.020200409837841	4.272595799923247e-05	0.0004080565576167	-0.1220043449949059	0.0052655633498802	2.772615739160169e-05	0.014885060197636	0.0259979113431825	-0.0147777849946635	0.0006758913942079	0.0002183829293485	-0.0025492069905403	0.0007347983430455	5.399286049424124e-07	6.498456280619533e-06	0.0008749083882786	0.0007149548848384	5.111604873542898e-07	7.654646878802575e-07	0.0004651159846322	0.000436853329925	1.9084083186656773e-07	2.163328791603809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5234.323768665865	17.724780433217347	314.16784140576453	27398145.315220423	3761.682073538644	50.17443934849325	2517.474363935628	14150252.022381991	4895.895033061456	10.279104865462614	105.65999683517718	23969788.17475584	4876.641295407545	4022.913103992528	0.840267	19.631445	0.2122374922714057	0.1149149803981094	0.0515622286	-0.0380292089	0.0058753342	-0.1119109714	0.0855596037	-0.0658981385	0.0128533733	-0.0860520274	0.0199026138	-0.0466338429	-0.1010268522	-0.0454043894	-0.014895412	0.0754487174	0.0177629195	-0.0057935021	-0.0572368788	-0.0153021097	-0.047306665	-0.011325681	0.0745475167	-0.0452562398	-0.0101320538	0.0455229637	0.0047839496	0.0082141787	-0.030490576	0.0608753086	-0.057444861	0.0419050886	-0.052274525	0.0176063017	-0.0327979968	-0.0011156352	0.0281708156	0.1606693878	0.0026684043	-0.1361823561	0.0211464021	0.0283799033	0.098300613	-0.0024748017	0.0096397001	0.066830594	-0.0885522009	0.0134410483	-0.0309067276	0.1118686501	-0.1031795853	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	-0.0267392961340959	-0.0202027865150994	0.0007149899577468	0.0004081525829746	-0.105993308430385	0.0160110365645208	0.0002563532918704	0.0112345814320187	0.0024791462361122	-0.0235187651070702	6.146166060029288e-06	0.0005531323121615	-0.0023722628511636	0.0001769441393766	3.1309228459761006e-08	5.627631035010853e-06	-0.0010309063175835	-0.0019058147058621	3.6321296930802415e-06	1.062767835633572e-06	-0.0005022232518233	-0.0009673392364555	9.3574519838631e-07	2.5222819467196986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5227.674438736477	-6.649329929387932	44.21358850985412	27328580.037418734	3776.786357770647	15.10428423200301	228.1394021611348	14264115.19224247	4894.432024644076	-1.463008417380479	2.140393629326134	23955464.843861505	4876.317052422998	4062.792451927824	0.783064	18.294989	0.0904775966614093	0.0621607321477122	0.0593338634	-0.0402929142	-0.0118472488	-0.0645145863	0.0755685711	-0.0887738668	-0.018824951	-0.0746905361	-0.0751739666	0.0532775195	0.0911306011	-0.0521832782	-0.0134708842	0.0755455767	-0.0111182183	0.0411419366	-0.0755513757	0.0971396515	-0.0538073191	-0.0162946128	0.0744204798	-0.0129398788	0.0006327439	0.0898360808	-0.0739815142	-0.0062736976	-0.041194794	0.0649347568	-0.0681076976	0.0390881182	-0.0575072397	0.0610189784	-0.0545023868	0.0399710569	-0.0169052745	0.1727690813	-0.0378342873	-0.0785930629	-0.0265687507	0.0032149878	0.129721357	0.000571612	0.0532960095	-0.0250690399	0.1392911544	-0.0344089349	0.0094664396	-0.1663247129	-0.0742428889	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	-0.0266711966732913	6.809946080460136e-05	0.0007113527319853	4.637536561877437e-09	-0.1083088497904469	-0.0023155413600619	5.36173179015732e-06	0.0117308069429295	-0.0195896690854056	-0.0220688153215178	0.0003837551348756	0.0004870326096952	-0.0013538356873891	0.0010184271637745	1.0371938879137723e-06	1.8328710684483169e-06	-0.0013326614044073	-0.0003017550868238	9.105613242403909e-08	1.775986418796837e-06	-0.0005019026920411	3.205597822000285e-07	1.027585739641297e-13	2.519063122781033e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
