global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
4403.248699126159	29.2403913431217	19388599.10635621	855.0004858989065	3555.111113017314	75.99176784206065	12638815.025899203	5774.748779761644	4340.900133896789	33.15253110012054	18843413.97246516	1099.0903183444598	4181.491094457041	3067.0510787963867	1.643336	26.633846	0.1457540127559139	0.0930576271982304	0.0375655685	-0.0075697585	0.0862520881	0.0840226474	-0.0585473853	0.1510583969	-0.0020401252	-0.0458288832	0.0896670054	0.0307151961	0.1665027504	-0.0374734063	0.1635446363	-0.0246396223	-0.0734339992	0.0324437585	-0.0119347639	0.0953994494	-0.0620011319	-0.030512084	0.0776153571	0.0327285699	-0.0303429706	-0.0476868085	-0.0566229451	-0.0648198726	-0.0503932915	0.090122668	0.0462872715	0.020159849	-0.1517470633	-0.0023530366	0.0898242973	-0.0156223756	-0.0371094478	-0.1531728903	0.0748576014	-0.0870098353	-0.1731436629	0.0095778312	0.0780519725	-0.016996517	0.0733232772	-0.0363067616	-0.0019089074	-0.1406869735	0.012585782	0.0459290261	-0.0749192867	0.0468884314	-0.0233394432	0.0011259609	0.0528255226	0.0371336228	0.1059267108	-0.0835323033	0.0556991363	-0.0634397731	0.0300783707	-0.0622275412	0.1647940015	0.0045836511	-0.0294966544	0.0308352527	-0.0399218449	0.0077474421	-0.0024164474	0.0352332766	0.0090817321	-0.0364569074	-0.0562790545	-0.0279101937	0.0498026176	0.020105176	-0.1018317171	-0.0878564286	-0.0339685874	-0.0309368177	-0.0582528376	0.0514628349	0.0451694649	-0.0327701485	-0.1129545635	-0.0503691058	-0.0840633564	0.1841677103	-0.0649383593	-0.0368718105	-0.0490716967	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0264088226292358	-0.0036766820000763	1.351799052968578e-05	0.0006974259126624	-0.0659351696010759	-0.0408886317261903	0.00167188020444	0.0043474465903226	0.0188879344543124	0.0117918932579073	0.0001390487466058	0.0003567540679504	-0.0047348892082038	-0.001651622338039	2.7278563475097414e-06	2.2419175813964803e-05	-0.0017216244408793	-4.388638678499979e-06	1.926014945042604e-11	2.9639907154329624e-06	0.0013149324495326	-0.0001319251387172	1.7290473468338037e-06	1.7404242225552472e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
4402.215824626077	-1.032874500082471	19379504.16658825	1.0668297329206144	3529.7823944916595	-25.32871852565449	12459363.752463274	641.5439821518332	4334.573416657299	-6.326717239489881	18788526.70439213	40.027351028458455	4174.686479977649	3041.9667787717603	1.020755	16.543566	0.0585047082451094	0.031156436860318	0.0133671818	0.008148357	-0.1118951778	0.0063666936	-0.0510867937	-0.051442931	0.0678699271	-0.0706754109	0.0744403441	-0.0236550835	0.0995769958	-0.0285634644	0.0967620803	-0.1192360736	-0.0598218654	0.025487424	-0.0248424096	-0.0703200711	0.0254470732	0.0313999357	0.0195849125	0.1025437338	0.006543302	0.0607606654	-0.0718473782	0.0781887247	-0.002943454	-0.06252891	0.0503647201	-0.0704311434	-0.0027736995	0.0685023781	0.0645228739	0.0141876055	0.059336746	-0.0810211338	0.0253611344	-0.0210285484	-0.0283718985	-0.1105627075	0.1463919283	-0.0177652726	0.0498346564	0.0810778999	-0.0206798322	0.0969354378	0.0479644493	-0.067901914	-0.0150256351	0.0157696331	0.0180019343	0.0362225091	-0.0394403294	0.0224359053	0.080056025	-0.0217359677	0.0501234787	-0.0426035848	0.0898361229	-0.0384391472	0.0616224044	-0.0267693791	0.1470055872	0.0784471138	0.1474412599	0.0017512138	0.003377531	0.0190949569	0.0104185491	-0.0166344158	-0.0274479702	-0.0306653994	0.1133469784	-0.0099422237	0.0540182056	0.031666451	-0.0537885675	-0.0525044141	-0.0844181726	0.0202633429	-0.0290936364	0.0487897478	-0.1020863138	0.0403607624	-0.0099263697	0.1418906708	-0.1001714428	-0.1128720148	-0.0311471319	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0298218442828073	0.0034130216535714	1.164871680774792e-05	0.000889342396428	-0.0640936125673903	0.0018415570336856	3.391332308316919e-06	0.0041079911719387	0.01835051915738	-0.0005374152969323	2.8881520137693773e-07	0.0003367415533453	-0.0043430172876524	0.0003918719205513	1.5356360211664218e-07	1.8861799160847613e-05	-0.0020471343256629	-0.0003255098847835	1.059566850918324e-07	4.190758947307295e-06	0.0009780599696492	-0.0003368724798833	9.56601304230194e-07	1.134830677027917e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.340433506368	-2.875391119709093	19354196.249884	8.26787409130191	3517.8561826963683	-11.926211795291238	12375312.122135064	142.23452778614384	4332.301051444001	-2.272365213298144	18768832.4003428	5.16364366260752	4171.147262522884	3050.362450248634	1.063399	17.234703	0.0897827027764139	0.0669440624992139	0.0156856608	0.0128556496	0.0964191682	0.0657463474	-0.0803335916	0.0995424959	-8.96797e-05	0.0600879718	0.0240210585	0.0076245379	0.0425844826	-0.0924358087	0.0365197106	0.0104838133	0.0049834284	-0.0152309184	0.0133311625	0.0579874706	0.0075423601	-0.044791439	0.0442776796	0.0043704411	0.0478039982	-0.0051388928	-0.0367939397	-0.0610964364	0.107536819	-5.45868e-05	0.106940106	0.0431328207	-0.0825119526	0.0114296041	-0.0301529478	-0.0781892868	0.0145923106	0.0404444941	0.047025939	-0.0948802575	0.1085269699	-0.1455794006	-0.0305662442	0.0057270658	0.0016329989	-0.07563841	0.0664774837	-0.0652162633	0.0185725412	-0.0099072041	0.0082022284	-0.0073255961	0.040139069	0.0804091505	-0.0392728303	-0.1247473181	-0.0112210265	-0.0080476337	0.0268065819	0.0364577826	-0.0715358157	-0.0563437773	-0.0096290875	-0.036043313	-0.0416416672	-0.0491174582	-0.0086269874	0.0023011335	-0.0001393682	0.0260615677	0.0261449529	0.0086570506	-0.1163048122	0.0211591658	-0.0155523058	0.1165566747	0.0191670235	-0.0547409808	-0.0007965683	0.0799810111	0.0575744019	0.0718813108	-0.0417750186	0.0443283275	-0.0875649507	0.0765926295	-0.0140481913	-0.0515829532	-0.0890878444	-0.0188123316	0.089065218	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0298620139406722	4.0169657864901065e-05	1.613601412983208e-09	0.0008917398765929	-0.0693255407593227	-0.0052319281919324	2.737307260553715e-05	0.0048060306015725	0.0822430624491517	0.0638925432917716	0.0040822570882909	0.006763921321015	-0.0044181743383845	-7.515705073209925e-05	5.6485822747473404e-09	1.9520264484359316e-05	-0.0020484150732607	-1.2807475978002768e-06	1.6403144092711797e-12	4.19600431236164e-06	0.0013139834040162	0.0003359234343669	1.7265523860300002e-06	1.1284455375692013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.310711110319	-7.029722396048783	19292393.38293444	49.41699696550984	3498.611061219912	-19.24512147645646	12240279.357690318	370.37470064356575	4321.257407062632	-11.043644381368722	18673265.578093667	121.96208122213694	4161.684040031811	3032.7795515738394	1.088044	17.63413	0.034121165418849	0.0235133184882215	0.0083887489	0.0236757694	-0.0993950533	-0.0099094031	-0.0662504559	-0.0504867216	-0.0112415222	-0.0991138124	-0.1175134488	0.0238555488	-0.0497581832	0.0021136467	-0.0693482988	0.0945450948	0.092510417	-0.0412536219	0.0270080299	-0.1289711402	0.104879961	-0.1007381191	-0.111816581	-0.0389833131	0.0633603973	0.0002770548	0.0340908046	0.1577122353	0.0648037602	0.0711745447	-0.1233728015	0.0501835584	0.0539527969	-0.1326182994	0.0604992229	-0.0936368395	0.0422028045	-0.0329431375	0.1733153484	-0.0109904592	-0.0687176744	-0.0848461046	0.1057362222	0.0271859653	-0.1163942325	0.006696889	-0.1083799504	0.1196407146	0.1132214415	0.0336580506	0.1757215519	-0.0630499183	0.0750153912	-0.0469089855	-0.0367818336	-0.0683500651	0.0081340823	-0.0288019005	0.0175822618	-0.0459784794	-0.0836500126	0.0161783338	0.0414856557	-0.0307157467	0.0479753808	-0.1515981316	0.0997280939	-0.0010419598	-0.0051901419	0.0363857985	0.0479615346	0.0042873706	-0.0501299857	0.1268274983	0.0174319394	-0.0850541589	0.0988323496	0.0499135083	0.067909556	0.1297846674	0.0859772493	0.0979105166	-0.0170783157	-0.0083445607	-0.0577723417	0.0819333674	0.0109348505	0.1035165661	-0.1305289723	-0.0913931389	-0.0044751026	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0298625097914566	4.958507844009252e-07	2.458680003910129e-13	0.0008917694910448	-0.0618835532868189	0.0074419874725038	5.538317754090356e-05	0.0038295741674025	0.0613743438346858	-0.0208687186144658	0.0004355034166097	0.0037668100811382	-0.0043021699443961	0.0001160043939883	1.3457019424615814e-08	1.8508666230465144e-05	-0.0020483389652525	7.61080081999356e-08	5.792428912161465e-15	4.195692516571683e-06	0.0013141021716415	1.1876762530003625e-07	1.7268645175129065e-06	1.4105748819409808e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.408896256542	0.0981851462229315	19293255.91191361	0.0096403229388184	3522.774439466322	24.163378246410048	12409939.751357256	583.8688482790823	4326.186639945856	4.929232883223449	18715890.843646016	24.29733681705136	4167.622309719375	3085.859992390372	1.440177	23.341211	0.3032737471575782	0.2041757628821738	0.0910877913	-0.041250311	0.1206801201	0.0479843355	-0.1217933573	0.1117299979	-0.0420256753	-0.0280610912	0.052832229	-0.1462502786	0.0490569421	-0.0508831607	0.0116456457	0.1247287438	0.0556701601	0.0429758174	0.0822704249	-0.0406721011	0.0687860469	0.0386683856	0.0165119126	0.0182342504	0.1005535044	-0.0948130186	-0.0446017563	-0.1960272735	-0.0090175268	-0.1127591189	-0.2119827488	-0.0174346206	-0.1054947258	0.1437282807	-0.0866708943	0.0127820797	0.1051954721	0.1605022786	-0.0968899466	-0.1100368061	0.0162268732	0.1095118082	-0.0320349974	0.0699493476	0.0033106619	-0.0850439	0.0176284758	-0.0110391878	0.0768726149	0.114078936	-0.1414255521	-0.1563881942	0.0711308798	0.099958794	0.0332667001	-0.0089074227	0.107456879	0.1490116387	0.1883909605	-0.0313060771	-0.0162681201	-0.0510097398	-0.0248363284	-0.15769113	-0.0680861193	0.1499613719	-0.0980105617	0.0634392772	-0.0261108171	0.1544611312	0.0524513044	-0.0903250942	-0.0310388381	0.0245558805	0.0582860595	0.0864535683	-0.0529276995	-0.0698067027	0.0256276968	-0.0328577201	-0.0588044634	0.1769744251	0.2522577703	-0.0554900956	-0.00611116	0.013551859	-0.1518461345	-0.0580831213	0.0325529886	-0.0032670427	-0.0892278012	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0216965930737558	-0.0081659167177008	6.668219584042542e-05	0.0004707421510081	-0.1145662496134463	-0.0526826963266274	0.0027754664922436	0.0131254255504904	0.0515072773771407	-0.0098670664575451	9.73590004776116e-05	0.0026529996228057	-0.0082247658130207	-0.0039225958686245	1.5386758348550776e-05	6.764677267903405e-05	-0.0015808583765279	0.0004674805887246	2.1853810083429867e-07	2.499113206638428e-06	0.0010530172758766	-0.0002610848957648	1.1088453832945757e-06	6.816532279656866e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4408.756886795591	16.347990539048624	19437137.286867548	267.2567946648233	3532.554672653611	9.780233187289014	12478942.51528686	95.65296119774942	4328.572492494286	2.3858525484301936	18736539.822778195	5.692292382850849	4168.137238707086	3108.356699191752	1.32541	21.481167	0.3040850208015526	0.2042601349154254	0.1543589519	-0.0712105482	-0.0439125101	-0.1598014128	-0.1537197735	-0.0422064573	0.0513726266	-0.134711603	0.006239777	-0.0899413664	-0.068222727	-0.0041878305	0.0239879837	-0.1023126522	-0.0066176183	0.0676867481	0.0407754125	-0.1048399266	0.1169950019	0.0388575516	-0.0263624167	0.2140439713	0.1249781331	-0.0148089539	-0.1104184533	0.1080396513	0.0128749762	-0.0393766977	0.0046130852	0.0291318536	-0.0690898751	0.0482756409	0.0474838914	-0.072189729	-0.0702897386	-0.0756526269	0.0137658147	-0.0790620045	-0.0619843213	0.026867317	-0.0399218763	0.0538946205	0.0565016646	0.0422249277	-0.0599056764	0.2058311182	0.0357077705	-0.1114266545	-0.0781737482	-0.072684536	0.1363387158	0.1247657758	-0.0304844884	-0.0407870472	0.1028902215	-0.0587473662	0.098125211	-0.0470231547	-0.0167489552	0.0318385004	-0.0700134821	-0.0039529655	0.1250916743	-0.0354008728	0.0627388026	0.1288906168	-0.0296970783	0.2173286499	0.0405871479	-0.1143619959	0.0044463782	-0.1526852937	0.1043395823	-0.0284274385	0.1375325029	0.0018547275	0.0418699958	-0.0493154997	-0.0482801921	0.0715954701	0.0586650247	-0.0233142811	0.0476521964	0.0689023242	-0.0289511718	0.0074231971	0.0340463471	-0.0341566399	-0.0230488892	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0466057802624533	0.0249091871886975	0.0006204676064015	0.002172098753872	-0.1634702030191022	-0.0489039534056559	0.0023915966587025	0.0267225072751064	0.0721296889184799	0.0206224115413392	0.0004252838577803	0.0052026920234766	-0.0120571766024865	-0.0038324107894657	1.4687372459213874e-05	0.0001453755076235	-0.0013680112143981	0.0002128471621297	4.530391442670936e-08	1.8714546827189649e-06	0.000905285854155	-0.0001477314217216	8.19542477733148e-07	2.1824572963885243e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4397.880276063444	-10.87661073214622	19341350.92258788	118.30066101863832	3529.9274796769428	-2.627192976668084	12460388.011778412	6.9021429366541085	4332.939204593356	4.366712099070355	18774362.150702108	19.068174556167428	4172.703152143523	3042.943944126509	1.26721	20.537897	0.3032629371231625	0.1909979915840269	0.0649914966	-0.0212859968	0.0315101915	-0.0230032659	-0.1364873732	0.0543669309	0.1239975321	0.1379586609	-0.0337148942	-0.0146237384	-0.1114680876	-0.0561686697	0.0061803781	0.004812396	0.0069030032	-0.0218718966	0.0306105113	0.142471595	-0.0187974853	-0.0714000776	-0.0002391221	0.0463575035	0.1166217055	0.0928945334	-0.0277532833	-0.0788194194	0.0760979397	-0.0677617021	0.0233189368	0.0062035612	0.1506760413	0.0799355028	0.1240640314	-0.0559945993	-0.0768154853	0.0414956407	-0.0536402083	0.0061576469	-0.1028468262	-0.0260246208	-0.0062561279	0.0045942355	0.0101254901	-0.0387184338	0.14842879	-0.0496901562	-0.0760297111	-0.0801604332	0.0652120854	-0.0086016862	0.0982917389	0.0614780711	0.08998806	-0.066979574	-0.0185784824	0.0419129173	-0.0628850744	0.0172714188	0.073579896	0.0999887038	0.0063400287	-0.0103951314	-0.1269103161	-0.0214809806	0.0216507347	0.0435657986	-0.0145051336	0.0897401261	0.0500669997	0.0042663129	-0.1229312269	-0.0244174961	-0.0274499859	0.1156197607	0.153649904	-0.0506057966	0.0516532182	0.0877821088	0.0034888323	0.0385178016	-0.0934840716	-0.0395123999	-0.0219434344	0.0526128883	0.0880264504	0.0083179116	0.0119904072	0.1347349897	0.1276698051	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0467201867000142	0.0001144064375609	1.3088832955376485e-08	0.0021827758452841	-0.1071381879475552	0.056332015071547	0.0031732959220209	0.0114785913166856	0.1262546819640846	0.0541249930456047	0.0029295148721867	0.0159402447178521	-0.0084301023098933	0.0036270742925931	1.3155667923990454e-05	7.106662495526836e-05	-0.0014090556587531	-4.104444435499991e-05	1.6846464124106836e-09	1.9854378494641326e-06	0.0007195741397342	-0.0001857117144208	5.177869425742139e-07	3.4488840873112795e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4402.529866173699	4.649590110254394	19382269.222551405	21.618688193375466	3524.215587389147	-5.711892287795763	12420095.50639663	32.62571350738072	4331.233982150217	-1.705222443139064	18759587.80813283	2.907783580585159	4172.003540895166	3094.393306689993	1.129209	18.301304	0.1900218717265	0.1099625453413229	0.0261850503	0.0150179315	0.0288818349	-0.0887407387	-0.0282898975	0.012212215	-0.0248046206	-0.1221600936	-0.0361823242	-0.0095179616	-0.0874111577	0.0739951021	-0.0153295849	0.1431632619	0.0252388228	-0.0127481667	0.0494540399	0.0521244458	0.025904627	-0.0066368392	-0.0222909221	0.0230489246	0.0254813542	-0.0876974953	0.0252123945	-0.053815822	-0.0262924507	-0.0194927704	-0.0397318472	-0.0675682935	-0.0976733636	-0.0080372707	-0.0567018987	0.0400591037	-0.0003021117	0.0313294031	0.0967773434	-0.0858355792	0.016616985	-0.0290784395	-0.0678031725	0.0078279294	-0.0352636062	-0.0675308986	-0.0831958951	-0.0192582501	-0.0099155001	0.0136826383	-0.0524394144	-0.0037638899	0.0540587937	0.0113261186	0.066720156	-0.0142923342	-0.01005048	0.0710232928	-0.0004404035	-0.0107413922	0.0606273467	-0.0651575906	0.0095729087	-0.0120726315	-0.0150894548	-0.0196423682	0.0410641308	0.0067034253	-0.0080421459	0.0651949016	0.061180912	-0.0101171325	-0.0595939559	0.004506322	0.0241913156	-0.1150611911	-0.0122609936	-0.0669935135	0.0764913816	0.0783585633	0.0127183597	0.0890461156	0.0860889579	-0.0875170009	-0.0288050806	-0.0027041345	0.0473270832	0.0621561492	0.0210720646	0.117077527	0.0135596424	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0419707885871361	-0.0047493981128781	2.2556782434610103e-05	0.001761547094626	-0.0843431431367491	0.0227950448108061	0.0005196140679266	0.0071137657941861	0.0616267948870188	-0.0646278870770658	0.0041767637880459	0.0037978618480466	-0.006937327180711	0.0014927751291823	2.2283775863052333e-06	4.812650841223163e-05	-0.0017559250650718	-0.0003468694063186	1.2031838503988736e-07	3.0832728341474046e-06	0.0008369204387482	0.000117346299014	7.004358207944796e-07	1.3770153892283104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4399.377444176302	-3.152421997397141	19354521.89632721	9.93776444967338	3515.673098342483	-8.542489046663832	12359957.334409036	72.97411911237154	4328.685560048055	-2.548422102162476	18737518.677768543	6.494455210790214	4168.545708634279	3066.9434303657326	0.973336	15.77503	0.0458991535644697	0.0302037421195557	0.0372351891	0.0111652846	-0.0847704849	-0.0300672985	-0.0517031375	-0.1197035771	0.0673447829	-0.0513282389	0.1210251567	-0.1317868632	0.1004446699	0.0170349806	-0.0776812254	0.0957456735	-0.0075251349	-0.0067102338	-0.0794401879	-0.1113470722	0.0681777581	-0.029996574	0.0028566683	0.0648917617	0.0273018915	-0.019931793	-0.0018690456	0.001939958	-0.0249652165	-0.0448995302	0.028507973	-0.0603163562	-0.0803401303	0.0138047208	0.0553160936	-0.0479512652	0.0191269165	-0.0164528663	-0.0649297844	-0.0143431918	-0.0045947704	-0.2048326093	0.0770647997	-0.0115098141	-0.0007172275	0.1138929076	-0.0050008941	0.0349770523	0.0822878239	-0.0241769284	-0.0286545985	-0.0360250381	0.058827949	0.0695800638	0.0107293718	0.0467712655	-0.015590096	-0.0544139137	0.1026456477	-0.0677199451	0.0013813255	-0.0080372846	0.000516436	0.0640875669	0.1221648781	0.0488842179	0.0940021277	0.0008858812	-0.005178453	0.061339995	0.0584404631	-0.0222515296	-0.018570477	0.0018444483	0.1282328081	-0.0072380203	0.0555084856	0.0191275704	-0.0136404733	-0.0461336871	-0.1016314456	0.0240616557	0.0220337158	-0.0334686802	-0.0088527786	-0.0120730317	0.0247333252	0.0716965206	0.0321170607	-0.0811273816	-0.0449286403	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	0.0470415363906084	0.0050707478034723	2.5712483286419185e-05	0.0022129061459889	-0.0910335147306256	-0.0066903715938765	4.476107206414963e-05	0.008287100804211	0.0323753867457128	-0.0292514081413059	0.0008556448782492	0.0010481656669344	-0.0069758024091846	-3.84752284735999e-05	1.4803432060957126e-09	4.866181925198567e-05	-0.0018149428405638	-5.901777549200001e-05	3.483097824024117e-09	3.294017514513795e-06	0.0008366809221975	-2.3951655069996865e-07	7.00034965569259e-07	5.736817805921065e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4392.741364703465	-6.636079472837082	19296176.69717685	44.03755076980968	3501.803000950169	-13.870097392314165	12262624.25746361	192.3796016722802	4331.780574075896	3.095014027840989	18764322.9419413	9.579111832532504	4170.016832357979	3026.204181653064	0.985652	15.974649	0.062377749409623	0.0326017026553268	0.030854504	0.0040441174	0.0667157492	0.1016143752	-0.1059366261	0.0193799704	-0.0275038935	0.0465422851	0.0490074065	-0.0459268462	0.0061417735	-0.048103024	-0.0023037919	0.0571095507	-0.028013466	0.0147646644	0.0618883846	-0.0545022963	0.0351726743	0.0267311545	0.0152904237	0.0234679272	0.0427254032	-0.0431653627	-0.0259609737	-0.0808440893	0.0142743421	0.0754034766	0.1625182728	0.0787370116	-0.0241986336	0.040382278	-0.0470880684	-0.1429320848	-0.0515911136	0.0193919736	-0.0361232042	-0.0185542354	0.0873120051	0.0233212796	0.0531648432	-0.0024227604	0.0544944335	-0.0585112002	0.0741930615	0.0390861123	0.0342034918	-0.0151502807	-0.0625601169	-0.0649484977	0.0160866851	0.1233686231	-0.0431187991	-0.0710890744	-0.0415562138	-0.132927409	-0.0533995172	0.0991170971	-0.1073662862	-0.012774434	-0.152560952	-0.0752916752	-0.0408461786	0.0076080033	0.0159136863	0.0008046206	-0.0037838078	0.045760571	0.0574319981	-0.0204603302	-0.056044357	-0.0781169947	0.0761504354	0.1097087819	-0.0031014391	-0.1032280566	-0.0501967497	-0.0212217993	-0.0720277495	-0.0079743501	-0.0434766761	-0.0241600699	-0.0068280855	-0.0263950114	-0.0305406671	-0.0455192721	0.0471067758	-0.0181665654	0.0556398715	0.0502969496	-0.0574099951	-0.1050843138	-0.0428738067	0.035420133661006	-0.0116214027296024	0.0001350570014036	0.0012545858685635	-0.1176776898982723	-0.0266441751676467	0.0007099120703642	0.0138480386997939	0.0351626976395067	0.0027873108937938	7.769102018662118e-06	0.0012364153052873	-0.0071662158801577	-0.0001904134709731	3.6257289928023724e-08	5.13546500410244e-05	-0.0020490156763062	-0.0002340728357423	5.479009243248852e-08	4.198465241748554e-06	0.0008346700165414	-2.0109056561000167e-06	6.96674036513221e-07	4.043741557735038e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4411.355263920199	18.613899216734357	19460055.264516447	346.47724405074376	3535.5434969515413	33.74049600137232	12500067.818836331	1138.4210704186216	4339.243698010342	7.46312393444623	18829035.87072247	55.69821886090418	4181.05473992376	3073.290287252851	1.034807	16.771315	0.0976762997013851	0.0536723448063857	0.0378328629	0.0125426016	-0.0214212264	-0.0317949608	-0.0587620001	0.0342468887	-0.0214550802	-0.0927080573	-0.0262399419	0.0663382994	-0.0298779706	0.0849681796	-0.0791348955	0.0295939841	-0.0640504832	-0.0010945519	0.0321553701	0.0632952389	0.0565207795	0.0432818246	-0.1002967248	0.0085310222	0.092529405	-0.0214472481	-0.079447385	0.1037736544	0.1434996862	0.0492738736	-0.0410937203	0.003302267	-0.0226127221	-0.1026673358	0.0748587358	0.0214652149	-0.1142733317	-0.0332965938	-0.1124788785	0.0977082493	0.0582386075	0.0496436114	0.0096910801	-0.0227025873	0.0651801055	-0.0356031986	-0.0984468736	0.06366122	-0.0913518122	-0.0186589378	0.0712841063	-0.0450747272	0.1040168752	-0.0116358321	-0.0557679516	-0.1243631938	0.023801477	0.0198110767	-0.0951973096	-0.0396945084	-0.0501708229	0.1011431435	-0.029514019	0.0753378649	0.017692321	-0.0597921538	0.0173596672	0.0067833565	-0.0059635161	0.0700786744	0.0781769472	-0.0457065105	-0.0049672748	-0.0221028821	0.0724850124	-0.0934386242	0.0171282097	-0.0454741461	0.0859348814	0.11226014	0.0692976569	0.0137098854	-0.0354542429	0.05251284	0.0329596188	0.0787883131	0.0677863287	-0.1685967949	0.0358257701	-0.0171574355	-0.0106219252	0.0486725775	-0.060460265	-0.1045074645	-0.0360520886	0.0363390383836161	0.0009189047226101	8.443858892351483e-07	0.0013205257106459	-0.1386278147978288	-0.0209501248995564	0.000438907733307	0.0192176710356211	-0.0075209646159919	-0.0426836622554986	0.0018218950235414	5.656490875500218e-05	-0.0078267331976701	-0.0006605173175123	4.3628312673377596e-07	6.125775254751122e-05	-0.0020492929143534	-2.772380472003573e-07	7.686093481546755e-14	4.199601448819053e-06	0.0008329924156266	-1.6776009147999665e-06	6.938763644914384e-07	2.814344829337684e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
