global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
4624.492483345201	6.180940881489732	38.20403018047107	21385930.72851627	3774.8667774516575	-15.9128411224533	253.21851258844083	14249619.18750826	4400.32105165477	-9.054104958221616	81.97681659449323	19362825.35763614	4238.070416858544	3487.3183530728024	0.8886699999999998	17.848076	0.0807179233576757	0.0361432216186607	0.0654892838	-0.003744917	0.0852910927	0.0532207024	-0.0052410112	0.0030086258	0.0459690953	-0.0503738578	-0.0526674735	-0.003775831	-0.0322918429	-0.1429137516	0.0110681572	-0.0035471321	-0.0058474365	-0.031029198	0.0081585491	0.0273715496	0.0183086296	0.0397763857	0.0228206661	-0.0233965753	6.4782e-05	0.0621349636	-0.0794616791	-0.1667031468	-0.0386170928	0.0280845128	0.0199775501	-0.037205796	0.0032218603	0.0345703876	-0.0024579598	0.0262330316	-0.003352589	0.0407680634	-0.0111420918	0.0043702237	0.0228510423	0.0415986038	-0.0132120502	0.0404515674	0.0663101778	-0.0521023947	-0.0225262538	0.0825039075	0.056184679	-0.0374987144	0.0184823608	0.1331154513	0.0096763654	0.0062344126	0.0098636507	0.0547095412	-0.0048534416	-0.0285861746	0.0296794634	0.010406373	-0.0049231082	-0.046827493	0.0591088241	0.0613432103	-0.0357256327	0.0161740867	-0.0206593587	0.0085677761	-0.0315407974	-0.0506456059	0.0497247813	0.0208925195	-0.0302183435	-0.0302829412	-0.027130698	-0.0444418637	0.0123764665	-0.0495732205	0.0228135598	0.0951408427	0.0663361938	0.024607302	-0.0219158165	0.0370347146447045	0.0173061166670294	0.0013715700888146	0.0002995016740928	0.0114731320999652	-0.0114452930065595	0.0001316327601832	0.000130994732006	0.008518420162332	0.0202402539902379	7.256348206202435e-05	0.0004096678815893	0.0008300585302103	-0.0002404842397464	5.783266956640401e-08	6.889971635748835e-07	-0.0014579679671808	-0.0003940056530467	1.5524045463275657e-07	2.125670593325314e-06	8.010508624498573e-05	3.5301083877077335e-08	6.4168248423166014e-09	1.2461665228964489e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4621.261611850541	-3.2308714946602777	10.438530615008336	21356058.88516346	3772.167233630439	-2.6995438212184126	7.2875368426785085	14229245.63847512	4406.332710833287	6.01165917851722	36.14004607865034	19415767.958559424	4243.532582106122	3499.633624712626	0.8470579999999999	17.012333	0.071755541434261	0.0322311536667767	0.0702730064	-0.020865566	-0.0834549218	-0.0727185437	0.0021322953	0.0415198742	0.0637098849	0.0300347214	0.0114195422	0.014453232	0.0304855539	-0.0365080013	0.1364198104	0.0382425571	0.0218557169	-0.0100041864	-0.0389551061	-0.0005637245	-0.0241413623	0.0114361015	-0.0759105153	-0.0789535906	0.0022527539	-0.0055995632	-0.0209675906	-0.0127810887	0.0189368858	-0.1195697698	-0.0724859832	-0.0209001315	-0.0189024995	0.1113538329	-0.0227300004	-0.0009013269	0.026730238	0.0118213147	0.0060002646	0.018491283	-0.0260569353	-0.076559261	0.0238453148	0.017586117	-0.016574086	-0.0743691611	0.0654282755	-0.0681068702	0.0315540309	0.0854359486	0.0021112864	0.0347665377	-0.0780514971	0.01959016	0.0335848435	0.0653735812	-0.0029496242	0.0127024094	0.0343083527	-0.0006300084	-0.013212349	0.0126884931	-0.0226841499	-0.0992738119	-0.0160099774	0.0188038585	0.0118017697	-0.0598394272	-0.0294684956	-0.0199105416	0.0499892651	-0.0362173288	-0.0032387816	0.0179090909	0.0205791609	-0.0009839987	-0.0117590233	-0.0625515893	0.012768604	0.0943343646	0.0634368734	0.019209311	-0.0290547284	0.0295646729118743	-0.0074700417328302	0.0008740698843861	5.580152349022486e-05	0.0208021651829568	0.0093290330829916	0.000432730076299	8.703085826355177e-05	0.0266195081043605	0.0181010879420285	0.0007085982117181	0.000327649384685	0.0012450469166518	0.0004149883864414	1.722153608813197e-07	1.550141824664154e-06	-0.0011359508976662	0.0003220170695146	1.0369499305877072e-07	1.2903844419086457e-06	8.020720381710143e-05	1.021175721157056e-07	6.433195544158051e-09	1.0427998534806334e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4610.846685445664	-10.414926404877406	108.4706920190126	21259907.156685263	3769.9325794198894	-2.2346542105497065	4.993679440727532	14212391.6533715	4407.542767055887	1.2100562226005422	1.4642360618542931	19426433.24342667	4242.973670248738	3499.253186331855	0.833763	16.745316	0.0561288007998592	0.0407211752461073	0.0663257446	-0.0388352369	0.0508616924	0.0641838507	-0.0049343134	-0.034272211	0.0765559613	0.0174035811	-0.0736381086	0.0113313318	-0.0210364375	0.0264285511	0.0009860048	0.0276581679	0.0215743381	-0.0260443075	-0.018838865	0.0226981001	-0.0264669206	0.0300064327	0.0019466576	-0.0028529083	-0.0013681485	0.0111243326	0.0180244956	0.0323512759	-0.0818118092	0.0045288344	0.0369978649	0.1029499396	0.0578383657	0.0391001842	0.0787423903	0.0080212037	0.0194889455	0.0337571086	0.0126982477	0.0098077847	-0.0347701064	0.0505491804	-0.0132698153	0.0549101631	-0.0091532966	0.0056813688	0.0282532512	0.0048449978	-0.0003434642	-0.0684449822	0.0322349258	0.045626295	0.0825725379	0.0031986646	-0.0336785227	0.0621769687	0.0146552215	0.0107876664	0.027513614	-0.0018160855	-0.0091475079	-0.0188357227	0.0353112405	0.0840271344	-0.0233497076	-0.0546002042	0.0101698236	-0.005632049	-0.0491434843	-0.0437316489	-0.0172961802	-0.0691328844	-0.0398836764	-0.0115918756	0.0705114119	0.0298837531	-0.0025842075	-0.114606077	0.0301270905	0.0934991514	0.060460265	0.0137586687	-0.0360520886	0.0191494331832018	-0.0104152397286724	0.0003667007912379	0.0001084772186057	0.0232582463014239	0.002456081118467	0.0005409460210176	6.032334460490599e-06	0.064573731164188	0.0379542230598275	0.0041697667564648	0.0014405230480751	0.0011390462684921	-0.0001060006481596	1.1236137410276496e-08	1.297426401765777e-06	-0.0011359551377285	-4.2400622999629045e-09	1.7978128307566717e-17	1.2903940749317753e-06	8.014695418125865e-05	-6.024963584278214e-08	6.423534264532774e-09	3.630018619187858e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4607.739924961085	-3.1067604845784444	9.651960708538091	21231267.21608039	3765.968580045753	-3.96399937413662	15.713291038155512	14182519.345891824	4409.596674418278	2.0539073623904187	4.218535453281567	19444542.831040736	4242.165344087329	3465.72051486969	0.825003	16.569386	0.0684515484979394	0.0316898639560286	0.0668195991	-0.0808074914	0.0416479118	-0.0762806125	0.0356278482	-0.0268404517	0.0019802169	0.0675195868	-0.133163467	0.0411986257	-0.0387091058	0.0891591459	0.0574516044	-0.0264309949	0.0411677854	-0.009436668	-0.0253444427	-0.0182330403	0.0061472044	0.0149271792	-0.0943542109	-0.0336238092	-0.0529805632	-0.03644204	-0.0668236558	-0.0613046694	-0.0058136666	0.0332876945	0.0058841381	-0.0441612958	0.0288320069	-0.1158517624	0.0914284421	0.0097297421	0.0353504159	0.020316843	0.0267598968	-0.0190627247	0.0365814968	-0.0468880228	-0.0139667041	0.120194624	-0.0215251026	-0.0418813378	0.004476795	-0.0013303569	0.0543295537	-0.0436732855	-0.0095448461	-0.0120890152	0.0069868798	-0.0454751757	0.0301533072	0.0634156241	0.016516207	0.0154586516	0.0328986036	-0.003859617	-0.020735026	-0.0227909319	0.0209665081	-0.0246949343	-0.064373355	0.0449833416	0.0623769867	-0.0134471201	-0.0498672983	-0.0134389081	0.0387840023	-0.0355493128	0.0128396869	0.0387544948	0.0199712093	-0.0367501969	-0.028020614	-0.0483896366	-0.0355965323	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	0.0105626332115349	-0.0085867999716669	0.0001115692203614	7.373313375341868e-05	0.0429914706272569	0.019733224325833	0.0018482665466942	0.0003894001422936	0.047597578395397	-0.016976152768791	0.0022655294691059	0.0002881897628293	0.0012920336588202	0.000152987390328	2.3405141599402414e-08	1.6693509755243128e-06	-0.0008259484485295	0.000310006689199	9.610414734812538e-08	6.821908396282881e-07	8.003360507538853e-05	-1.1334910587012473e-07	6.4053779413632565e-09	1.2848019801556746e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4609.572645739907	1.8327207788215676	3.3588654531243325	21248159.976353604	3736.74717889438	-29.221401151372906	853.8902852494575	13963279.478975106	4406.588921928863	-3.0077524894149974	9.046575037582114	19418025.926866177	4240.052429048266	3473.963302018907	0.8184169999999998	16.437113	0.0424353532455771	0.0257066125742031	0.0655181472	-0.0676155322	-0.0884918393	0.0332100478	-0.0209110343	-0.0232194453	0.0929607287	0.1132230963	-0.0561285491	0.0463324035	0.0268155693	0.0703869557	-0.0961036548	-0.0036178571	0.0157793906	-0.0237170938	-0.0587694195	0.0099709606	-0.0548559689	0.0642110872	-0.0210158561	-0.0475977512	0.046934328	0.0301079775	-0.0391264817	0.1170546918	-0.0901260399	0.0046675244	-0.0214220462	0.0468859166	-0.0115145487	-0.0110305366	-0.0105399045	-0.0968614184	0.0154808875	0.0241913015	-4.85803e-05	0.0091270985	-0.1230640059	-0.0400637542	0.0120082699	-0.0162444591	0.0154101734	-0.0399959171	0.0283713044	-0.0276957401	0.0374927024	-0.1412003245	-0.0549652758	-0.0068684421	0.0390918363	0.0281754648	0.0530539718	0.0642802389	0.0262760257	0.0101979901	0.0261272203	-0.0031834984	-0.0120301548	0.0791686989	-0.0316494441	-0.0005698827	0.003052689	-0.1103630642	0.0474810179	0.0330886808	-0.0415197643	-0.02134303	0.0123931679	-0.0500824123	-0.0097283507	0.0410790562	0.0735075438	-0.0016612175	-0.0212547795	-0.0494393854	0.0162828298	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0025584018335251	-0.01312103504506	6.545419941784594e-06	0.0001721615606536	0.0431283412027312	0.0001368705754742	0.0018600538148992	1.873355443066535e-08	0.030474428927576	-0.017123149467821	0.0009286908184618	0.0002932022476973	0.0015180286445252	0.000225994985705	5.107373356380317e-08	2.304410965599016e-06	-0.0008109393217949	1.5009126734599992e-05	2.2527388533528422e-10	6.576225836331723e-07	8.011545578022483e-05	8.18507048363018e-08	6.4184862548731595e-09	6.699537882199399e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4615.880005489215	6.307359749308489	39.782787007196845	21306348.22507512	3776.8029272595822	40.05574836520236	1604.4629770964118	14264240.35135655	4409.390063242375	2.8011413135118346	7.846392658262806	19442720.729820594	4243.832230507393	3490.833259836833	0.818891	16.44663	0.0464035030324212	0.0382302378372292	0.064840276	-0.0707203762	0.0264079759	-0.1095401239	0.0467741187	-0.0024920342	-0.0075894092	0.1032657549	-0.1056064909	0.0409596057	-0.0677775694	0.0658196146	0.0342762733	-0.0297705992	0.0333688914	-0.0092092768	-0.0002785913	-0.0313072018	0.0358961462	0.0320009179	-0.1067409691	0.0059291608	-0.0061045023	-0.0258768911	-0.0094176921	-0.0849141481	-0.0280796755	0.0707317677	0.0228982895	0.039130643	-0.1022477685	-0.1220632045	0.0271430118	-0.0187936225	0.0280469942	-0.0011610784	0.0050459484	-0.0254558412	0.0509002388	-0.0888024069	-0.0436536153	0.11089388	-0.0181001042	-0.0083522778	0.0016706084	0.0602461091	0.0184992167	-0.0711032541	-0.0014122004	-0.058725885	-0.0194416297	0.048971612	0.008423525	0.0650391084	0.025491368	0.015660753	0.0271711111	-0.028383677	-0.0006730356	-0.044203918	-0.0143530661	-0.0118273047	-0.0596424519	0.0583913184	0.0867589949	-0.0284270708	-0.0828386157	0.0233648841	-0.0269857659	-0.0311128456	-0.0014299855	0.0378965129	-0.0040578828	-0.0364116735	-0.0480069348	-0.0760467113	-0.0413648866	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0024925282070427	6.587362648239996e-05	6.2126968629034975e-06	4.339334665942745e-09	0.0429930412747552	-0.000135299927976	0.0018484015980528	1.83060705103108e-08	0.0658225118618958	0.0353480829343198	0.0043326030678094	0.0012494869671315	0.0013310318248443	-0.0001869968196809	3.496781057077103e-08	1.7716457187483472e-06	-0.0007809469074235	2.9992414371399996e-05	8.995449198257607e-10	6.098780722143286e-07	8.001975895966429e-05	-9.569682056054068e-08	6.403161823962773e-09	9.157881465396322e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4622.0546181710815	6.174612681866165	38.12584177106248	21363388.89335662	3761.873837971556	-14.929089288026262	222.87770696986047	14151694.772814844	4407.321970548561	-2.068092693813924	4.277007390206531	19424486.95208005	4240.294871154936	3507.1157281239825	0.8321969999999999	16.713867	0.0232534644492494	0.0149566240486423	0.0696798525	-0.0387845294	0.0499752037	0.0834088541	0.0009692018	-0.0752359942	0.1146738185	-0.0792049277	-0.0309514076	0.0003522876	-0.0232956152	0.0072137707	0.0259860728	-0.0567318623	0.014729118	-0.0150772773	-0.0430549787	-0.0508026977	0.0015660321	0.038396308	-0.0103620868	-0.0045318143	-0.011538641	-0.018182806	-0.0414079866	0.0243561493	-0.0550187098	0.1114762767	0.0295843008	-0.0122532429	0.0410921332	-0.0204412976	-0.0315285431	-0.0806683952	0.0092613244	0.0410669631	0.04818344	-0.0445113279	-0.0685972534	0.1029333827	-0.0631032262	0.0609170744	-0.0732930054	0.0462003039	0.0273515818	0.0419162017	-0.0270975624	0.0293820046	-0.0160907497	0.0456005028	-0.032997064	-0.0618342574	-0.0083228382	0.0621567449	0.0240903975	-0.0074486558	0.0106902622	-0.0139174116	-0.0067153485	-0.0083748545	0.0430961731	0.0937552831	-0.0280880021	-0.0361129585	0.0056938355	0.0255947	-0.063518028	0.030072464	-0.0328989365	-0.0118739825	-0.0341094222	-0.0178893422	0.0881809908	0.003124091	0.0343891935	-0.1579676363	0.0521222628	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0053087485320872	0.0078012767391299	2.8182810976938e-05	6.085991876048926e-05	0.0432173142547753	0.00022427298002	0.001867736251396	5.0298369567095e-08	0.0630489245248071	-0.0027735873370886	0.0039751668837348	7.692786716458777e-06	0.0015630317058315	0.0002319998809871	5.3823944778074944e-08	2.4430681134345285e-06	-0.0007639374997108	1.7009407712699986e-05	2.893199507368577e-10	5.836005034643885e-07	8.009701811998013e-05	7.725916031584014e-08	6.415532311712425e-09	5.9689778527086855e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4614.687549889639	-7.367068281442698	54.27369506343907	21295341.18310644	3763.06862644596	1.1947884744040491	1.4275194985687556	14160685.487341885	4408.169207456301	0.847236907739898	0.7178103778366645	19431955.76156591	4243.53636548073	3485.4095346450804	0.818214	16.433041	0.069439608995538	0.0332973668474311	0.0585334324	-0.0505342802	-0.0882791809	-0.0921262533	0.0163091638	-0.0124206671	0.0657285712	0.0818512842	0.0037527257	0.0029464365	-0.022491103	0.0706930784	0.0787156884	0.0245829791	0.0142130889	-0.0127952123	-0.0097532927	0.0030416119	-0.00830284	0.0138516054	-0.0828233034	0.0329986359	0.0462950074	-0.0064490296	0.0071174947	0.0231049329	-0.0313567612	-0.0329960939	-0.0275625218	0.0752369581	-0.010586358	-0.0799844396	-0.0073747214	0.1620240881	0.0180221701	-0.0068497922	-0.0204663344	0.000734724	-0.0296599114	-0.1119403719	0.0030605131	0.0115259519	-0.0506530065	-0.0262431529	0.0150078752	-0.0265280205	0.0133763727	0.0359543255	-0.0615162682	0.009017079	0.0181796097	-0.0518802171	-0.1205809929	0.0514988623	0.0266217329	0.0144033955	0.0319585138	-0.0282608697	-0.0137347165	0.0242881395	-0.0170328263	-0.0846432119	-0.0241264492	0.0145157891	0.0532509759	-0.0213718735	-0.0676097017	0.0295950366	0.0040999058	-0.0011940248	0.0124957163	0.0741357973	0.0611584925	-0.0217338174	0.0394367254	-0.0919782017	0.0214399222	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0206624300205646	0.0153536814884774	0.0004269360143547	0.0002357355352496	0.0504891559999549	0.0072718417451796	0.0025491548735877	5.287968236693669e-05	0.0653866945291241	0.0023377700043169	0.0042754198214449	5.465168593084279e-06	0.0011773579610385	-0.0003856737447929	1.48744237422656e-07	1.3861717684207342e-06	-0.0008556961248318	-9.175862512100005e-05	8.419645284096222e-09	7.322158580521595e-07	-0.0003319969271173	-0.0004120939452372	1.1022195961532981e-07	1.6982141970122645e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4615.4494624892095	0.7619125995706781	0.5805108093845486	21302373.74079193	3763.732428619216	0.6638021732560446	0.4406333252194478	14165681.794239905	4404.054010404957	-4.1151970513437846	16.934846771388578	19395691.726563983	4240.991276048376	3478.0625203026666	0.810863	16.285397	0.0602214624829435	0.0335650959596382	0.0552392427	-0.0373000237	0.0990538243	0.0479555427	-0.0062426208	-0.0502507192	0.0633730667	-0.0422883751	-0.0727414825	-0.0383599388	-0.0830630862	0.0530416994	0.0137576377	-0.0216546287	-0.0062729519	-0.0353778851	-0.0396621566	-0.0100687227	0.0444637414	0.0209989025	-0.0248197726	-0.0357273982	-0.002324336	-0.0267426662	-0.0155542338	-0.0272030458	-0.0126561252	0.1226418493	0.0075576625	0.0266305069	0.0397377249	0.0226115895	-0.0326910864	-0.008720004	-0.0030982459	0.0544456759	0.0400752728	-0.0090799167	0.0268332949	0.0292178352	-0.0519741542	0.0566344318	-0.0325181912	0.0185444455	0.0400736175	0.0282581976	-0.0054325172	-0.018328678	-0.0233588138	0.0455493421	0.0684256632	-0.0087349461	-0.0135825359	0.0505563091	0.0165431174	-0.0224214947	0.0102949004	-0.0146651385	0.0049217722	-0.0422336093	0.0673329917	0.0806027778	-0.0339186919	-0.0085103901	0.0369764712	0.0411348546	-0.0611944787	0.0104937162	0.0027717827	-0.005721312	-0.0293386682	0.0138798573	0.0280474132	0.0074033989	0.0373555638	-0.1231838968	0.0333376204	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0221951226055523	0.0015326925849876	0.0004926234674754	2.349146560076276e-06	0.0253879347603458	-0.025101221239609	0.0006445472313955	0.0006300713077198	0.0519129459891587	-0.0134737485399654	0.0026949539612733	0.0001815418997182	0.0012599748771883	8.261691614979989e-05	6.825554834103065e-09	1.5875366911456715e-06	-0.0008040404478109	5.1655677020900014e-05	2.668308968487538e-09	6.464810417159526e-07	-6.399351792037286e-05	0.0002680034091969	4.095170335825082e-09	7.18258273411756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4628.029348232504	12.579885743294652	158.25352531434808	21418655.64810138	3765.644810460549	1.9123818413327167	3.657204307059114	14180080.838548465	4408.158645886026	4.104635481068726	16.848032432448292	19431862.64729972	4244.613309025273	3510.513319121467	0.848604	17.043388	0.0648868634221336	0.0322846989957181	0.0390225439	0.0088494504	-0.1091908701	0.0276915081	-0.0220312208	0.0394060872	0.1111799147	0.1029070745	0.0551721303	0.0450088147	-0.0475025478	-0.0103949319	-0.0778902496	-0.0538458771	0.0026683662	-0.0108723724	-0.0123317024	0.047648789	-0.0239387667	0.0590511016	-0.0132293016	0.0221139802	0.0651181441	0.0411104031	-0.0232412138	0.0110453501	-0.0454109697	-0.0949971052	0.0787605544	0.0666926964	0.0331144702	0.0056845096	-0.0108840323	-0.0464609719	0.0114999902	0.0021682546	-0.0509807819	0.0427367701	-0.119889692	-0.0104540567	-0.0231380483	-0.0301354366	-0.0165701077	-0.0232925225	0.0278808717	0.0224132482	0.0196632244	-0.1084234339	0.0727100557	0.010261807	0.0148508653	0.0371690169	0.0303513708	0.0392590386	0.0177485825	-0.0165976917	0.0172672936	-0.0465948207	0.0101837207	0.059554288	-0.0278012482	0.0057706633	0.0049289193	-0.0908019038	0.0051273094	-0.0113809618	-0.0815005114	-0.0131773107	-0.0577244612	0.0057746502	-0.0341147851	0.0511043033	0.0493377093	-0.0078295347	-0.0037633702	-0.0798324113	-0.0098678866	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.005726315143022	-0.0164688074625303	3.2790685117203065e-05	0.0002712216192378	0.039393302028472	0.0140053672681262	0.0015518322447064	0.0001961503123151	0.0518615928505283	-5.1353138630402806e-05	0.0026896248129939	2.637144847193369e-09	0.0009139919133471	-0.0003459829638412	1.197042112683411e-07	8.353812176638927e-07	-0.0004930154976281	0.0003110249501828	9.673651963621321e-08	2.430642809014831e-07	-3.377472088743707e-05	3.0218797032935783e-05	1.140731771024278e-09	9.131756941177688e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4631.862938568325	3.8335903358211	14.696414862900934	21454154.2816828	3808.360806122669	42.71599566212035	1824.6562854062845	14503612.029611306	4412.163889201139	4.005243315113148	16.04197401325856	19467190.18517052	4249.362271679204	3531.64053738912	0.8328339999999999	16.72666	0.0569605105857749	0.0293899239152707	0.0300629555	0.0283548657	0.0073854938	-0.1558493225	0.0181592894	0.0474876569	-0.0486225384	0.1204638263	-0.0182041952	0.0171124075	0.0040098014	0.0596059417	0.0520613509	0.0094283965	0.0300958205	-0.0036330678	-0.0063529095	0.0150905107	-0.0009650092	0.0437352897	-0.0704139471	0.0133788774	0.053150595	-0.0233097829	-0.0821461245	-0.0745645278	0.0572288016	0.0349932433	0.0305276183	-0.0466460807	-0.0913476657	-0.0088301944	-0.0088214725	0.0239677156	0.0275106396	-0.0109768007	-0.0157027896	0.0362347816	0.0238778193	-0.1042139865	-0.0090454046	0.0519271502	0.0169867689	-0.0158551819	0.0487714475	0.058931021	0.0792834626	0.0212967982	-0.0109133007	-0.0958202184	-0.0368778178	-0.0432512692	-0.0596594203	0.0276477102	0.0089675807	-0.0496731825	0.0143027332	-0.0466931262	-0.0224586154	0.0020409062	0.0261108127	-0.0567270195	-0.0349965276	0.0630332407	0.0154742169	-0.0376242095	-0.0718892661	0.0492993116	-0.0040173427	0.0432449837	0.0505901981	0.0608314765	0.0035295401	-0.0349826948	0.0375475445	-0.119163141	0.012867088	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0086912549880224	0.0029649398450004	7.553791326682426e-05	8.790868284471003e-06	0.0392259940285129	-0.0001673079999591	0.0015386786075249	2.799196685031425e-08	0.0314752971855369	-0.0203862956649914	0.0009906943329178	0.0004156010509404	0.0007740031642832	-0.0001399887490638	1.959684986447555e-08	5.990808983204063e-07	-7.6969415524486e-05	0.0004160460821036	1.7309434243376718e-07	5.924290926180986e-09	7.902978946152891e-05	0.0001128045103489	6.245707622333586e-09	1.2724857555069972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
