global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
4333.397273422083	-12.875883473615431	18778331.929301947	165.78837522612298	3297.1057030771294	-35.54816798789807	10870906.017263733	1263.672247295821	4124.470778126331	-17.762258379229024	17011259.199618027	315.4978227304917	3940.932092393457	3109.080276960737	1.517366	27.037004	0.1215710465948439	0.0699514053742761	0.0983080697	-0.0149043069	0.0883834998	-0.0277222939	-0.0696213501	-0.0183634501	-0.0278479657	-0.1500726233	0.0793291783	-0.0636503633	-0.0289569675	-0.0154170597	-0.1337257709	-0.0554686908	0.0334831562	-0.0464285898	0.0035642204	-0.0531587927	-0.0672800181	0.0277957197	-0.1630788903	-0.099135603	-0.0078505086	0.0563592083	0.0211192332	-0.0255687436	-0.1108547066	-0.0142172393	0.0239696692	0.0103173932	-0.0081955672	0.0511395854	0.0755935561	0.0271371613	-0.110742156	0.0326905694	-0.0011062066	0.0031505332	-0.003973094	0.002704399	0.1099825727	0.0704859312	-0.1600736741	-0.0703231447	-0.1273397402	-0.0370754584	0.0761679313	0.0720853836	0.0151328156	0.07601076	0.1476057964	-0.0589396711	-0.0326199285	0.1290611886	-0.0597318741	-0.0730171958	0.0429689143	0.0495370109	-0.0408249645	0.0068487827	-0.0089680911	0.0456622662	0.0280302089	-0.0823750124	-0.1958634628	0.0392961253	0.0911380467	0.0118643141	-0.0236556501	0.0825370588	0.0058667414	-0.0235363898	0.0045738304	0.0934991514	0.060460265	0.0137586687	-0.0360520886	-0.006622045024514	-0.0041004128050162	4.3851480306690624e-05	1.6813385171540827e-05	0.0181614205230147	0.0239830926454941	0.0003298371954137	0.0005751887328423	0.0703193578648182	0.0579756627346058	0.0049448120905203	0.0033611774695167	0.0006079449549864	-9.706576594940006e-05	3.695970682934159e-07	9.421762919343712e-09	0.0005080653802624	0.0006009850050542	3.6118297630006164e-07	2.581304306211771e-07	0.0002158455929903	-1.2186797190899984e-05	4.6589320013334255e-08	1.4851802577212775e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4326.828019541241	-6.5692538808425525	18721440.71068717	43.15509655096493	3298.774741976869	1.669038899739462	10881914.798304558	2.785690848843514	4120.432931872167	-4.037846254164833	16977967.546056658	16.304202372272975	3933.402925517925	2976.7661818172155	1.528631	27.23773	0.2623485412320671	0.1735124333047315	0.052278654	0.0344747795	0.0033116413	0.0257574152	-0.0378733164	0.0070836302	0.0394917303	0.0745088754	0.0337856857	-0.1066754687	-0.0135687441	-0.034685281	-0.0517454155	-0.0528228631	0.0431903462	-0.0838727962	-0.0441212444	0.0113588139	-0.10196426	0.0487527527	-0.1982505601	-0.0268295804	0.0122074987	-0.0164100113	-0.0197702543	-0.0773817994	-0.1210337525	-0.0861491265	-0.0249609997	-0.0438975797	-0.0232019159	0.0667648807	-0.006263876	0.0309409231	-0.0613498347	0.0492730756	0.0354273281	-0.023687155	-0.0118882375	-0.0857072003	0.1601314093	-0.0130456708	-0.1687210642	-0.0537245424	-0.065713445	0.0698512682	0.0785699334	-0.0441271988	-0.1485176172	-0.0001382272	0.0805246414	-0.014447423	-0.038979401	0.2334595824	-0.0141432355	-0.0795235112	-0.0022366821	0.0109176757	0.0079710589	-0.0474125888	-0.0393107983	0.0508509398	0.0298056285	-0.0091516537	-0.026070054	0.0903078938	0.0210008473	0.0525355824	-0.0645105506	-0.0688027273	-0.0420239943	-0.0337742048	0.1206500717	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.02423641033171	-0.0176143653071959	0.000587403585767	0.0003102658651753	0.0446771121086015	0.0265156915855868	0.0019960443463645	0.0007030819002619	-0.0947655061828811	-0.1650848640476993	0.0089805011620976	0.0272530123376473	-0.000294072842341	-0.0009020177973274	8.647883660251464e-08	8.136361066953745e-07	0.0006679678386367	0.0001599024583743	2.556879619414477e-08	4.461810334529845e-07	0.0002165977431203	7.521501300000071e-07	4.6914582324807475e-08	5.657298180590277e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4333.748511620906	6.920492079665564	18781376.16197642	47.89321062471381	3308.207773724724	9.43303174785524	10944238.674132695	88.98208795604486	4112.494966768823	-7.937965103343231	16912614.851698905	63.01128998189491	3927.3275786425215	3014.3870962228666	1.12503	20.046206	0.2738514944888288	0.1727521246778772	-0.0413184712	0.0697645774	0.0433436694	0.0740067053	0.0397959083	0.0239882993	0.0979581965	0.0732360099	0.0613186011	-0.0516403691	0.030431926	-0.0799264561	0.0363478372	-0.096063766	0.0749909125	-0.1052224328	-0.0156270286	-0.0220077959	-0.0703116968	-0.0101280393	-0.0780544219	-0.0040344797	0.0406738017	-0.0973822062	-0.0663269947	-0.0032813548	-0.1038572641	-0.0502502454	-0.013508734	0.0198834379	0.0196709181	0.028675285	-0.0933585515	0.0222414015	-0.0668378719	0.1283743149	0.0297586094	-0.0043822799	-0.0392574511	-0.0544773418	0.0582521571	-0.0606783326	-0.0903606759	-0.0693026486	0.0195424602	0.0609175531	0.0711049046	-0.0729356285	0.0488069739	-0.0735710863	0.0713651389	-0.0014481926	-0.1061227295	0.1548491543	0.0113823534	-0.0072954353	-0.0492465419	-0.0559428607	-0.0422962142	-0.059431899	0.0271179953	-0.0031874123	0.0116206914	-0.0706585735	-0.0301703932	-0.0037689634	-0.0284920945	0.0956538658	0.0102991813	-0.0175925973	0.0384292135	0.1427000983	0.1371360797	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0455264418529424	-0.0212900315212324	0.0020726569077893	0.000453265442175	0.0177867742646071	-0.0268903378439944	0.00031636933874	0.0007230902693641	-0.2617938556266495	-0.1670283494437683	0.0685360228438669	0.0278984695179096	-0.0007699906826032	-0.0004759178402622	5.928856512957419e-07	2.2649779067983693e-07	0.0002600278465829	-0.0004079399920538	1.6641503711685444e-07	6.761448099854019e-08	-7.239993816037275e-05	-0.0002889976812806	5.241751045625798e-09	8.351965978560531e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4330.408187671512	-3.3403239493945875	18752435.071852468	11.157764086899055	3300.048901127834	-8.158872596889978	10890322.749835026	66.56720205228221	4110.611732846922	-1.883233921901592	16897128.81821877	3.546570004600852	3924.7962813383424	3040.665810874339	0.923324	16.452147	0.1795934520420442	0.0881043543166213	-0.0440757821	0.0736547423	0.0341032141	0.0699361115	-0.0013221342	-0.0317170095	0.0777016787	0.0346996299	0.0899224008	-0.0085755832	0.008928855	-0.0937875286	-0.0102394681	-0.111056311	0.0295747384	-0.0406565931	0.0702368197	-0.0629501212	-0.0979840798	-0.067562695	0.0116136613	0.1449851792	-0.070768595	0.0140567017	-0.0767111323	-0.0477222094	-0.0364012889	0.0759323295	0.0471315349	0.0484984555	0.0472480767	0.0407519599	-0.0859038898	0.0393081416	-0.1174569473	0.0819806441	-0.0514058531	0.0244161064	-0.0999660702	-0.0147785417	0.0248648119	0.0369071554	-0.0451328303	0.0038984096	0.0658921008	0.0325620366	0.1152776224	0.0341679282	0.0184425748	-0.0372846276	0.0762401578	-0.0593792945	-0.1736660707	0.059306902	0.0470434722	0.0015579631	-0.0129864533	0.018923183	-0.0603450356	-0.021359095	-0.0039023133	0.0126419287	0.0467751644	-0.0903882981	-0.0344559819	0.0356912426	-0.0019896445	0.101565317	0.0369446105	-0.0118864816	0.034122421	0.053273773	0.1365871359	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	-0.0172064660594486	0.0283199757934938	0.0002960624742549	0.000802021028944	0.0021650868420977	-0.0156216874225093	4.6876010338245904e-06	0.0002440371179265	-0.1962519772782371	0.0655418783484123	0.0385148385856176	0.004295737817438	-0.001606060106579	-0.0008360694239758	2.579429065944549e-06	6.990120817072261e-07	0.0005368257325173	0.0002767978859343	7.66170696577531e-08	2.881818670927357e-07	0.000216930961482	0.0002893308996423	4.705904204950497e-08	8.371236948786476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4343.659431655323	13.251243983811037	18867377.25820824	175.5954671184882	3315.512657973345	15.463756845510945	10992624.185181476	239.12777577708653	4127.971205491286	17.35947264436436	17040146.27336518	301.3512904904345	3944.385513595755	2995.6014888206223	1.055159	18.801229	0.2209738540280112	0.1616754740422204	0.0323107645	0.0414074591	-0.0176061367	-0.0057070812	-0.0369691012	-0.0877351735	0.0998804113	0.0041515231	0.0419567495	-0.0482402122	0.0107802653	0.0083687693	-0.0879502684	-0.0918857403	-0.0058161075	0.06458132	0.0278052235	-0.0600927194	-0.0783362929	-0.0605453706	-0.0072264514	0.0994960724	-0.1023553253	0.0872682094	0.0728799163	0.0104231196	-0.0248072502	-0.0820255788	0.0389437341	-0.0949005953	-0.0458069283	0.0896150678	0.0296181146	-0.0106326382	-0.122852499	0.0223354141	-0.059936763	-0.0316202345	-0.0532531359	0.0236667577	0.0866586821	0.0885227542	0.0274950392	-0.0051253053	0.1837932397	-0.0819975082	0.0044079608	0.0077593056	-0.0627067082	0.031401476	0.0845585055	-0.080237428	-0.1279787145	0.0794996913	0.0309922481	-0.0464217357	0.0090609563	0.0359990389	-0.0078589194	0.0169334597	-0.0490478495	0.0817418517	-0.0408851339	0.0155442578	-0.001703545	0.0081492933	-0.0555978292	0.0884636197	-0.0226739248	-0.0439630156	-0.0185293631	0.0365866536	0.0621206211	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.0124297566550808	0.0047767094043677	0.0001544988505045	2.281695273377577e-05	-0.0003749069341267	-0.0025399937762244	1.4055520925628178e-07	6.451568383258686e-06	-0.0388633737172199	0.1573886035610172	0.0015103618166842	0.024771172530887	-0.000936008541461	0.000670051565118	8.761119896879485e-07	4.489690999170815e-07	8.189883338616255e-05	-0.0004549268991311	2.069584835530721e-07	6.707418910014414e-09	0.0002165384800031	-3.924814789000089e-07	4.6888913322052944e-08	1.5404171127953814e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4340.544903371904	-3.114528283418622	18840330.058187813	9.700286428214548	3308.276486864277	-7.236171109067982	10944693.313539043	52.36217231971015	4137.096955266877	9.12574977559052	17115571.217278462	83.27930896669044	3950.711072276301	3053.9349041842343	0.97078	17.297722	0.0677757899030257	0.0300432318772614	0.0327446938	0.0279331407	-0.0271501859	-0.0097644081	-0.05173749	-0.0381615852	0.069067827	0.1064518021	-0.0533181631	0.0013831494	-0.0322497669	0.0683194222	-0.0598269943	-0.0442628457	-0.0512946634	-0.0014781242	0.0382634478	0.0243711313	-0.0493877764	-0.0040157658	-0.0955530826	-0.0166641217	-0.1708675575	0.1245559964	-0.0446186114	-0.0815762794	-0.0738243545	0.0962715539	-0.0647692483	0.0659282298	0.0745601143	0.0592812303	0.0521897399	-0.0496008788	-0.0477173556	-0.0246545279	-0.0581081617	0.0386909394	0.0317268722	-0.0436858265	0.1259757208	0.1200178	-0.0108544244	-0.0859401324	0.1087360623	0.0525807458	0.0056522026	0.1055630697	-0.0030086707	0.0364532759	0.0610814914	-0.084892502	-0.073955895	0.1295149035	0.0217490513	-0.0739919767	0.021449983	0.0214881884	-0.0274189411	-0.0167858471	-0.0507218959	0.076692781	-0.0492382355	-0.0507890078	-0.0262050427	0.0014285206	0.0472462493	0.0683716997	0.0418282632	0.0096541993	0.0434535793	0.0110393194	0.0055025534	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0226119889747593	-0.0101822323196785	0.0005113020453946	0.0001036778550119	0.0120942001669419	0.0124691071010686	0.000146269677678	0.0001554786318979	-0.0311832772703581	0.0076800964468618	0.00097239678132	5.898388143309927e-05	-0.0011720630101589	-0.0002360544686979	1.373731699782742e-06	5.572171219224791e-08	0.000209146725546	0.0001272478921598	1.619202605912162e-08	4.3742352806613854e-08	0.0006021231998537	0.0003855847198506	3.6255234780205874e-07	1.4867557618226569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4329.710459640873	-10.83444373103157	18746392.664323576	117.38517096088928	3308.8653521369483	0.588865272671228	10948589.918572372	0.3467623093581597	4128.112635834424	-8.984319432453049	17041313.934135832	80.71799566435347	3943.89763396714	3066.499836932408	1.039907	18.529453	0.1035610034218611	0.0463779749064749	0.0262935077	0.0575572843	-0.00313947	-0.0071625435	-0.044668083	0.0250140151	-0.015662677	-0.0443954357	0.0036990288	-0.0435119935	0.0065964798	0.0233644201	-0.026363757	0.0065476304	-0.0580868372	-0.0590658137	-0.0449370027	-0.0093926871	-0.1209798216	0.0023869501	-0.1164525739	-0.0682660135	-0.0531339622	0.0382068064	0.0609755923	0.0220512496	-0.0879912175	-0.0049978114	0.0123118542	0.082670509	0.0767116439	0.0845569122	0.0402435344	-0.0068321715	0.008779115	-0.018580799	0.0282213334	0.0176230841	-0.0671077713	-0.0654441308	0.127101603	0.0487666945	-0.1074605663	-0.0752896927	-0.0262293342	0.0038401321	-0.0058197321	0.080430161	0.0544404709	0.0112277912	0.0254992383	-0.0654385333	-0.0800091567	0.1720817294	0.0168285081	-0.0465871102	0.029154746	0.0331368313	0.0117293227	-0.068781496	-0.0776067499	0.0278866455	-0.0104052344	-0.0424550488	-0.1012630018	-0.0887593048	0.0536325739	-0.0347825803	0.0507535244	0.091759498	-0.0021496241	0.0003097558	0.0734862236	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0334050996154502	-0.0107931106406908	0.0011159006803181	0.0001164912373021	0.0086573932135678	-0.0034368069533741	7.49504572543298e-05	1.1811642034760567e-05	-0.0623267631410442	-0.031143485870686	0.0038846254036398	0.0009699167121776	-0.0015882959711497	-0.0004162329609907	2.522684091970369e-06	1.732498778151687e-07	0.0006457756469528	0.0004366289214068	1.9064481500886562e-07	4.170261861973074e-07	0.0009130133165983	0.0003108901167446	8.335933162858277e-07	9.665266468947109e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4328.063300554654	-1.6471590862183805	18732131.933608048	2.7131330553117694	3296.252082375919	-12.613269761029189	10865277.790567582	159.0945740644933	4125.618387164716	-2.494248669707304	17020727.076511595	6.221276426336654	3940.969591534788	2973.7257063254883	1.213854	21.628906	0.2740108181630969	0.1623381766542257	-0.0259001194	0.0805822378	0.0147088794	0.0690145948	0.0080029534	0.051997728	-0.077743272	-0.0612235376	0.0102563319	-0.0975572221	0.0276920549	0.0083504313	0.0380604001	-0.0417461394	-0.0436787533	-0.0623002629	-0.0167434011	-0.0721358212	-0.0989460306	0.0524184661	-0.1313708897	-0.0266978922	0.0728896715	-0.1209956622	-0.0479358007	-0.0501385688	0.1128204761	-0.0056594114	0.0919435696	-0.0517031453	0.0572443455	0.025296493	-0.0449005173	-0.0258089789	-0.0090672442	-0.035731674	0.0217649251	0.0480060265	-0.0380251657	0.0155483381	0.1200114484	-0.0354056639	-0.0830336898	-0.1194714367	-0.0677335519	-0.0364897909	0.1752724498	-0.0812050415	0.0643519037	-0.0440753748	0.0321894044	-0.0073147898	-0.1244139003	0.137731172	0.0110439051	0.0391096356	0.007580968	-0.0814817576	-0.0256480458	-0.1308489639	-0.0730956223	0.0727373609	-0.0682739233	0.0621916144	0.033897621	-0.0395769314	-0.0075668235	-0.000944014	-0.0533241197	0.0397729897	-0.1358066994	-0.0606961881	0.1161428886	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0560145780466569	-0.0226094784312067	0.003137632953745	0.0005111885149312	0.0020618911350425	-0.0065955020785253	4.2513950527668485e-06	4.350064766783156e-05	-0.2105446989788078	-0.1482179358377636	0.0443290702680767	0.0219685565040074	-0.0009319318715688	0.0006563640995808	8.684970132457263e-07	4.308138312186455e-07	-9.467471474122746e-05	-0.000740450361694	5.482667381328162e-07	8.963301611332792e-09	0.0014479568916354	0.0005349435750371	2.09657916003445e-06	2.861646284734735e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4330.0354357495125	1.9721351948583103	18749206.87484647	3.8893172267988265	3310.4957069546567	14.24362457873758	10959381.825765211	202.8808411400173	4123.413399730708	-2.204987434008217	17002538.065078758	4.861969584134141	3940.606601400824	2957.391954075085	0.892587	15.904447	0.1677358576660992	0.112637967118117	0.0297397857	0.0625371904	0.0181548439	0.0272353822	-0.0165761321	-0.049491099	-0.0421987165	-0.0650299704	0.0182193982	-0.1207398836	0.0100937405	-0.0059409545	-0.017312369	-0.0441011787	-0.0042005695	-0.0707846655	0.0097901099	-0.0656428173	-0.127556648	-0.0606477586	-0.0602005473	0.1041689852	0.1166796836	0.0283899525	-0.0084687247	-0.1215832037	0.0644525536	-0.023670254	0.0395214298	-0.0111540537	0.0236849609	-0.1336855287	-0.0050918468	-0.0051559051	-0.045702025	0.0172510446	-0.0140201508	0.0200636021	-0.1309402789	-0.0155845271	0.045869244	-0.0498220695	-0.1198215549	-0.018946496	0.0055700073	-0.0799713754	0.040685353	-0.0376473967	0.0118009974	0.0015071191	0.0514837959	-0.0237552089	-0.113362143	0.117521231	0.0125959935	0.0431601791	0.0398311576	-0.0134814376	-0.0026472096	-0.1469611709	-0.0775719998	0.0766782198	-0.134707409	0.0239480368	0.0436214895	-0.0286397747	-0.0160227327	-0.012623022	-0.0192924135	0.0056654261	-0.1203678909	-0.0786708241	0.0452083561	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0614873184028255	-0.0054727403561685	0.0037806903243704	2.99508870060364e-05	-0.0113454042180194	-0.0134072953530618	0.0001287181968702	0.0001797555686842	-0.1048178847114229	0.1057268142673848	0.0109867889553771	0.0111781592551301	-0.0001724277349231	0.0007595041366457	2.9731323770710842e-08	5.768465335819301e-07	-9.363399740824896e-05	1.0407173329785024e-06	1.0830925671618872e-12	8.767325470647972e-09	0.0015499921914464	0.0001020352998109	2.4024757935448133e-06	1.0411202407520641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4339.541322323386	9.505886573873797	18831618.888152204	90.36187955535408	3320.3533133712467	9.857606416589988	11024746.125615416	97.1724042643961	4120.83798779392	-2.5754119367884414	16981305.72164544	6.632746644152391	3941.292090857135	2991.428197989303	0.818949	14.592353	0.1189121936175879	0.0521108665633791	0.0347084286	0.0437129073	0.0131603964	-0.0129038185	-0.0224864915	-0.0116388206	-0.0080818983	-0.1008838436	0.0269605162	-0.0810215937	0.0088408991	-0.0419701802	-0.0459827549	-0.0589568357	-0.0007722942	0.0025491401	0.0038333119	-0.0192196918	-0.066924231	-0.0390046984	-0.0211555429	0.0481206803	0.0365361435	-0.0333290717	-0.0446632377	-0.0212077099	0.0705078068	-0.0704931391	0.1283614842	-0.077872371	0.0825152497	0.0263070328	0.0075801331	0.0236879111	-0.0819305072	0.0111384704	-0.0056339739	-0.0242415492	-0.0683695779	-0.0096305972	-0.0021954632	-0.0201062905	-0.0522661444	-0.0183233157	0.0363944129	-0.094387026	0.1028947439	-0.0619064503	-0.0006112281	0.0163374576	0.0559532049	-0.0427366225	-0.0919284434	0.1124289452	0.0171831413	0.0167865069	0.0308929899	0.008353777	-0.0314583522	-0.1164505483	-0.069049903	0.0723323391	-0.112894385	-0.0109043324	-0.0304044399	-0.1002677244	0.0220034114	-0.0094873658	0.0225376297	0.0483065414	-0.1004333251	-0.042252041	0.0952352845	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0380741190941051	0.0234131993087204	0.001449638544792	0.0005481779018698	-0.0390969125721767	-0.0277515083541573	0.0015285685726764	0.0007701462159308	-0.0828029240186651	0.0220149606927578	0.0068563242260408	0.0004846584943036	-0.0003427319891354	-0.0001703042542122	1.1746521637670793e-07	2.9003539002807694e-08	0.0003667835464984	0.0004604175439066	2.1198431473703106e-07	1.3453016998194397e-07	0.0012660634843263	-0.0002839287071201	1.6029167463444511e-06	8.061551072689155e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4323.909650321797	-15.631672001589322	18696194.664145965	244.34916956527152	3321.263130457261	0.9098170860143	11030788.781734765	0.8277671300035522	4118.511479423248	-2.326508370671945	16962136.806141067	5.412641198806629	3936.9961005381306	3039.983789026068	1.177781	20.986147	0.3307392877219999	0.1902506843615289	0.0981358723	0.0018079576	0.0422139506	-0.0294029255	-0.0497661199	-0.0638491081	0.0339874039	-0.0635665262	-0.0135751492	-0.0446779665	0.0057528876	-0.0452672804	-0.1155396824	-0.0292411669	-0.0110202088	0.0280324745	0.0745532987	-0.1217560484	-0.0389629035	-0.0250857026	-0.0018648218	-0.0338701845	-0.0828256382	0.0932276609	0.0803066645	0.0645162876	-0.0001652969	-0.0781038462	0.0711918627	-0.0825125706	-0.1214435022	-0.0996569454	0.0595805104	0.0544384718	-0.0963447534	0.0354036119	-0.0606528288	0.0323899312	-0.0878520297	0.0866080382	0.0461559059	0.0670274695	0.0065042896	-0.0406859867	-0.0214623101	-0.1155780832	-0.0101117904	0.020360747	-0.0439321863	0.0962271789	0.1202209226	-0.0722789105	-0.0908748276	-0.020944741	-0.0633625246	0.075904238	0.1580914018	0.0253173546	-0.0103968036	-0.0208811443	-0.0705148684	0.0533910376	-0.148647401	0.0485517991	-0.0679221808	-0.0628192706	-0.1013757485	0.0638022139	0.0017526416	0.019302618	-0.1017653248	0.0950851262	-0.0786638878	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0155682827567318	0.0225058363373733	0.0002423714279935	0.0005065126692446	-0.0448564677754603	-0.0057595552032835	0.0020121027012909	3.317247613967117e-05	0.0907030771891328	0.1735060012077979	0.0082270482115777	0.0301043324551203	0.0009340198857418	0.0012767518748772	8.723931469611251e-07	1.630095350002445e-06	-9.28024063076016e-05	-0.000459585952806	2.1121924801660037e-07	8.612286616481173e-09	0.0004230434125386	-0.0008430200717877	1.7896572889230417e-07	7.106828414369389e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4334.387719163815	10.47806884201782	18786916.900038097	109.78992665806464	3324.9623645258885	3.699234068627448	11055374.725513589	13.684332694493978	4127.490142198245	8.978662774997247	17036174.873943686	80.61638522712126	3948.147706992726	2989.6614426227097	1.309908	23.340445	0.4673963863561826	0.2923063053151672	0.168806658	-0.0342382101	-0.0532318058	-0.1095074325	-0.1214555533	-0.0481758165	0.0303014511	-0.0064366826	-0.0177980029	0.0485015988	-9.66247e-05	-0.0042511145	-0.203671564	0.0236192095	-0.0628700343	0.0069702412	0.06799458	-0.035322347	0.134900629	0.0544248205	-0.1433224152	-0.0672415739	-0.018573245	-0.055735068	-0.1715688235	-0.0298363088	0.0398553345	0.0669235016	-0.074106767	0.05841499	-0.0730048284	-0.0275489845	0.1696078343	0.0652232316	-0.0813411817	-0.0116722411	-0.0139397978	0.1058004473	0.1141584294	0.0872542864	0.021596321	0.0034139895	-0.0547479657	-0.0726913617	0.0842521399	0.0824134734	0.0035352164	-0.031900356	-0.0205755669	0.1683670395	0.0846897079	-0.1203564259	0.0035986309	-0.0614672131	-0.2587132193	0.0385171107	0.1843613445	-0.0127703083	-0.0526764451	-0.0386504834	0.0140401146	-0.0064029178	-0.1383746792	-0.127021894	0.05113461	-0.0786569329	-0.0643812606	0.1570287699	0.0345365027	-0.0053029062	0.086364868	0.129615064	-0.1569421128	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	0.0607963461511786	0.0763646289079104	0.0036961957053339	0.0058315565482428	-0.0703470972044186	-0.0254906294289583	0.0049487140850879	0.0006497721886844	0.3662820187042968	0.275578941515164	0.1341625172260948	0.0759437530066181	0.0014387479412789	0.0005047280555371	2.0699956385342734e-06	2.5475041004626195e-07	-0.0013342349953966	-0.0012414325890889	1.5411548732522136e-06	1.780183022940965e-06	0.0003699603270817	-5.308308545690001e-05	1.3687064361439848e-07	2.8178139616245493e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
