global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
4466.960639741049	-7.121766056719935	19953737.35699576	50.71955176664821	3771.1056450737847	-27.26041925016534	743.1304576947852	14221237.786307365	4281.026975420352	6.514490349110929	18327191.964276727	42.43858450865943	4142.668380136162	3218.7904923928354	1.233776	17.32571	0.0652320922043317	0.0396718538291068	0.0246490652	0.083630901	-0.0726487084	0.0259953064	0.0569820085	-0.0401252842	-0.0365861767	-0.0876936496	0.0198870187	-0.1117766425	0.0573991421	0.0155698703	-0.0026502206	-0.066388987	-0.0333038785	-0.079848719	0.0293198372	-0.0683816487	-0.0318899504	-0.0628043742	0.0597704276	-0.0344723083	0.0140796659	-0.1991454237	-0.0597991885	-0.0074009874	-0.016670109	-0.0466339795	0.0032680221	0.0085726831	-0.0809924566	0.0607226786	0.2020677586	0.0996497709	0.1146890891	0.0871381009	0.0385413373	-0.02068727	-0.0491007893	0.219141804	0.0196540382	0.1466780577	0.1005519684	-0.0302266268	0.0503388524	-0.0363219679	-0.1077904008	-0.0214948242	-0.0770881057	-0.0253306815	-0.0690839609	0.0631902048	-0.0751643961	0.0130356926	-0.0843173722	-0.0012703858	-0.1241163659	0.0563235274	0.004079434	0.0174791952	-0.0492128843	0.0883358992	0.0467895432	0.0713803424	-0.0509093845	0.0679980765	0.0609111833	-0.0688361722	-0.0356413374	-0.0678987602	-0.10391803	0.0337030153	-0.0870062176	0.090751464	0.1204830277	-0.0133559346	0.149509806	0.0693363952	-0.0887063995	0.096381108	0.0085732222	-0.0256575521	0.0631815617	0.0839434709	-0.0629380188	0.0306491814	-0.0968573719	0.0266046674	0.0597324841	0.0847865019	0.0085564293	0.0441637871	-0.0114667878	0.0522879276	0.0529510047	-0.0924491107	0.0454445088	0.0494226952	0.0027056417	-0.0039488644	0.0029063387	-0.074308429	0.101434026	0.0926354574	0.0574099951	0.0082703149	-0.0428738067	-0.0016469183941723	-0.0009729001350536	9.465346727873132e-07	2.7123401970630674e-06	0.0161931640389525	7.523863770590028e-05	5.660852603839719e-09	0.0002622185615924	0.0447371129212683	-0.0262316350311806	0.0020014092725303	0.000688098676409	0.0005019943637662	0.0004529316985945	2.519983412530319e-07	2.0514712359176962e-07	-2.5111946087452708e-05	-0.0003061010122326	9.369782968985461e-08	6.306098362991314e-10	-0.0004459932062711	1.3657180599965792e-08	1.98909940039976e-07	1.8651858194008194e-16	0.0	0.0
4464.5186407100255	-2.4419990310234425	19931926.69324729	5.963359267519432	3780.403687815187	9.298042741402242	86.45359882094291	14291452.042846665	4274.198126962252	-6.828848458099856	18268769.628527623	46.63317126369277	4138.884169803181	3200.9619191174147	1.259383	17.685301	0.0439883486139356	0.0245001060848423	-0.0915951113	0.0694348733	-0.0320942685	-0.0102953485	0.0497049768	0.0790240307	0.0736024858	-0.010588345	0.1403640276	-0.0308902347	-0.0966816619	0.0498584571	0.0110878321	0.0308722082	-0.039804418	-0.0633962154	-0.0848173647	0.0675218532	0.0202021413	-0.0616449084	-0.0284093072	-0.0473776113	0.0139384226	-0.0141136141	-0.0604149829	0.0575659235	-0.0695235379	0.0219678744	0.0331218691	0.0101653735	-0.1005297941	0.1066604701	0.0304372575	0.0094844662	-0.0832805119	-0.0937711085	-0.0903659196	-0.0419050649	-0.0652750769	-0.0261582141	0.0534749632	-0.0204694054	0.0545209872	0.0232824226	-0.0434047272	0.1485971597	0.1561569146	0.1228360124	0.004017726	0.0611282717	-0.0322205901	-0.0443779805	-0.0062704697	0.1238087334	0.0908449923	0.0448604663	0.0012297271	-0.01024446	-0.0239288163	0.0917542109	-0.0323762499	-0.0780121884	0.0709232198	0.0233654016	-0.0289983297	0.1107790181	0.0529834768	0.0243854975	-0.1474621742	0.0314776198	0.0416753294	-0.0776129232	0.0075425592	0.0524723187	-0.037502013	0.1496992359	0.0764302391	-0.1126517878	-0.0838899571	0.0882224525	0.0016060683	-0.0129010689	-0.0908845796	-0.0153122903	-0.0466806671	-0.0233537924	0.0686581116	0.015287404	-0.0003314295	0.0133764958	-0.0803705853	-0.1108901755	-0.0521158683	0.0289443763	0.063144539	-0.0377797169	0.0506530903	-0.076610346	-0.0413111794	-0.0313571948	0.1043959453	-0.0370247976	0.1638458767	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0049020686852259	-0.0032551502910536	1.0596003417346338e-05	2.4030277394672382e-05	0.0160878592986506	-0.0001053047403019	1.1089088330050634e-08	0.0002588192168131	0.0301406071899208	-0.0145965057313474	0.0009084562017771	0.0002130579795652	0.000716562813369	0.0002145684496028	5.134622655032963e-07	4.6039619564949345e-08	0.0002808402446905	0.0003059521907779	9.360674304182877e-08	7.88712430378199e-08	-0.000446100322915	-1.0711664390000101e-07	1.990054981048673e-07	1.1473975400399624e-14	0.0	0.0
4473.916616985709	9.397976275683504	20015929.89574085	88.32195807830999	3794.941253823578	14.537566008390968	211.3408254483245	14401579.119972069	4278.693900135076	4.495773172823647	18307221.491053104	20.2119764214808	4138.801295623395	3264.7802203902847	1.320633	18.545424	0.1125849749507263	0.0576334332196598	-0.0066191309	0.104775212	0.0516417232	-0.0052493182	-0.0917802309	-0.0024866926	0.0502306517	0.0583318331	-0.0476138514	-0.1004275593	0.1149860004	0.05771349	-0.0343465917	0.018243574	0.1030486246	-0.0516912573	-0.0756048435	-0.0856075478	0.0022996086	-0.0172672825	0.0118611993	-0.0012867035	-0.0183450026	0.0107475041	-0.0986129496	0.035363052	-0.1918707336	0.0276097979	0.0892329024	-0.0317843014	-0.0848535957	0.0313299683	-0.0504144643	-0.1431092874	-0.0350329228	-0.0267020997	-0.095981389	-0.0429858907	0.1035739917	-0.0691961704	-0.0474852746	0.0643197316	-0.1468013848	0.008829325	0.0281649686	0.0465533829	0.0376054098	-0.0524200544	0.1343991203	-0.0229913554	-0.0261272784	-0.0018452268	0.0003302522	0.0603234821	-0.1073115148	0.0009708709	-0.0307984385	0.0493317793	-0.0478491462	0.0644229317	-0.0075096583	-0.1695753558	-0.0113162827	-0.1028164189	-0.0936478679	0.0009745371	-0.0118459294	0.0746741813	-0.0322845547	-0.0418532901	-0.0055490003	0.0504476015	-0.0172626372	0.0378020067	-0.0174555055	-0.018595472	-0.1398240441	0.0328560581	-0.188209567	0.0901825782	0.0161937692	0.0023467113	-0.0329479134	-0.0861448271	-0.0035262274	0.0011609011	-0.0394045002	0.0712932181	0.016689833	-0.0132944874	0.0951196431	0.021709459	0.0157463211	-0.0166022788	0.0328893866	-0.0444602492	0.0117495819	0.0275109047	0.0447897506	-0.0899535708	-0.02444587	-0.0164203522	0.1115608382	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	0.0156769017976756	0.0205789704829015	0.0004234940261361	0.0002457652499739	0.0159570479942203	-0.0001308113044303	1.7111597366757132e-08	0.0002546273806898	0.0665415765316055	0.0364009693416847	0.0044277814073115	0.0013250305690142	0.0002049956360182	-0.0005115671773507	4.2023210786506335e-08	2.617009769426648e-07	0.0001780050226776	-0.0001028352220129	1.0575082886442432e-08	3.1685788098452885e-08	4.898175415549761e-05	0.0004950820770704	2.3992122401496073e-09	2.451062630364382e-07	0.0	0.0
4468.337471666228	-5.579145319480631	19966039.76069654	31.12686249588263	3759.880013279183	-35.06124054439488	1229.2905885119192	14136697.71425627	4273.29386952786	-5.40003060721574	18261040.49534439	29.160330558866796	4136.195710123834	3198.0970922625856	1.379972	19.378712	0.2009570042978343	0.1616928007881306	0.0374314151	-0.0220595283	-0.059675787	0.0200001088	0.0380085459	-0.0420253324	-0.0419092009	-0.106279916	0.0540253416	-0.0694947641	0.0154972739	-0.149288871	-0.0791234681	0.1000101455	-0.0496683667	-0.1384041103	-0.006230609	-0.0832081526	0.0908090611	0.0400802466	0.0812034316	-0.0345903535	-0.1567341833	0.1008630854	-0.1663607886	-0.0623341801	-0.0390423316	-0.0993605801	0.0269702792	0.0497468205	0.1259809058	0.115565716	0.0411456644	-0.0518900479	-0.0908806962	0.0121737753	-0.1289645252	-0.0762096476	-0.1084665333	0.075295569	0.0754370268	-0.1376262523	-0.0295710106	-0.0006491081	0.0624347051	0.0992386881	-0.0341769053	-0.0377586026	-0.0318272283	-0.0690539918	0.108444119	-0.0659243296	-0.1643376191	0.0286662375	-0.0493221281	0.003830304	0.1937621054	-0.022447296	0.0137125639	0.0524164866	0.172980755	0.0488731877	-0.0633569468	-0.1986994649	-0.1307215202	0.165774724	0.0850040685	0.0394474367	-0.0245764987	-0.2481212646	0.0433527359	0.0017039162	0.0164649567	0.1378971863	0.0374698465	-0.0516848889	0.0025770503	-0.1365857031	0.0752634409	-0.023191518	-0.1305653002	-0.1150033766	0.0115145708	0.0754076038	-0.0832263951	-0.0005616558	0.039930831	-0.0175918076	-0.0740455074	0.1356917381	0.0788385823	0.0535163786	-0.1010964551	-0.0010398036	-0.0119622568	0.1188071192	-0.0264869235	0.1269881082	0.0219870153	0.0497030892	0.0985919984	0.1689881889	0.1670292271	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0288960342779347	0.0132191324802591	0.0001747454635306	0.0008349807969915	0.0229818142254032	0.0070247662311829	4.9347340602767616e-05	0.0005281637850909	-0.0935681774959817	-0.1601097540275872	0.0087550038399195	0.0256351333347744	0.0002049497028517	-4.5933166499995176e-08	4.2004380699000135e-08	2.1098557847162786e-15	0.0002810366882564	0.0001030316655787	1.0615524111941677e-08	7.898162014612496e-08	0.0003579711865863	0.0003089894324308	1.2814337042600366e-07	9.54744693539094e-08	0.0	0.0
4481.475265471343	13.137793805114596	20083620.555031445	172.6016260657075	3790.19584082548	30.315827546296987	919.0493998168192	14365584.511810768	4291.595160572169	18.30129104430944	18417789.022246465	334.9372538885208	4156.919771614938	3182.499568122193	1.270687	17.844048	0.0920910229725301	0.0650528917604321	-0.0902460667	-0.0089554703	-0.0538080464	0.0131275235	0.050720262	0.0463122663	0.0818674575	0.0076204407	0.0504753341	0.0476729769	0.0188451113	-0.0220702487	0.1425907025	-0.1787608056	0.0254324627	0.0632351335	0.0042356474	0.1020675098	0.0296805695	-0.1103208549	0.0774108862	0.0026090713	0.0185066845	-0.0562039885	0.0232829782	0.0786155474	0.0729598707	-0.0659829871	0.0255962223	0.0683260064	0.1132550072	0.0772027004	-0.0091732163	0.0485827801	0.1005826643	0.0080571314	-0.0445086055	0.0244146965	-0.0208836406	-0.0638580385	-0.0346739097	-0.0052535522	0.013474377	-0.0448181741	-0.0273788767	-0.055870095	0.0052560832	-0.0950057637	-0.0621156326	0.0841219967	0.0235382983	0.1655775668	0.0661665776	0.0194265309	0.1054342185	0.1300889027	-0.0391964793	0.1264814223	-0.0294847764	-0.0840848848	0.0151984175	0.0896126385	0.0839244211	-0.0296565185	-0.0506681468	0.0852320061	0.0056021848	-0.0394501176	0.0694010036	-0.0164958684	-0.0352562193	0.0278083844	-0.0006609662	-0.0274740383	-0.0421904399	-0.0360286632	0.0615086506	0.1544603635	0.0127039703	0.0256996163	-0.0807949722	-0.0779142978	-0.0879478995	0.0615724615	-0.0356819846	0.0407316345	-0.1093752962	-0.1143337565	0.0231383167	-0.1441171842	-0.0217628013	-0.0210212153	-0.0756294074	0.0304544865	0.0287743299	0.0632234949	-0.1858580664	-0.0075108651	-0.013157842	-0.0436628123	-0.0263024931	0.0580488766	-0.0168926192	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	0.0297181892331508	0.000822154955216	6.759387703863861e-07	0.0008831707712973	0.0249934430387099	0.0020116288133067	4.046650482525727e-06	0.0006246721949292	-0.0323673871047418	0.0612007903912399	0.0010476477479882	0.0037455367445124	0.0003210117299168	0.0001160620270651	1.0304853074417657e-07	1.3470394126460013e-08	0.0002809860296686	-5.0658587799992147e-08	2.5662925178895124e-15	7.895314886892336e-08	-8.70451040161485e-05	-0.0004450162906024	7.576850133182111e-09	1.980394989015629e-07	0.0	0.0
4478.842112766679	-2.6331527046640986	20060026.671092287	6.933493166079858	3787.5805554263807	-2.615285399099321	6.839717718742094	14345766.46384401	4289.81197455983	-1.7831860123396837	18402486.777076904	3.1797523546039024	4154.209241817503	3262.700338495898	1.330964	18.690506	0.0693749687582356	0.0406865435323049	-0.0268604179	0.0549018302	0.0706534773	0.0020689366	-0.0676210993	0.050386957	0.036203779	-0.024140815	-0.0421252347	0.0085258041	0.0798825746	-0.0030520851	0.038827697	-0.1394440024	0.1660518876	0.0362906091	-0.0423306771	0.010718129	0.0338532152	0.044112176	0.0706353575	0.0338222723	-0.163258164	-0.1080803673	-0.044348919	-0.0522096092	-0.1145592835	-0.0097941746	0.0487702481	-0.0601087311	0.09903373	-0.0477423818	0.0560626785	0.0408691175	0.0625582286	-0.0317069032	0.0229335739	0.0802296741	-0.0681314121	-0.080749081	0.0926942703	0.0462716841	-0.0233955271	-0.0850920392	0.000500194	-0.0462147419	0.1421850001	0.0045599707	0.0780906866	0.039673815	0.0346961142	0.1937633182	0.0481632879	0.0096066028	-0.004637252	0.0732162344	-0.0525773356	0.0077719786	-0.2085863228	-0.0255220459	0.082309144	-0.0427794542	-0.0218342659	-0.0253307629	-0.0103783528	-0.057875468	0.0748206411	0.0518410321	-0.0818406462	-0.0575642975	-0.0205137363	-0.0263167248	-0.0700168431	-0.106683651	0.0536256166	0.0425705351	0.0621517893	0.040602786	0.0171319293	0.0441275036	-0.0342578417	-0.0466824856	-0.0699118531	-0.1051139678	-0.0048140914	0.0065030057	-0.0133015187	0.0894076454	-0.0167132987	0.0223244559	0.0676070501	0.066951407	-0.0536466347	-0.0044836492	0.0091473508	0.0307144315	-0.1743617688	-0.0781202811	0.0438663668	-0.0726533091	-0.0834385258	0.0526186325	-0.0580105228	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	0.0142606811968306	-0.0154575080363202	0.0002389345546929	0.0002033670281976	0.0171134066053895	-0.0078800364333204	6.209497419045689e-05	0.0002928686856413	0.0034170222978957	0.0357844094026375	1.1676041384316407e-05	0.0012805239562955	0.0003700341480817	4.902241816489997e-05	1.369252707465495e-07	2.4031974827343147e-09	0.000280955038115	-3.0991553600008034e-08	9.604763945421706e-16	7.893573344220109e-08	-0.0002430519920168	-0.0001560068880006	5.9074270823334617e-08	2.4338149103647826e-08	0.0	0.0
4476.059888229531	-2.782224537148068	20035112.12301736	7.740773375108779	3804.652645373472	17.072089947091172	291.45625516157145	14475381.751947356	4284.280645841591	-5.53132871823891	18355060.65233284	30.595597389214507	4146.030484783879	3205.6144860948	1.124229	15.787356	0.0697183402920648	0.0352520272260965	0.0811195542	0.0560795779	0.0173151371	-0.0216063401	-0.0498245795	-0.076680261	0.0623725112	0.0107221578	0.0108867731	0.1187400776	0.0557488333	0.0090994302	-0.0624132957	-0.0978437971	0.0084407797	0.0295227355	-0.0437421265	0.0202655607	0.0027204008	0.0684635579	0.0446251043	-0.0395572644	-0.0316299518	0.0041511237	-0.0832405374	0.0377612349	0.0011397254	0.0446048224	0.0280299922	0.0509692087	0.0156548768	0.0182424382	-0.0487915809	0.1022706332	0.0251848765	0.0174344519	-0.1710382562	-0.0075614796	0.0065877481	-0.0461923108	0.0140345367	0.0736139979	0.0650825344	-0.1009272205	-0.0104460708	0.0742305146	-0.0951508891	0.0379221181	0.0181359622	-0.0825475159	-0.0106619339	0.0626107049	0.0710238173	0.0746366988	0.0242523359	0.0318003601	0.0282820116	0.0201833661	-0.0143583539	-0.0457530874	0.0146623174	0.0608601112	0.0516248622	-0.0585388823	-0.1020750765	-0.0311433717	0.1133565716	-0.0517017398	0.0712497178	-0.0247992189	0.0066764843	0.0542601707	-0.0375602133	-0.0679014462	0.0162537251	0.0537324875	-0.0700972088	-0.0412940151	-0.0025933781	0.051020912	-0.071871205	-0.0320113681	0.0880212435	-0.0534192049	-0.1002317827	0.0394483236	0.0126767788	0.0270139009	-0.0470336592	0.0203896114	-0.0460747708	-0.0265824785	-0.1492793121	-0.0505911881	0.009975693	0.1404079607	-0.0402375427	-0.0036186943	0.0773864824	-0.0415088854	-0.006251527	-0.1234832926	0.0201226376	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	0.0145456802609373	0.0002849990641067	8.1224466541695e-08	0.0002115768142534	0.0394418028516838	0.0223283962462942	0.0004985572789315	0.001555655812191	-0.0153358610746181	-0.0187528833725138	0.0002351886348999	0.0003516706347831	0.0006820190761983	0.0003119849281166	4.651500202983826e-07	9.733459537192009e-08	0.0001158864456582	-0.0001650685924567	2.724764021566912e-08	1.3429668287290941e-08	-0.0003330397036264	-8.998771160960003e-05	1.1091544419156037e-07	8.097788240732543e-09	0.0	0.0
4470.899952832955	-5.159935396575747	19988946.38824172	26.62493329683532	3771.108901573868	-33.54374379960382	1125.1827480934596	14221262.347529665	4288.211866473006	3.931220631415272	18388761.011759903	15.454495652865088	4149.679892962857	3207.683318527528	1.094062	15.363733	0.0482029192855789	0.0236168909529927	-0.0210530045	0.0199492207	-0.1153603812	-0.0539249098	0.0957712858	-0.01273387	0.028002554	-0.011029687	-0.0181683026	0.0752261124	0.1703174016	-0.011639524	0.0691376668	-0.1357709166	-0.0297261124	0.077957243	-2.36339e-05	-0.0331788764	0.0843051936	0.0119441196	-0.0056052019	0.0287708426	-0.0301473949	-0.048722277	0.0548611833	-0.0871567529	-0.0704327273	0.0916157271	0.0145568987	0.1073901511	-0.0970896998	0.0033736799	-0.0661067568	0.0376933183	0.0336509254	0.1476716593	-0.0747249381	-0.0593267645	-0.1883017606	-0.1186126615	-0.0900985377	-0.0301768119	-0.0532697952	0.0116430337	0.0759809692	0.0057147107	-0.0218335296	-0.1815726307	-0.093043662	0.0446417497	-0.0300626153	0.0792085701	0.0780104838	0.0079492292	-0.0462621837	0.0758694209	-0.0016157569	-0.0052845623	-0.0667362127	-0.0574760982	-0.0646337844	-0.0255377397	0.0054042659	-0.1630620328	-0.055727286	0.0811461127	0.1197313193	-0.1486264309	0.0440828506	0.0939522661	-0.0145414733	0.0147012223	0.1161200081	0.0010212169	-0.0295318635	-0.0210944058	-0.0022746596	-0.0396586398	-0.095215735	0.0560884017	-0.0746025197	-0.0131774592	-0.0285538336	0.0993331114	-0.0640550305	-0.0053468917	-0.0494990678	0.0444666413	0.0008784622	-0.0710642335	-0.0103128285	0.0615494048	-0.0604286169	-0.058600739	-0.0474893476	0.1381347104	-0.0893409921	-0.0695444278	0.1126327076	0.0256457158	-0.0158044443	0.0027998135	0.0941884356	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	0.0071913477388818	-0.0073543325220554	5.4086206844963206e-05	5.171548230152038e-05	0.0315857608904082	-0.0078560419612755	6.17173952973229e-05	0.000997660291026	0.0034028403046448	0.0187387013792629	1.1579322138915116e-05	0.0003511389293811	0.0007850493565009	0.0001030302803025	6.163024921424772e-07	1.061523865923232e-08	0.0002808627605901	0.0001649763149319	2.721718448850945e-08	7.888389028629183e-08	-0.0003501099768516	-1.7070273225200004e-05	1.225769958910279e-07	2.913942279829801e-10	0.0	0.0
4458.634374314664	-12.265578518291475	19879420.48382031	150.44441638837336	3773.81521396536	2.7063123914917924	7.324126760342025	14241681.269156417	4279.036728985001	-9.17513748800502	18310155.328002658	84.18314792379508	4141.496827911351	3206.5508945153565	1.244581	17.477438	0.0481185764970902	0.0315858948318778	-0.1038440411	0.0366146617	0.0762581444	-0.1271995573	-0.0571424217	0.1354464763	-0.1294648818	-0.1232643396	0.0144852079	0.1592280847	0.0083838464	-0.0302357354	0.1020284617	0.0003939338	0.0472508136	-0.0258359075	-0.0827728478	0.1420206861	0.1221587172	-0.017387935	-0.0180547954	0.1336052045	-0.089958855	-0.1335868027	-0.0196901554	-0.0400760602	-0.0154687589	0.1230695045	-0.0476482857	-0.0817786978	-0.0205905381	0.0946603771	-0.0403505129	-0.1133620628	-0.0595120492	-0.0305798688	0.0157629993	-0.0705988394	-0.0535421716	-0.0816023357	0.0931449036	-0.0233716724	0.0812254407	-0.0794093155	-0.0223334415	-0.040310648	0.0472640934	0.001042852	0.0090080891	0.0937866295	0.0833976877	0.0199925879	-0.0308357118	0.075198222	0.0713351212	0.0732793652	-0.0897262485	-0.1129093308	-0.1284859159	-0.0629620335	0.0859588525	0.0244598429	-0.0906497966	-0.0088047468	-0.0710510707	0.0776732507	-0.0294138092	-0.1259425912	-0.1133593958	-0.0437733805	0.0829716417	0.0699164946	-0.0156999838	0.0856336679	0.0343856253	0.1307627354	-0.0299369979	-0.0568008413	-0.0491488735	0.0422392162	-0.1023373552	-0.0268375424	-0.1148363083	-0.0683816124	-0.0830369014	-0.0589335105	0.0200138221	0.0020512693	0.0513395571	0.0687370136	-0.0348701719	0.0721127625	-0.085865871	-0.0844511986	-0.0093123083	0.1737609158	-0.0599876246	-0.0321375427	0.0829156936	0.1300644528	0.0298474528	-0.0093879432	0.0393210541	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	0.007267987680791	7.663994190919982e-05	5.873680695845522e-09	5.282364492812974e-05	0.039632319605829	0.0080465587154207	6.474710716071434e-05	0.0015707207573385	-0.0255126793112054	-0.0289155196158502	0.0006508968056364	0.0008361072746546	0.0009105628858034	0.0001255135293025	8.291247690026156e-07	1.5753646037969525e-08	0.0002807969824831	-6.577810699999551e-08	4.326759360502859e-15	7.884694537161437e-08	-0.0004461278339203	-9.601785706869996e-05	1.9903004419841882e-07	9.219428876065298e-09	0.0	0.0
4449.786642595808	-8.847731718855357	19800601.16462408	78.28235656883918	3787.4289176173934	13.613703652033564	185.332927125392	14344617.80600446	4281.516264198619	2.4795352136179645	18331381.520597298	6.148094875571485	4141.323107736209	3269.392769882602	1.365561	19.176346	0.0410946359016948	0.0208952912122839	0.0783178462	0.0430573941	0.0581490341	-0.2005499797	-0.0658211591	0.0089436541	-0.1966113332	0.1562271835	-0.0025045249	0.0474445391	0.0327264282	-0.0324104115	-0.0326092459	-0.0034671919	0.0556893784	0.1477062712	-0.0959255998	0.0980098771	0.1394433136	-0.0824759303	0.0538927363	0.0562726719	-0.197876283	-0.1302943364	0.0636464187	-0.1364536637	0.0447302595	0.0377230704	-0.192744079	-0.0420939323	-0.1356403845	-0.0395355129	-0.0736456694	0.0023408661	-0.0820538992	-0.0647234643	-0.0600720197	-0.1044491338	-0.0664565496	0.0331222716	-0.0559962395	0.0463568917	-0.0061226676	0.0444080656	-0.0110184559	0.0377460185	-0.1805670204	-0.0681364809	0.0245425235	-0.0366954809	0.0625649605	-0.0130957365	0.1195886876	0.0537333688	-0.0042798393	0.2039348218	-0.1402434405	-0.0312506963	-0.1493691353	-0.058299263	0.0828273469	0.0984192491	-0.1818272358	-0.0385115798	-0.001753715	0.0723850712	0.0087837251	-0.1049361182	-0.0418853966	0.0539709129	-0.0652149557	-0.0038162747	0.0252706368	0.0132974184	0.0971165028	-0.0632952854	-0.1637957464	-0.1170233235	0.0279036925	0.0436239606	-0.1159878403	-0.0062463687	0.0268948542	-0.1120416743	-0.1224859171	-0.059147928	0.0093972481	-0.013143536	0.0624537188	-0.1684243832	-0.0379754907	0.0882393576	-0.0334431768	-0.0542295356	-0.0304986994	0.1120453528	-0.0411956289	0.0440813346	0.0133830559	0.1920282617	-0.0167612739	-0.0087100602	0.0703464277	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0004798587368668	-0.0077478464176578	6.00291241116128e-05	2.302644073474008e-07	0.0396014149209662	-3.090468486279668e-05	9.550995464687742e-10	0.0015682720637425	-0.0094469944740467	0.0160656848371587	8.924570459266888e-05	0.0002581062292869	0.0009590144603813	4.845157457790005e-05	9.19708735220436e-07	2.3475550790778104e-09	8.183309491038848e-05	-0.0001989638875727	3.95866285580466e-08	6.696655422612649e-09	-0.0003485392968306	9.75885370897e-05	1.214796414351691e-07	9.523522571307751e-09	0.0	0.0
