global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
4455.572098297475	-17.43209688429124	303.8780017833164	19852122.723126967	3959.722131480341	-25.70934063455388	15679399.358535215	660.9701958635234	4703.619203856623	-14.27203468980042	22124033.614888813	203.69097418686655	4532.327513749393	3001.084653675047	1.034085	17.437355	0.1403336217580407	0.0891904759349179	-0.000392996	0.0358734458	0.0425280413	0.0037282956	-0.0327020827	0.0282458327	-0.0363077832	0.0193757636	0.0501192298	0.0970327904	0.0292306664	-0.0115045802	0.0266316585	-0.0019743419	0.0321817124	-0.0232134559	-0.0559931109	0.025117628	-0.0134659774	0.0266713511	0.0028349792	0.0322006936	0.0206570814	-0.0761442344	0.0380058375	-0.0180016774	0.0264628641	-0.0305779117	-0.037689497	-0.02320803	-0.0911996073	0.0332523661	0.0757746997	0.0520496177	-0.0082387802	0.0142666605	-0.0244218239	0.0684228674	-0.0241239809	-0.0158891802	0.1021616415	-0.0497918379	-0.012718748	0.08864541	-0.1217351714	0.0501763427	0.0638276285	0.0777937974	0.0166403295	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0579142629185724	-0.0083527838085899	6.97689973530432e-05	0.0033540618494015	-0.016255072119506	-0.0037642698203371	1.416972728030071e-05	0.0002642273696103	-0.4155377556288755	-0.0871595977601487	0.172671626353083	0.0075967954817109	-0.006423968861856	-0.0002488374956494	6.192009924111481e-08	4.126737593809548e-05	-0.0001759087118484	-0.0004151031557588	3.094387490416342e-08	1.723106299209146e-07	0.000904944926376	0.000157198755971	2.4711448878830004e-08	8.18925319773664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4453.0127309032905	-2.5593673941848465	6.550361458416531	19829322.381586783	3959.015051800272	-0.7070796800690005	15673800.18038111	0.49996167396648	4695.509392225626	-8.109811630997683	22047808.452479064	65.7690446902653	4524.483459472656	2942.653245296641	1.026448	17.308565	0.0623255058459424	0.036677898583505	0.0132741914	0.0362198659	0.0196763563	-0.0622606583	-0.031858202	-0.0349790944	-0.0084654745	0.036261109	0.0021002307	-0.0294712365	-0.0196471427	0.0060780434	0.0406790874	0.0076312461	-0.0191666635	-0.0179395468	0.0400420324	-0.0160039147	0.0112742049	0.0399096869	-0.0024464069	-0.0318741259	-0.0323080801	0.0349493984	-0.0084536402	-0.016922535	0.0125163733	-0.022496172	0.1031442222	-0.009854461	-0.0158128638	0.0238876348	0.0306962496	0.0055861484	-0.0872554648	-0.0440049858	-0.0144221124	0.0379091299	-0.0017048069	0.0320784636	0.0815097824	-0.0064252705	-0.0107713567	0.0344089324	-0.012583102	0.0307256703	-0.0641709635	0.0743982412	0.0322338057	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.0556032462332183	-0.002311016685354	5.340798119985046e-06	0.0030917209916719	0.0086755338030144	0.0249306059225204	0.000621535111664	7.52648867672455e-05	-0.4415707141681935	-0.0260329585393179	0.1949846956110084	0.0006777149303098	-0.0064439807664663	-2.00119046103002e-05	4.004763261317543e-10	4.152488811858761e-05	-0.0001749023090344	1.0064028139999937e-06	3.0590817705564764e-08	1.012846624027106e-12	0.0007449447398253	-0.0001600001865507	2.5600059696258803e-08	5.549426653933839e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.692587259144	-15.32014364414681	234.7068012772919	19693115.499014758	3948.255503115447	-10.75954868482495	15588721.517881412	115.7678879011183	4687.1518971350615	-8.357495090564043	21969392.906816807	69.84772418880209	4514.482936128657	2905.7932958358374	0.960024	16.18849	0.2295359782650319	0.1725703703239607	0.0129550463	-0.0039203195	0.0009195813	0.1122841563	0.0462467076	-0.0467050211	-0.0578851925	-0.0453879176	0.0866254229	-0.0026656783	-0.0461244152	0.0310622144	-0.0132803923	-0.0203930205	0.0117574137	0.0244767731	-0.0539780987	-0.0441090607	0.0367802978	-0.0221412655	-0.0270626465	0.0395207586	0.048673363	-0.0310412852	-0.0284108282	-0.0037144267	-0.0261078538	0.0299196778	-0.0715526023	0.0267010529	-0.0403569405	0.1064405094	0.0579649101	0.0666983459	-0.0778626208	-0.0443921964	0.0764097731	0.0007001246	-0.0240439307	-0.0257901184	0.0326248538	-0.0129394189	-0.0422297733	0.0117263672	-0.0793713626	-0.013079782	-0.0099604972	0.0640026156	0.0100428707	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0512691828640754	-0.0043340633691429	1.878410528774633e-05	0.00262852911155	-0.0390726704944199	-0.0477482042974343	0.0022798910136295	0.0015266735795655	-0.2776236451015137	0.1639470690666797	0.0770748883194512	0.0268786414555546	-0.0067139900347118	-0.0002700092682454	7.290500493847009e-08	4.507766218620936e-05	-0.0001750024786928	-1.001696583999886e-07	3.062586754862392e-08	1.0033960463970407e-14	0.0007449213470937	-2.3392731599990345e-08	5.472198917091867e-16	5.549078133558927e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4450.9029774404	13.210390181256116	174.514408741028	19810537.314587817	3915.4254760742174	-32.83002704122964	15330556.658691011	1077.8106755278695	4693.574677611905	6.4227804768434	22029643.254319698	41.25210905372073	4520.6653964827765	2932.242893708058	1.123423	18.943821	0.2533732961239201	0.1682130321687929	-0.0088903125	0.0363982105	0.0013354464	-0.0901797644	0.0104035684	0.0558090488	0.0961498315	0.0266669804	-0.125373528	-0.0238258385	-0.0340439345	-0.056842371	0.0559400169	-0.0052835239	0.0221091957	-0.0285101255	0.0565970176	-0.0333982191	-0.0366254097	0.0583975425	-0.0047931776	0.0060954814	-0.0664611278	0.0419403964	-0.0011081291	-0.0068445516	0.0293566304	-0.0147258245	0.0859685597	-0.0130845939	0.0163498911	0.0037286235	0.0149239552	-0.1006574534	0.0134809131	0.0972656471	0.0930439599	0.0228053392	0.0504555317	0.0279552087	0.0391358793	-0.0731878763	0.0060572325	-0.0431672128	-0.0013171314	0.0653107559	-0.0117613983	0.0271841597	0.021539048	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0438965933673927	-0.0073725894966827	5.435507588659608e-05	0.0019269109092622	0.0045987593397001	0.04367142983412	0.0019071937837564	2.1148587464478896e-05	-0.4358947704159561	-0.1582711253144423	0.190004250875979	0.0250497491082999	-0.0063487826748878	0.0003652073598239	1.3337641566961648e-07	4.030704145295549e-05	-0.000687861083324	-0.0005128586046312	4.7315286995166693e-07	2.630239483442616e-07	0.0007418242819754	-3.097065118299941e-06	9.591812346990224e-12	5.503032653283178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4451.839117226034	0.936139785634623	0.8763576982480379	19818871.52566388	3926.777345740277	11.351869666059429	15419580.323019054	128.8649449152002	4702.849223196182	9.274545584276892	22116790.81611693	86.01719579483002	4529.547798219172	2955.1656659248547	0.891819	15.03837	0.2241751615493304	0.1258394801365044	-0.0154626044	0.0162235761	-0.018292951	0.0030629008	0.0561976239	0.0763612063	0.0099841803	0.0395054113	0.0363169111	-0.0237318432	0.0024240656	-0.0661864896	0.000652012	-0.0021852704	0.0325170975	0.0515360728	-0.0193860819	-0.0055554025	-0.0655609535	-9.92788e-05	0.0080401324	0.0423714344	0.0540344552	0.0082168467	0.0220552382	0.0225238329	0.0032866104	0.0349656535	-0.0073006112	0.0210003329	-0.011631769	0.0804116174	0.049788798	0.0382681681	0.0264399542	0.0925334997	-0.0300536527	0.0318403858	-0.0153018648	-0.0116279078	0.0959446716	-0.0226214226	-0.0062366764	0.0262166201	-0.0848750908	-0.1010193196	0.0016518626	0.0875936356	-0.0575723033	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0502690559125511	0.0063724625451584	4.0608278889446674e-05	0.0025269779823391	-0.0393075276240466	-0.0439062869637467	0.0019277620349428	0.0015450817279151	-0.3460395980470707	0.0898551723688854	0.1197434034165782	0.0080739520014421	-0.0076751865031534	-0.0013264038282655	1.7593471156376383e-06	5.890848785818811e-05	-0.0008819763813388	-0.0001941152980147	7.778823372394844e-07	3.7680748923374595e-08	0.0009021299491258	0.0001603056671503	2.5697906920534813e-08	8.138384451097185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4452.783739994144	0.944622768109184	0.8923121740302574	19827283.03515623	3935.623877483865	8.846531743588002	15489135.305021131	78.26112389031019	4707.049834373083	4.200611176901475	22156318.14327167	17.645134259509597	4534.743498507186	2984.2549189380093	0.841156	14.184059	0.1523944393318453	0.0931253402234332	-0.0239600594	0.0413319375	0.0040784612	-0.0457341606	0.0039755334	-0.0122147167	0.023617756	0.0555975542	-0.0095547541	-0.0477962107	0.0184605347	-0.0850803625	0.0443169344	0.0403477564	-0.0230935704	-0.0274970588	-0.0482746296	0.0140191278	-0.0715417207	0.0602264499	0.0223532359	-0.0319544361	-0.0011610449	-0.0511900483	-0.0328407838	0.009633572	0.0382137529	-0.0022179777	0.0402885325	-0.0269952273	-0.0190154098	0.009963083	0.0341321883	-0.0164476311	-0.0868661019	-0.0412683122	-0.0606193292	0.0330852648	0.0100895889	0.0196362586	0.0821669504	-0.0531594108	0.0009999776	0.0445263258	0.0160360771	0.0473859717	-0.029732471	0.0632284727	0.028651222	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0557740366271559	0.0055049807146048	3.0304812668170835e-05	0.0031107431616873	-0.016170610987956	0.0231369166360906	0.0005353169114254	0.0002614886597238	-0.4239571923698406	-0.0779175943227699	0.179739700962118	0.0060711515050477	-0.0069637491351538	0.0007114373679996	5.061431285861983e-07	4.849380201735529e-05	-0.0006896957148598	0.000192280666479	4.756801790959705e-07	3.6971854701608436e-08	0.0009151108678148	1.2980918688999985e-05	1.6850425001042904e-10	8.374279003927563e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4435.748754840214	-17.034985153929483	290.1907191945979	19675867.01606651	3932.033933556598	-3.589943927266632	15460890.854640575	12.887697400918563	4698.639437576677	-8.41039679640653	22077212.56435087	70.73477427300523	4524.52677085864	2945.9558193369808	0.801756	13.519684	0.2722700959238669	0.1623922906517222	-0.0224969709	-0.0033482528	-0.0135144741	0.0322743589	0.0579335884	-0.0055767516	-0.0247531736	-0.0060957721	0.0230097424	-0.069904343	0.001127505	-0.0311778355	0.0162944885	-0.0024568587	-0.0219542251	0.0785619412	-0.035354881	-0.0053052382	-0.0334242037	0.011638845	-0.0065172768	0.0036888576	0.0870175737	0.012453324	-0.0494584986	0.0350684175	-0.0006947433	0.0608787795	-0.0203769632	0.0339155803	0.0068118999	0.1011125483	0.0322247666	0.0498234685	-0.1061040088	-0.0339220407	-0.0087693743	-0.0059940594	0.0304584986	-0.0114756181	0.0632150479	-0.01692953	-0.0435741807	0.0485051476	0.0732583618	-0.0868197588	-0.063767238	0.0592257227	0.0566303775	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0650545814119283	0.0092805447847723	8.612851150216609e-05	0.0042320985626812	-0.0623706733047839	-0.0462000623168279	0.0021344457580787	0.003890100888492	-0.285105191705199	0.1388520006646416	0.0812849703372582	0.0192798780885736	-0.0079871087776622	-0.0010233596425084	1.0472649579149211e-06	6.379390662620856e-05	-0.0011528850744402	-0.0004631893595804	1.3291439948669857e-06	2.145443828285012e-07	0.0008429101067511	-7.220076106369993e-05	5.212949898177488e-09	7.104974480631508e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4444.513149052364	8.764394212149455	76.81460590595886	19753697.13209936	3953.864799831224	21.830866274625805	15633046.855344404	476.5867223005944	4694.774301177413	-3.8651363992639753	22040905.738995865	14.93927938491528	4521.840735003133	2955.539829717131	0.927756	15.644363	0.2352582594574896	0.1435572941696218	-0.041434628	0.0425415642	-0.0091700972	0.0628549357	0.0450117034	-0.1519073091	-0.0478391339	-0.0013583884	-0.0317923583	-0.0480744548	-0.022470388	-0.0475253663	0.065676714	0.0244165926	-0.0187966064	-0.0703371204	-0.0838921426	-0.0254318556	-0.0321195234	0.078609187	0.004485187	-0.0304120161	-0.0257672082	-0.0862302675	-0.055269815	0.0256106757	0.0533506086	0.0051647611	-0.0007653572	-0.0200917134	-0.0171431109	-0.0097486027	-0.0007583633	-0.0457219824	-0.0737982383	-0.0187463767	0.0986330815	-0.0417802621	0.0575894855	0.0315440504	0.019379785	-0.0796147381	-0.0236045026	-0.0427373711	-0.0250603548	0.0841270796	-0.005379427	0.0275735457	-0.038324466	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0530600335567044	-0.0119945478552239	0.0001438691782512	0.0028153671610385	-0.0243392726960536	0.0380314006087303	0.0014463874322617	0.0005924001953728	-0.4161982304231344	-0.1310930387179354	0.1732209670073485	0.0171853848003021	-0.0075742068862121	0.00041290189145	1.7048797196306996e-07	5.73686099551428e-05	-0.0006909898879925	0.0004618951864477	4.774670253078877e-07	2.1334716326355562e-07	0.0010508984743653	0.0002079883676142	4.3259161062819615e-08	1.1043876034233153e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.724594566604	-6.78855448575996	46.08447200613167	19693399.577221327	3926.9514544943104	-26.913345336913608	15420947.72595498	724.3281572239695	4699.7486572265625	4.974356049149719	22087637.44110288	24.7442181037124	4524.405231482074	2957.682324531751	0.956518	16.129375	0.075553481873861	0.0396375769602687	-0.0475162827	0.0158690711	-0.0408439149	-0.0416515433	0.0275967655	-0.0118434031	0.0144196386	-0.0823202618	-0.167340923	-0.0107373389	0.0128785304	-0.0175854468	0.0664518625	-0.01439711	0.0145556192	0.0299056947	-0.0390906188	0.0077304363	-0.0159596905	0.0544562988	-0.0164305781	0.0166878726	0.0311572519	-0.0166052155	-0.0466893173	0.0412358389	0.0245215304	0.0410558713	0.0464182711	0.0117861103	0.0142291142	0.0297552788	0.0219669813	-0.0273618778	-0.022972959	0.0798223505	0.0811134357	-0.0601913456	0.0682207628	0.0465438011	0.0405556133	-0.0330026145	-0.0172772149	0.0178756011	0.0601639862	0.0113431258	0.0041760283	-0.043685942	-0.0017566289	0.0581792666	-0.0411866773	-0.1036441676	-0.0732234215	0.0490305803329249	-0.0040294532237794	1.6236493282626983e-05	0.0024039978077834	-0.0183523725974055	0.0059869000986481	3.584297279119263e-05	0.000336809579954	-0.382280279783231	0.0339179506399034	0.1461382123111453	0.0011504273756109	-0.0074574508886265	0.0001167559975856	1.3631962972208764e-08	5.561357375627617e-05	-0.0009967153216077	-0.0003057254336151	9.93441432327541e-07	9.346804075920201e-08	0.0012608006013951	0.0002099021270297	4.4058902931634287e-08	1.5896181564782458e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4436.198482217429	-1.526112349174582	2.3290189023031616	19679856.973628223	3908.2282210640287	-18.723233430281653	15274247.827921305	350.55947008481644	4693.686229377173	-6.062427849389678	22030690.419844903	36.75303142905556	4521.360505898533	2946.76933516804	0.832608	14.039933	0.0938876563906564	0.0502389760809526	-0.0617454794	0.0275157839	-0.0244446678	0.0209412458	0.046126062	-0.0202744563	0.0907558008	0.0376774565	-0.0047057038	-0.1000164791	-0.0113107666	0.0185738854	0.0927733174	-0.0170709992	0.0048157439	0.044153533	-0.0493074843	-0.0140399889	0.0171987771	0.0741020647	-0.0341236077	0.0151785008	0.0812767324	-0.0069768439	0.0364068367	0.0509208501	0.0605744771	0.0360950241	-0.0228886661	-0.0175729503	-0.0224388635	0.0187729396	0.0451172734	0.0273267606	-0.0478975424	0.1005109384	-0.0874025423	-0.1242185807	0.0626728084	0.0701011415	0.0459041133	-0.0320449978	-0.0379175224	0.0439187085	-0.0259279706	0.0017737962	0.0254226253	0.0679129608	-0.0420315486	0.0566363516	-0.0445478763	-0.1045074645	-0.0677557633	0.0447458327520564	-0.0042847475808684	1.835906183175844e-05	0.002002189548675	-0.0333971693814163	-0.0150447967840108	0.0002263459102721	0.001115370922691	-0.3935198409370031	-0.0112395611537721	0.1548578652110842	0.0001263277349293	-0.0083719193679214	-0.0009144684792949	8.362525996239279e-07	7.008903390297746e-05	-0.0012167435677552	-0.0002200282461475	1.480464909673653e-06	4.8412429102744896e-08	0.0011289263093974	-0.0001318742919977	1.7390828889894652e-08	1.274474612049634e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4441.006846730213	4.808364512783555	23.12036928779624	19722541.812704623	3934.87259043818	26.64436937415121	15483222.302981673	709.922419346207	4694.086796784479	0.4005674073059708	22034450.85574637	0.1604542477958275	4521.585104984464	2947.5323102902144	0.78479	13.233582	0.1243295372037858	0.0642531806572452	-0.0728297851	0.0465349411	-0.0403691886	-0.0047215415	0.0188004018	-0.0766862543	0.0233393449	0.0387045324	-0.029526308	-0.1027699923	-0.0236765489	-0.0386385368	0.1093837631	0.0264315418	-0.013926244	0.0045620981	-0.0233825215	-0.0254528476	-0.0237368888	0.1126929112	-0.0057401501	-0.024103636	0.0183012578	0.0054975819	-0.0343316569	0.0499402011	0.0844175328	0.0240939739	0.0356383842	-0.0477106111	0.0068745945	-0.0198081541	-0.0079860237	-0.0092292115	-0.136173712	-0.0192091674	-0.0603467268	-0.0809721306	0.1066734616	0.0785166128	-0.0014316904	-0.0656631633	-0.0418160093	0.0373237938	0.1057186989	-0.014798346	-0.1109484312	0.0596470895	0.060073624	0.0550761846	-0.0478548005	-0.1050843138	-0.0619580057	0.0613337400753692	0.0165879073233128	0.0002751586693668	0.0037618276716329	-0.024852586902142	0.0085445824792743	7.300988974512133e-05	0.0006176510757285	-0.4459021451286418	-0.0523823041916386	0.1988287230303243	0.0027439057924253	-0.0082923421878659	7.957718005550084e-05	6.3325275855856014e-09	6.876293896066061e-05	-0.0018033375728603	-0.000586594005105	3.252026401689677e-06	3.44092526825242e-07	0.001399049988428	0.0002701236790305	7.296680197302657e-08	1.957340870120387e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4436.135329324012	-4.871517406200837	23.731681838917734	19679296.66007666	3949.913067361583	15.040476923403276	15601813.239713792	226.21594608342647	4694.328156283013	0.2413594985346208	22036716.838871475	0.0582544075328836	4520.705136662809	2939.3460537869705	0.754252	12.718637	0.1681739931750609	0.1050190288320358	-0.0901008801	0.0284624849	-0.064023613	0.0523777097	0.0394368122	-0.1215396944	-0.0537836359	0.0180231904	0.0055878833	-0.1151813462	-0.0121443007	0.0040491577	0.1148415699	0.0082233995	-0.0159377584	0.0470725547	-0.0777120216	-0.0141197013	0.0075260252	0.1052076868	-0.0313349684	-0.0092383488	0.0841390052	-0.019462293	-0.0670087774	0.0786632437	0.0617939523	0.063743895	0.0057274348	-0.0029825215	0.0221667761	0.0288328993	0.0079158965	0.0311067213	-0.1167951998	-0.0131399156	0.0212136467	-0.1076761721	0.1094893831	0.0501186874	0.002754554	-0.0499905884	-0.0559366453	-0.0284890394	0.0520500967	-0.0941795528	-0.0315536476	-0.0016090876	-0.030307167	0.0534992409	-0.0511034211	-0.1053731342	-0.055858395	0.0611355263139756	-0.0001982137613936	3.928869520580041e-08	0.0037375525776868	-0.0418059802202748	-0.0169533933181328	0.0002874175449993	0.001747739982178	-0.3572382472463573	0.0886638978822845	0.1276191652956494	0.0078612867876801	-0.009152167112583	-0.0008598249247171	7.392989011647669e-07	8.376216285664584e-05	-0.0016279669251293	0.0001753706477309	2.650276309314948e-06	3.0754864085590465e-08	0.0011870757966111	-0.0002119741918169	4.4933057996427924e-08	1.4091489468998773e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437.233569043176	1.098239719164667	1.2061304807508864	19689041.746243645	3962.367789227029	12.454721865445665	15700358.497103892	155.12009674561028	4699.199766003058	4.871609720044944	22082478.4408032	23.732581264436377	4527.699637305327	2925.6588047190608	0.8577789999999998	14.464376	0.1141101085770041	0.0628021740132934	-0.0907421554	0.0433601356	-0.0452098746	0.0815424433	0.0343923799	-0.1119741001	-0.0711793173	-0.0424478856	-0.1141250107	-0.0053486319	0.0024494145	-0.0458211115	0.0941423194	0.0013299167	0.014420358	-0.015479242	-0.0844102681	-0.0026738253	-0.0368307152	0.1040365195	-0.0130515298	0.0139534502	0.0255195264	-0.0775835021	-0.0437276685	0.0680442548	0.0918500682	0.0209343179	-0.042746381	-0.0380951436	-0.0124547333	-0.0102737609	0.0021903417	-0.0449601783	-0.0661761699	0.0568400025	0.0987873733	-0.1350994954	0.1147461147	0.0390951875	-0.0375524614	-0.0853929885	0.0017871278	0.0237156599	0.0331698393	0.062010732	-0.0018470237	-0.0110770619	-0.0118835931	0.0519060008	-0.0542897799	-0.1053731342	-0.0494866478	0.0615966618740628	0.0004611355600872	2.1264600477693586e-07	0.0037941487540276	-0.0194446965442693	0.0223612836760054	0.0005000270076387	0.0003780962236987	-0.4068809111544738	-0.0496426639081165	0.1655520758618948	0.0024643940798942	-0.0087392695394002	0.0004128975731827	1.7048440594024465e-07	7.63748320822882e-05	-0.0013131759302533	0.000314790994876	1.7244310237966196e-06	9.90933704550219e-08	0.0012922877372082	0.0001052119405971	1.10695524442077e-08	1.6700075957386896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4444.887837122099	7.654268078922541	58.58781982401258	19757027.88459597	3916.259963989258	-46.10782523777107	15337092.105545145	2125.9315481568387	4701.458213481675	2.25844747861629	22103709.3331143	5.100585013668278	4527.7693896004885	2929.041362915691	0.935351	15.772441	0.137724162638254	0.0744727806017084	-0.0786869994	-0.0054188919	-0.0664468486	-0.0404043281	0.0088398578	0.0516756546	0.0754823654	0.0170266836	-0.0710997545	-0.1105422323	0.0174651094	-0.005037923	0.0954745355	-0.0135796025	-0.0296539892	0.0921747775	0.0013839259	0.0142959878	-0.0142458849	0.0783575371	-0.0388768828	-0.0091675727	0.0942402906	0.0621887399	-0.0106882653	0.079946201	0.0345787308	0.0585736133	0.0511426578	0.0102168151	0.0461066275	0.0304046965	0.0338776796	-0.0541427808	0.0081638604	0.1101010791	-0.019982366	-0.0641370549	0.115732675	0.0450862474	-0.0049045381	0.0818140826	-0.1082984967	0.0990917578	0.0663760226	-0.185077297	0.0216038302	-0.0493045884	-0.0594252893	0.0502969496	-0.0574099951	-0.1050843138	-0.0428738067	0.0586902875398323	-0.0029063743342305	8.447011770673787e-06	0.0034445498515081	-0.0307400755327051	-0.0112953789884358	0.0001275855864923	0.0009449522437564	-0.3468202865391561	0.0600606246153176	0.1202843111551023	0.0036072786291821	-0.0079900811709214	0.0007491883684788	5.612832114639276e-07	6.384139711791269e-05	-0.0013081306175675	5.045312685799958e-06	1.711205712617529e-06	2.5455180097493987e-11	0.0007772857243674	-0.0005150020128407	2.6522707323007545e-07	6.041730973053537e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4448.060613107745	3.172775985645785	10.066507455090584	19785243.217880446	3942.943401834239	26.6834378449812	15546802.670068162	712.0058552269749	4693.575990433521	-7.882223048153719	22029655.577974007	62.129440180845705	4523.78270815086	2977.4084858168903	0.937949	15.816249	0.2144360209098025	0.1518453064698425	-0.1122496264	0.0571112087	-0.0619560043	-0.0059908571	-0.0014787865	-0.0153819579	0.0299240444	0.1189170744	-0.008577639	-0.0710758686	-0.0164694321	0.0007515579	0.1508527724	0.0087177659	0.0275792931	0.0560224076	-0.0520376939	-0.015494309	0.0081349277	0.1486722895	-0.0140092589	0.0218667585	0.0814931914	-0.0062661198	0.0486411264	0.0810761561	0.1272738312	0.013971371	-0.017365109	-0.0869340628	-0.0104195285	-0.0375458658	0.0215296821	-0.0220469018	-0.0384926333	0.0476446574	-0.124292606	-0.0446947688	0.0469759021	0.0796170093	-0.0864379147	-0.0782495819	0.0295828398	-0.0362654482	0.0256802301	0.0277015635	-0.0184793383	0.0363437043	-0.1325096882	0.0486725775	-0.060460265	-0.1045074645	-0.0360520886	0.0610904896705619	0.0024002021307296	5.760970268358935e-06	0.003732047928189	-0.0046078243119325	0.0261322512207726	0.0006828945538655	2.123204488963621e-05	-0.4962580916828614	-0.1494378051437053	0.2462720935607152	0.022331657606168	-0.0086001648459666	-0.0006100836750451	3.722020905566565e-07	7.39628353777997e-05	-0.0012570775861244	5.105303144309998e-05	1.5802440575363482e-06	2.6064120195301554e-09	0.0007091071825638	-6.817854180360004e-05	4.648313562465238e-09	5.028329963635703e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
