global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
5531.033862186398	3.66177541437628	30592335.584652588	13.408599185330573	4935.541673368566	44.336998075596966	1965.769398355489	24359571.609557785	5396.022668301438	12.041359345578712	29117060.63682297	144.9943348893558	5312.22415131552	4973.497268561684	1.005606	15.196671	0.0520070318364119	0.0275168067891057	0.0093917882	0.0108310439	0.0765293947	-0.0867908268	0.0316053271	0.0766224317	0.0979786324	-0.0449822129	0.0115870609	0.0487235588	0.028499318	0.0360932236	-0.0443480072	0.0722877101	0.0129009098	-0.0706078037	0.0521529554	0.0639095982	-0.1855537609	0.053647095	-0.0048261673	0.0824167707	-0.0680596281	0.0665291559	-0.0133009713	0.0824085283	-0.0434166673	-0.0126270299	0.1458198634	0.002106977	0.0130936084	0.0025768413	-0.1148124813	-0.007666152	0.0175668965	0.0294537524	0.0367365877	-0.052054176	-0.0520610744	-0.0174948992	0.019277279	-0.04761874	0.1670408147	-0.0828655485	-0.029721227	-0.0400209141	0.0099752937	-0.0356662919	-0.0879874077	-0.097422839	-0.0432404026	0.145265088	-0.0150363308	0.0098379358	0.040666579	-0.0776618715	-0.0281153344	0.0237281335	0.0095764756	0.0334128734	0.0736976646	-0.0379122135	0.0117802265	-0.0537001745	0.0678195501	-0.0423119941	0.0092763209	0.0399717955	-0.0065404708	-0.0341315068	-0.130480812	0.0136809215	0.069471053	-0.1141872525	0.0058548361	0.0072094266	0.092202746	-0.0292860788	0.088997396	0.0662326551	0.0538549848	0.0521505343	0.0917435458	0.0542897799	0.0027592926	-0.0494866478	-0.0163911884850165	-1.4689245802015916e-06	2.157739422320422e-12	0.0002686710599513	0.0002111621528797	0.009612210911598	4.45894548087898e-08	9.239459860904364e-05	-0.0091945246202129	0.0095228352819987	8.453928299170116e-05	9.068439180807928e-05	0.000152752198195	-0.0001933530737244	2.3333234053404563e-08	3.7385411118673275e-08	0.000756949786193	0.0004180575629137	5.729729788176284e-07	1.747721259094258e-07	-0.000666058126328	-4.599969772649997e-05	4.43633427647566e-07	2.115972190929366e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5514.350964075889	-16.682898110509086	30408066.55500469	278.31908936562763	4960.608905388327	25.06723201976092	628.3661211325273	24607640.71221797	5393.478595402122	-2.544072899316234	29089611.359060843	6.472306917035308	5309.768056151555	4992.032772979046	0.942164	14.23794	0.0988033982708295	0.0438682746474773	-0.0185622929	-0.0599929456	0.0952300453	-0.1170104127	0.034229105	0.1600144194	0.053362229	-0.1082935662	-0.0173388422	-0.0920565389	0.0232998898	0.0415769887	-0.0272250289	0.0713614697	-0.0378955061	-0.0580517072	-0.039433223	0.0741971778	-0.1101791305	0.0384926839	-0.0543109363	0.1850717589	-0.0861635334	0.0182455237	-0.1173690395	0.0356684805	-0.1078221321	-0.0097424604	-0.0029905585	-0.0207134591	0.0098207121	0.116294611	-0.1637210043	0.1693414493	-0.108610963	0.031199808	0.0505152256	-0.036701921	-0.0788449417	0.0411121677	0.0477657771	-0.0577315772	0.1172181805	-0.0378199149	0.0293119369	-0.017837109	0.0024359958	-0.1113789401	-0.056041608	0.0024986645	0.1017549359	0.1732581157	0.0457648287	0.0901795875	0.0550958598	-0.0422554867	0.0169228612	0.0564679162	0.0075412802	0.0276826968	0.0680973575	-0.0331973778	-0.0122960138	-0.073820212	0.1211813069	-0.0011130222	0.0010447416	0.0394187294	-0.0261695224	-0.0523631631	-0.1102751335	-0.0345050964	0.0940668007	-0.054070661	0.0408720795	0.0566224948	0.0677124204	-0.0936043639	0.0119692516	-0.0584690427	-0.0748191449	-0.050696359	0.0908236882	0.0511034211	-0.0027592926	-0.055858395	0.0045784686023466	0.0209696570873631	0.0004397265183615	2.096237474267363e-05	-0.0114638516000411	-0.0116750137529208	0.0001314198935077	0.0001363059461308	0.0116476009978327	0.0208421256180455	0.0001356666090047	0.0004343942002783	0.0002650406847373	0.0001122884865422	7.024656456601685e-08	1.2608704209960284e-08	0.0001819402717442	-0.0005750095144488	3.3102262482353346e-08	3.306359417066448e-07	-0.0004470240910691	0.0002190340352589	1.99830537996155e-07	4.7975908601797066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5506.312502756552	-8.03846131933733	30319477.378013123	64.61686038248244	4923.527241067325	-37.08166432100188	1375.0498288154638	24241120.493532028	5393.73686704492	0.2582716427978084	29092397.390919544	0.0667042414734787	5310.620142479128	4951.117753847332	0.999566	15.105394	0.0700730746591491	0.0355272739431106	-0.0204119203	-0.0319677606	0.107198027	-0.0439262127	-0.0176549837	0.0479056404	-0.0441996366	-0.103723179	0.0699582009	-0.0346663056	0.0196712268	0.0321145437	-0.0025428412	0.0751659595	-0.1295092618	0.0162013328	-0.0325067146	0.0383860816	-0.0854449925	-0.0536503263	-0.0267982257	0.007725418	0.0602841409	-0.0588385683	-0.0496523649	-0.1138559328	-0.1240665127	0.0437286372	-0.2052425705	-0.1073531639	0.0552671714	-0.0207635238	-0.0427261512	0.1140845704	-0.0314478267	0.0262905254	0.036975518	-0.0099089382	-0.0639475637	0.0500804864	0.1097410345	0.0950454549	0.0819266627	-0.0304223127	0.0356060835	0.0590098307	-0.0330441365	-0.1338294968	0.026070074	0.0382939916	0.0549586975	-0.071546926	0.0336264304	-0.0329893236	-0.0103323504	0.090762329	0.2176448054	-0.0659112205	0.0015073604	-0.0561672365	0.0572249171	0.0288944208	-0.0401218433	-0.0855198819	0.0979252772	0.0003722258	0.0057563222	0.0050788908	-0.0267722303	-0.0686267209	-0.0179953641	-0.0723422377	0.0567127972	-0.0425125665	0.0001626232	-0.0143093141	0.0302026983	-0.0792887705	-0.011581371	-0.0311199043	-0.0707684613	-0.0486042583	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	0.0054345872979695	0.0008561186956228	7.329392209950555e-07	2.953473909925143e-05	0.0001587671364973	0.0116226187365384	2.5207003631552285e-08	0.0001350852662949	-0.0129933405014952	-0.0246409414993278	0.0001688268973877	0.0006071759979732	0.0001989241849371	-6.611649980019997e-05	3.9570831352889576e-08	4.371391545829842e-09	-0.0002490605801108	-0.000431000851855	6.203117256512823e-08	1.857617342997357e-07	-0.0006089746539671	-0.0001619505628979	3.7085012917434914e-07	2.6227984822979044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5497.977225820259	-8.335276936292757	30227753.575638235	69.47684160469397	4843.71258688534	-79.81465418198513	6370.379022189877	23461551.62435147	5387.832403260339	-5.904463784580912	29028738.00562208	34.862692583427545	5301.567904421509	4882.032724440907	1.05116	15.885071	0.0839472089423406	0.0374799731940877	0.0111348828	0.0882486828	0.07444037	-0.0465596667	0.0090446061	-0.0853329748	-0.0219495138	0.0155501342	0.1531065197	0.0598841453	-0.0044913931	-0.0002033384	0.0074915356	-0.0315619533	-0.1286894502	0.0231882438	0.0108759376	0.0445254021	-0.0353268672	-0.0485480116	-0.0243505525	0.0269772458	0.0387777846	0.0349629288	0.0087776907	-0.0264209731	0.0162481156	0.0558311563	-0.0349137374	-0.0129760165	0.094997203	0.0406053537	-0.0894555878	0.0306852867	0.0704564471	-0.0061958693	-0.0143854024	0.0151301849	0.0787773885	0.0106614053	0.1412289271	0.0391258859	-0.001093177	-0.0717249651	0.0315441181	0.045155095	-0.0230099747	-0.0708996516	0.0232114403	-0.0108633594	-0.0188051326	0.0163220401	-0.0106016087	-0.1511146019	-0.0068885335	-0.0388903163	0.0745554787	-0.0358294123	-0.003479187	-0.042705109	0.052807418	0.0102331553	-0.0262109019	-0.0617833542	0.079222019	-0.0041728931	0.0814279642	-0.1135638075	-0.0399194911	-0.0560353959	0.0486452897	-0.0152943019	0.0081202112	-0.0348206778	-0.0319436602	-0.0762747297	-0.0549483298	0.00866781	-0.0353037066	-0.0064765638	-0.0316711893	-0.0129027947	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0014441797258797	-0.0068787670238491	4.731743576839517e-05	2.0856550806419653e-06	0.0081205441371565	0.0079617770006592	6.59432370835068e-05	6.338989300822581e-05	-0.0259276366271024	-0.0129342961256072	0.000672242341067	0.0001672960162648	-0.0001408912601742	-0.0003398154451113	1.9850347193474118e-08	1.1547453673619097e-07	0.0002405632815281	0.0004896238616389	5.787069241956789e-08	2.397315258861887e-07	-0.0009029827230614	-0.0002940080690943	8.153777981473811e-07	8.644074469255871e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5508.911905206156	10.934679385896745	30348110.37932212	119.56721327235518	4857.052872242647	13.34028535730704	177.9632134143806	23590962.603760548	5391.054597821462	3.222194561123615	29063469.676691927	10.382537789734606	5303.472139373927	4886.736109553779	0.868916	13.131015	0.0475619892300478	0.0300820030765236	0.0244965587	0.0956841689	0.0864793583	-0.0420905209	0.0223583168	-0.0742387181	0.0319318618	0.0160987583	0.1517484607	-0.0105995069	-0.0036486786	-0.0006832477	-0.0101772108	-0.0916774916	-0.080790358	-0.105761601	0.0356469826	0.0018541453	0.0020551034	-0.0187573987	0.0060584935	0.0296419425	0.1024958918	0.0238580232	-0.0493433995	-0.0950031945	0.046500034	-0.0739463478	-0.1093599746	0.0538565491	-0.0039693239	-0.0229367805	-0.0980113862	-0.0657797455	0.0365010749	-0.0103146318	-0.0121272867	-0.0007608197	0.0923980178	0.0596627957	0.0806091112	-0.1069485511	0.0112993441	-0.0493048492	0.0343847455	-0.017330763	-0.0140439758	-0.1488871141	0.0824205088	0.0623476776	-0.0842003385	-0.0748451592	-0.0646424225	-0.046230453	-0.0637431028	0.0488419673	-0.1128222045	-0.071361123	0.0131354184	0.0355447023	0.0429185184	-0.0309667428	-0.0180486036	-0.0370944404	0.1081146928	-0.0043087487	0.0331026635	-0.0736929145	-0.0509925925	-0.0359352519	0.061788881	0.0586864552	-0.0119802026	0.013738853	-0.0265792577	-0.0270286803	0.0386279629	0.0858863657	-0.0548421303	-0.0514698547	-0.0097793744	-0.0215814891	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0025453324728488	-0.0011011527469691	1.212537372157595e-06	6.478717397338588e-06	3.177761008998914e-05	-0.0080887665270665	1.0098165030313796e-09	6.542814392939162e-05	0.0014712550130298	0.0273988916401322	2.164591313365317e-06	0.0007506992631077	-0.0003019174815565	-0.0001610262213822	9.115416566941952e-08	2.5929443972661485e-08	0.0001821364392107	-5.8426842317400006e-05	3.3173682488353015e-08	3.413695903182324e-09	-0.0009029722204435	1.0502617900040067e-08	8.153588308926647e-07	1.1030498275424207e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5503.720521110465	-5.191384095691319	30290939.574492443	26.950468828996776	4876.916193704044	19.86332146139739	394.5515394788102	23784311.560412742	5386.483099980536	-4.571497840925986	29014200.186375927	20.898592509590948	5301.518098649378	4890.461298739749	0.810749	12.251993	0.079748654777184	0.0459073045401036	0.0274163815	0.0819243472	0.0932788361	-0.0267306774	0.0499167257	-0.0108479292	0.0718897267	-0.0764192606	0.081225135	-0.1019327387	0.0057916482	-0.0380635714	-0.0028671741	-0.1055863294	-0.0681060358	-0.1133908781	-0.0259815542	0.023158787	0.0486134357	0.0206746744	0.0487777331	0.0125297698	0.0358123407	-0.0672341654	0.0455159734	-0.1558747103	-0.0179858781	0.0979578521	-0.0048263942	-0.009647055	-0.0015273089	-0.0918533153	0.065539525	-0.1956910545	0.0133669214	-0.0036561241	-0.0365325547	-0.0160677898	0.0513351708	0.1617517723	0.0096807325	-0.1259752475	0.0228767001	0.0194470268	0.0137673886	0.0223744365	-0.0406695054	-0.069416714	-0.0757943729	0.0197619625	-0.0065697674	-0.188498994	0.1018504953	-0.0393563571	0.0470087726	0.0819464318	0.0610043232	-0.0673139067	0.0233208419	0.0162796337	0.0270401285	0.0137254493	-0.0611538652	-0.0452750074	0.1108332507	-0.003591724	-0.0054351656	-0.0423281227	-0.0158830831	-0.0206323339	0.0232488189	-0.0067002852	-0.056647163	-0.0300704026	-0.0040818273	0.0126487899	-0.0164743901	0.0945662713	-0.1455544635	-0.0418188888	-0.0422840899	-0.0208759085	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0094581117486143	-0.0069127792757655	4.7786517315453e-05	8.945587784927586e-05	0.0001470560519862	0.0001152784418962	2.1625482425767955e-08	1.3289119166018065e-08	0.0255280120496621	0.0240567570366323	0.0006516793992076	0.0005787275591195	-0.0006701913351289	-0.0003682738535724	4.4915642568185753e-07	1.3562563122506553e-07	-0.0004221970543958	-0.0006043334936064	1.782503527404901e-07	3.652189714946375e-07	-0.0009036416737224	-6.694532788999999e-07	8.165682744878204e-07	4.48167692629961e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5501.212850722799	-2.507670387665712	30263342.828957666	6.288410773175502	4885.501619944853	8.585426240808374	73.70954373636101	23868126.07848378	5385.99169921875	-0.4914007617862808	29008906.58405328	0.241474708684137	5299.661915965535	4900.669458058445	0.873353	13.198068	0.0379649044402436	0.0207718996743718	-0.0020231025	0.028787612	0.122596438	-0.000852474	0.0159425434	-0.0186367459	0.026606001	-0.0855320217	0.0998513429	-0.0804339955	-0.0038180558	-0.0251057904	-0.0145822365	-0.0516417505	-0.1549821953	-0.0977707557	-0.0376081648	-0.0478777199	0.0610529962	0.0303776356	0.0594993213	-0.0362733671	0.0310062838	-0.0599237983	-0.0062236572	-0.0533766383	0.0184360702	0.0589243806	-0.0815105357	0.0475313142	-0.0029950643	-0.060667504	0.0976443913	0.0332409926	0.1751167023	-0.010262474	-0.0277544482	-0.0126773224	0.0419106434	0.0867526662	0.1440972905	-0.0588322138	0.0085699171	0.0712467511	0.0121894775	0.0138498435	-0.0734612517	-0.0083983111	0.0297663592	0.0277522948	0.0813100285	-0.0980030818	0.0328837698	-0.0419115388	0.0522453069	0.1237802709	-0.0300021896	-0.0388263496	0.0224255101	-0.0325264164	0.02391621	0.0565479695	-0.0839253631	-0.0429777408	0.0926060672	-0.006754163	-0.0162627393	-0.0109531163	-0.014368529	-0.025360577	0.0370128782	-0.0573190271	-0.0485979601	0.0060723074	0.0107578667	-0.0309613522	-0.0330115477	0.0041837058	-0.1031874564	-0.0132854199	-0.0440281325	0.0196858958	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0164235828706722	-0.0069654711220578	4.851778795222253e-05	0.0002697340743098	0.018111587201119	0.0179645311491328	0.0003280295909437	0.0003227243794081	0.02971253823668	0.0041845261870178	0.0008828349284661	1.7510259409838554e-05	-0.0005837317169815	8.645961814740001e-05	3.4074271741017e-07	7.475265570194222e-09	-0.000512736747968	-9.05396935722e-05	2.628989727168004e-07	8.197436112147872e-09	-0.0009036498816435	-8.2079211000596e-09	8.165831085943116e-07	6.736996878480359e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5506.726535788133	5.513685065334357	30324037.139953177	30.400722999691133	4848.293244485294	-37.20837545955874	1384.463204339493	23505947.384521738	5387.132286027575	1.1405868088249915	29021194.267160688	1.3009382684655784	5299.422854126174	4886.048012919016	0.891053	13.465548	0.0559015235867172	0.0293272473018255	0.0184792055	0.073973054	0.0900666333	0.0005091734	0.0095559753	-0.0714737565	0.0253638206	0.0422944577	0.152210563	0.0200688973	0.0051685166	-0.0165368114	-0.0399318256	-0.0275673147	-0.1225079828	-0.1121177684	0.0378381286	-0.0665299408	0.0005054427	0.0234698707	-0.0482684904	-0.0637793465	-0.0226375531	-0.0017922552	0.144545843	0.0905751296	0.0251224141	0.0518246387	-0.0318368901	-0.0609971878	-0.0640431219	-0.1994771669	0.1004453796	-0.1716394583	-0.0317766404	-0.006926711	-0.024508073	-0.0326060289	0.0650788291	0.0052438797	0.1649231038	-0.0367940843	0.0569906212	0.0353192973	0.0100554906	-0.015871385	0.0302065338	0.1028808917	0.0513042291	-0.0195633249	0.003467321	0.054916707	-0.0750067488	-0.1154007951	0.0217376355	0.0192897138	0.1008435067	-0.1484460818	0.0160724139	0.0216789833	0.0012261018	0.0030259591	-0.0751792086	-0.0241786926	0.0798438623	0.0081482321	0.0253985644	-0.0651307328	-0.0055313227	0.0008029519	-0.0115692567	0.02212013	-0.031307201	-0.0043902252	0.0297098415	-0.066950885	-0.0431244042	0.0842940065	-0.1068728259	0.0431935875	-0.0031237394	0.0305385744	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0167264931816077	-0.0003029103109354	9.175465647104103e-08	0.0002797755741543	0.0181700559178068	5.846871668780188e-05	0.0003301509320562	3.418590831118441e-09	0.0131723331635811	-0.0165402050730988	0.0001735103609723	0.0002735783838601	-0.0009580946521805	-0.000374362935199	9.179453625368732e-07	1.4014760725081066e-07	-0.0002441332335338	0.0002686035144342	5.960103571566893e-08	7.21478479664035e-08	-0.0007666175415568	0.0001370323400867	5.87702455022592e-07	1.877786222963702e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5512.530659704225	5.804123916092067	30387994.2741791	33.68785443335191	4900.514628331802	52.221383846507706	2727.072930844296	24015043.62249398	5394.945949868283	7.813663840707704	29105441.802000187	61.05334261558308	5307.598142707097	4907.111668283224	1.005601	15.196582	0.1034368992768209	0.0732404480092325	-0.0089298815	0.0558303623	0.095561906	-0.0433616957	-0.0055411219	0.039063852	0.02779428	-0.0305200498	0.1164987934	-0.0999897538	0.0196189918	0.0123503384	-0.0287764702	-0.0535931546	-0.0872220762	-0.1104702354	0.0316270359	0.0863400232	-0.00206661	0.0638491451	0.0011539263	0.0573870724	-0.0068389255	0.0422164755	0.1301198642	0.0378693509	0.0260051004	-0.0130682182	0.0716916437	0.0008169816	-0.040860302	0.0871371035	-0.0357605307	0.000554169	0.1315040653	0.0153464787	0.0048683347	-0.0197047283	0.048325597	0.068350474	0.0738459945	-0.1305964253	0.0142845059	-0.0622467082	0.0445436755	-0.0067642857	-0.0051845334	0.0578713477	-0.0575903272	0.0005581485	-0.1186907819	0.0893214114	-0.0145355127	0.0496723873	0.0360968029	0.0412523365	-0.0754582776	-0.0163196595	-0.0106219794	0.0628690795	-0.0525372652	-0.0523865365	-0.0436487555	-0.0293643497	0.0798544018	0.0632542313	-0.0264581729	-0.1072165798	-0.1003798384	0.0018169582	-0.0124016405	0.0574158003	-0.0231873811	-0.0163350899	0.012988218	-0.0541509489	0.0995649037	0.0255795052	-0.0694865916	0.1018226452	-0.0074732457	-0.0970270443	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0125251542262674	0.0042013389553402	1.7651249017659914e-05	0.0001568794883917	0.0181624298810731	-7.626036733699576e-06	0.0003298738591848	5.8156436263735294e-11	-0.0580858003500708	-0.0712581335136519	0.0033739602023082	0.0050777215918494	-0.0010657321897036	-0.0001076375375231	1.1357851001704302e-06	1.1585839484036781e-08	-0.0006461189016748	-0.000401985668141	4.174696351014499e-07	1.6159247739076625e-07	-0.000716844731799	4.97728097578e-05	5.138663695079802e-07	2.47733259118615e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5513.760118834529	1.2294591303034397	30401550.64805016	1.5115697530864898	4902.167319623161	1.652691291359588	2.7313885045358224	24031244.42958133	5401.778006861964	6.832056993681363	29179205.63541761	46.67700276491042	5315.375756185159	4907.019819348826	0.964644	14.577655	0.0587143756014562	0.0316663269711622	-0.0130821525	0.059162498	0.1091800732	-0.0171911655	0.0489577022	0.021989572	0.0555071826	-0.1152743016	0.090976721	-0.0850736182	0.0375873942	0.0330890333	-0.0377183721	-0.0387692018	-0.1327088653	-0.0803405269	-0.0524971376	0.119885376	0.0099144444	-0.0089057407	-0.0707929248	0.0125835845	0.0436364539	0.046162733	0.066146754	-0.1037974617	0.0433830161	-0.0442003264	0.0757634861	0.0183720055	-0.0942578531	-0.0712967027	0.045778581	-0.0857330709	-0.0215070465	0.0338070175	0.0355835321	-0.0517560801	0.0059687388	0.1501390286	0.0652292187	-0.0495487493	0.0139627097	-0.0349715501	0.0572854853	0.0951163386	0.0232973417	-0.0324246987	-0.0427400612	0.035590911	-0.0596993978	-0.1093531357	-0.0165884406	0.1277247862	0.0953850683	0.06509884	0.0188551015	0.0309533993	-0.0024292748	-0.0259856545	-0.0233113867	0.0232159453	-0.0512683963	-0.0435183655	0.0886478055	0.027365845	-0.045137745	-0.056859247	-0.0861922882	-0.0307083239	-0.0057318472	-0.0445991641	-0.0239806885	0.0006832288	0.0046815414	-0.0355288717	0.0433824444	-0.0094266288	-0.0836530768	0.0435947406	-0.0468929577	-0.073364032	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0090046065558766	0.0035205476703908	1.2394255899494097e-05	8.108293922613585e-05	0.0060095487990565	-0.0121528810820166	3.611467676824142e-05	0.0001476925185936	-0.034703920560787	0.0233818797892838	0.0012043621022894	0.0005467123024805	-0.0007342540119727	0.0003314781777309	5.391289540980059e-07	1.0987778231179816e-07	-0.0007077371081634	-6.161820648859992e-05	5.008918142714921e-07	3.796803370871737e-09	-0.0007167597748232	8.495697579994927e-08	5.137445748046044e-07	7.217687737073166e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5505.253633702338	-8.506485132190392	30307817.5713928	72.36028930417618	4909.228949333639	7.061629710477973	49.866614167905226	24100528.87697547	5394.74019080877	-7.037816053193637	29103221.72632745	49.53085479859007	5307.432840128515	4922.074768572731	0.89419	13.512955	0.1318812778980836	0.0764230527250692	-0.0006931556	-0.0089126385	0.1324184077	-0.0175132266	0.0099041428	0.0155717119	-0.0225544973	-0.0719651801	0.1139196017	-0.0913082701	0.0016002071	0.0208811006	-0.050971943	0.0138279461	-0.1015835923	-0.0348825354	0.0057049238	-0.038207057	-0.0786096532	0.006086294	0.0232550935	0.0400503999	0.0522958493	-0.0207804923	0.1376210091	0.0152035843	0.0064142202	-0.004266804	-0.0833281753	-0.0089654023	0.1033125469	0.0484920009	0.0931475003	0.0554706329	-0.0256117934	7.75668e-05	0.0218026063	-0.0456029522	-0.0063902942	0.0480731204	0.1062665306	0.043393206	0.069555133	0.0461853594	-0.0160477284	0.0026468463	-0.0351383836	0.0024308945	-0.0524280365	0.0498312625	0.0021227553	0.0146030951	-0.0627005499	-0.0819354977	0.0111205472	0.0585094834	0.0585139807	-0.02242728	0.0257278861	-0.0231675473	0.0483435056	0.0454363395	-0.0728180719	-0.0513668798	0.0855124615	-0.0110280597	-0.0112804579	-0.0105269791	-0.0222872156	-0.0618800126	0.0100587978	-0.0600247989	-0.0292753715	-0.0117476846	-0.014106512	0.0025708124	-0.0219800317	-0.0235413257	-0.0634360155	0.0072067266	-0.0487158592	-0.0024138209	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0163683928711293	-0.0073637863152527	5.422534889670293e-05	0.0002679242851836	0.0023603301232668	-0.0036492186757897	5.571158290800667e-06	1.3316796943732333e-05	0.0369013577941643	0.0716052783549513	0.0013617102070529	0.00512731588829	-0.0003432221205613	0.0003910318914114	1.1780142404259557e-07	1.5290594010077696e-07	-0.0004298228144006	0.0002779142937627	1.8474765177925267e-07	7.723635467767586e-08	-0.0010330734806908	-0.0003163137058675	1.0672408165066044e-06	1.0005436051969448e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
