global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107
4551.9787993747605	14.957793033463531	20720510.989957284	223.7355724319301	3709.5308347273103	7.488375869094398	13760619.013792695	56.07577315683528	4549.444150888236	13.559882356355956	183.8704095182136	20697442.082051188	4292.638686704514	4742.148889243513	0.621735	22.980799	0.3481767210997566	0.178533055285195	-0.03666911	0.0371906827	0.0146642656	-0.068068362	-0.0040560726	0.0516588336	-0.0384518073	-0.0269875919	-0.0601376803	0.0350791806	-0.0683622503	-0.0080978565	-0.0060376269	-0.0173304053	-0.0494405333	-0.0676505717	-0.0024698714	0.012279051	0.0335753266	0.0233587194	0.0501515107	0.0040168648	-0.0823845795	-0.000515	-0.0225342273	-0.0264008844	0.0206426715	-0.0289634005	-0.0192069175	-0.0420943688	-0.0470639393	-0.0415556063	0.0015578446	0.0015543254	0.0644849698	0.0336375595	0.0570906601	-0.0141499928	-0.1365970903	-0.0475710314	-0.0290779441	-0.058433664	0.0216688736	0.0566515079	-0.0482900922	0.0222111518	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0768071983900142	0.0229239465891311	0.0058993457245229	0.0005255073272213	-0.0179407518490108	0.0857989014271255	0.0003218705769077	0.0073614514861015	-0.0521254281351843	-0.0454507620346049	0.0020657717695262	0.0027170602582762	-0.00524447883265	0.0026785569634407	7.174667406396668e-06	2.7504558226113903e-05	0.0022504754947907	-0.0003112536766537	9.68788512305082e-08	5.064639952653447e-06	-0.0009371051682468	-0.0008902515808834	8.781660963548633e-07	7.925478772653967e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4539.824959525886	-12.153839848874668	20610010.66313421	147.7158230720938	3717.12123217423	7.590397446919724	13816990.254680466	57.61413340220546	4540.922754113588	-8.521396774648565	72.61420299099096	20619979.45882653	4287.241921973656	4753.0346324035	0.563761	20.837965	0.1247372313091038	0.0731377524612924	-0.038747007	0.0202457634	0.0041595907	-0.0457338793	0.019838411	0.0581325359	-0.0114764575	0.0550033523	-0.0130115217	0.0214086592	-0.0546941812	0.0091739884	-0.002024496	-0.0294561064	-0.0226966846	-0.0550012971	0.0163896817	0.0216814066	0.0233102479	0.0311642713	-0.0070713711	0.0192808461	-0.0856312814	0.0073290523	-0.0145976606	-0.0083463698	0.0169137071	-0.0364249889	-0.0120037334	-0.0631869337	-0.0218427338	0.0036345175	0.0153468844	0.0115819301	0.0299839468	0.0306363068	-0.0202644068	-0.0200943498	-0.1126557181	-0.0843827611	0.005575444	-0.045734379	0.0311835016	-0.0191549646	-0.0629800989	-0.0247529981	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0605889048024437	0.0162182935875704	0.0036710153851595	0.0002630330468926	-0.0462552026386049	-0.0283144507895941	0.0021395437711384	0.0008017081235163	0.0051170940694049	0.0572425222045892	0.0032767063483428	2.61846517151388e-05	-0.005701984153119	-0.000457505320469	2.0931111825744306e-07	3.2512623282420206e-05	0.0022511943970731	7.189022823996492e-07	5.16820491639425e-13	5.0678762134133176e-06	-0.0009360900964512	1.0150717955999993e-06	8.762646686740169e-07	1.030370750222607e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4465.648024886493	-74.17693463939304	19942012.282172635	5502.217632496787	3687.824897729609	-29.296334444621152	13600052.4763144	858.2752118910958	4509.750940796676	-31.17181331691154	971.6819454643836	20337853.548016507	4258.001114086726	4280.364519041116	1.64998	60.98719	0.5664276278720556	0.3119775161278537	0.1671580378	0.1578454821	-0.0293361421	0.1949509332	-0.0618184386	0.0004589764	0.0618657972	0.08135059	-0.0829128619	-0.0632284903	-0.0052677795	-0.0392578335	0.0012186692	-0.0006961749	-0.0692666527	-0.0122968637	-0.0368492136	-0.0048605805	0.0295550847	0.0054029278	-0.0182573968	0.0855611894	-0.0263257535	-0.14240272	0.011894698	0.0308349111	0.0163805234	0.0757077841	0.1135810118	-0.0641813765	-0.0478180806	0.1262589287	-0.0862866591	-0.0493654668	0.097499714	0.0567447268	0.0451241193	-0.0223414349	0.079990894	-0.0035216108	-0.0060264025	0.0012043941	0.0509788785	0.0176618819	-0.1065443265	0.041077368	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.1122714040742067	-0.051682499271763	0.0126048681727937	0.0026710807309757	-0.169978543121033	-0.1237233404824281	0.0288927051215488	0.0153074649801308	0.1523576486625444	0.1472405545931395	0.0216797809168952	0.0232128531059793	-0.009965306933281	-0.0042633227801619	1.817592112784824e-05	9.930734227449837e-05	0.0022491812383065	-2.0131587666000557e-06	4.052808219538656e-12	5.05881624274996e-06	-0.0003258013648853	0.0006102887315658	1.0614652936112441e-07	3.7245233587631517e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4406.290346525878	-59.35767836061496	19415394.61788714	3523.333980362217	3579.470918062201	-108.35397966740813	12812612.053253056	11740.58490976509	4399.941209278795	-109.80973151788112	12058.177136029131	19359482.645109747	4157.093991018623	4526.368843205963	2.642495	97.672928	6.0832705495446895	4.185203885499365	0.0780908862	-0.1002027955	0.0678540959	-0.201644887	-0.0225185459	-0.1636295626	-0.1561330719	-0.0094081247	-0.0662378215	-0.0278808816	0.2003987503	0.0677843968	0.150929501	0.1767264877	-0.2113195245	0.2170383425	0.0513840023	0.1499278924	-0.0705893195	-0.0605594508	0.2800723173	0.2094807318	0.2082288136	0.0016305079	0.0045699451	-0.092723186	-0.0057832352	-0.0414870814	-0.1376100178	0.1187956192	-0.2825422591	0.0505999127	0.1142479738	-0.3046786531	0.0225930355	0.0123585334	-0.0796310504	-0.092776155	0.0958168708	0.054660767	0.1992138644	0.0047550607	-0.4779515819	0.1183513565	0.1117244902	-0.231010942	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.1697327715193211	-0.0574613674451143	0.02880921372763	0.0033018087486624	-1.7309276969617144	-1.5609491538406814	2.996110692109185	2.4365622608759394	0.5554464137095181	0.4030887650469736	0.1624805525070943	0.3085207185027651	-0.080747077625764	-0.070781770692483	0.0050100590623632	0.0065200905451011	0.0053033053070201	0.0030541240687136	9.327673827095714e-06	2.812504717946756e-05	-0.0077253318679271	-0.0073995305030418	5.9680752469610016e-05	5.475305166544604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4494.780542639956	88.49019611407857	20203052.12649474	7830.514808308087	3657.215434535268	77.74451647306705	13375224.734602988	6044.209841630994	4478.003689581675	78.06248030287952	6093.750831037453	20052517.04390709	4226.782505981758	4633.132443140056	2.189238	80.919464	1.7767128193354595	1.2196047148772944	0.0275491847	-0.0029776094	-0.0629694251	0.0213936081	0.0929671636	-0.0471081603	0.035122151	-0.037312222	0.0230545645	-0.0618616304	0.0755460182	0.0294072306	0.0883464552	0.1766543869	0.0507057695	0.078362342	0.0124900855	-0.0068951352	-0.1283254495	-0.0910650806	0.143094153	-0.0976969268	0.1873400049	0.0498446631	0.0349853557	-0.1054869589	-0.0686197455	-0.0023529147	-0.0670917046	0.0416586784	-0.1870713019	0.0886701747	0.1827650946	-0.2728552292	-0.0377083117	-0.0902386243	-0.0258055165	-0.0044298824	0.0094395961	0.0352343798	0.00132017	-0.0791926945	0.0867806135	-0.015111052	0.0522519916	-0.0622535644	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.1593909881009523	0.0103417834183687	0.0254054870877979	0.0001069524842724	-1.1094321145003647	0.6214955824613497	1.2308396166847504	0.3862567590189724	0.3851416034048469	-0.1703048103046712	0.02900372841291	0.1483340546732563	-0.0634942008481509	0.0172528767776131	0.0002976617571035	0.0040315135413453	0.0036361736497498	-0.0016671316572703	2.7793279626728167e-06	1.322175881113478e-05	-0.0071539274397891	0.000571404428138	5.117867781376743e-05	3.265030204957149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4430.670657892534	-64.10988474742226	19630842.47870986	4110.077322327765	3612.556408165744	-44.65902636952387	13050563.80217938	1994.4286362738285	4451.194275291103	-26.809414290572025	718.7446946035274	19813130.47638429	4205.460859293828	4514.572497817923	1.416169	52.344994	1.7360214698307028	1.2296658872759667	0.0432751022	-0.2002940309	-0.1884545266	0.022089889	0.0393114166	-0.0871977412	-0.0220700799	0.0225998582	0.0754826957	0.1286411172	0.1094911413	-0.0176581496	0.0651228996	0.0795966706	0.1323465263	0.1143620714	-0.0190428512	0.0334591008	-0.1247831492	-0.0582855387	0.0134556453	-0.1242434072	0.1720017683	0.1593632155	0.0521832874	-0.0746968872	-0.0757258306	0.058535467	0.0844394631	0.054850179	0.0379038554	0.0407516525	0.0357426838	-0.1009967048	0.0503594652	-0.057264849	0.0126405403	0.090392448	-0.187744412	-0.0792571442	-0.0148499094	-0.1040087526	0.1360552611	-0.111545698	-0.1506484554	0.0119837995	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.1507514863280761	0.0086395017728762	0.0227260106301241	7.464099088353103e-05	-0.6643407232159149	0.4450913912844498	0.4413485965230448	0.1981063465955272	0.4112489598443289	0.026107356439482	0.0006815940602581	0.1691257069730424	-0.0425594909242238	0.020934709923927	0.0004382620795989	0.001811310267729	0.0024161317429103	-0.0012200419068395	1.4885022544445633e-06	5.837692599098763e-06	-0.0041850148638778	0.0029689125759113	1.7514349410878122e-05	8.814441883404271e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4526.634450390826	95.9637924982917	20490419.44746505	9209.049470655184	3675.5741255910775	63.01771742533356	13509845.152714614	3971.232709499189	4502.702126148653	51.50785085755069	2653.0586999636857	20274326.436823603	4245.926268126349	4768.593518548019	1.540472	56.939518	1.2546815452987334	0.7972723400134635	0.0031436227	-0.0567684726	0.0904253429	0.0689836715	-0.1157592683	-0.0060376906	0.1124860414	0.0545448359	0.0999140905	-0.0076264937	0.0159319968	-0.0759664391	0.0179214442	0.0769326394	0.0244291532	0.022544396	-0.0898431398	-0.0023822643	-0.0570818608	-0.0870090156	-0.0655122045	0.0624583304	0.1297920504	-0.0199259281	0.1379228941	0.0629088171	0.0451769363	0.0515668105	0.0817950261	8.36629e-05	-0.0346753553	-0.1151359181	0.0154615455	0.0592919046	0.0514138825	-0.0255420166	-0.0703123047	0.0395296731	0.0307280627	0.0611084845	-0.0477752834	-0.0271949505	-0.0145079821	0.0842363864	-0.0430091582	0.0079693785	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.1850431449180405	-0.0342916585899643	0.0342409654811589	0.0011759178488506	-0.511035598847883	0.1533051243680319	0.2611573832898143	0.0235024611574977	0.2080158288689517	-0.2032331309753772	0.0413037055260548	0.043270585060037	-0.0286891760491308	0.013870314875093	0.0001923856347342	0.000823068822378	0.0037297808506269	0.0013136491077166	1.7256739782046191e-06	1.391126519370312e-05	-0.0020919462193802	0.0020930686444976	4.376238984779112e-06	4.38093635057902e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4512.605408544086	-14.029041846740256	20363607.573221333	196.81401513758925	3666.544652327396	-9.029473263681666	13443549.687510625	81.53138741954204	4523.471258791136	20.769132642482877	431.3568707210476	20461792.229109462	4271.283890121733	4721.121427359458	0.884397	32.689434	0.6893193898532154	0.3554658309825523	0.0020636457	-0.0728567108	0.0123878854	0.0243683848	0.052160611	-0.0179964818	-0.0401085275	-0.1243960104	-0.0348520524	0.0511483538	-0.018893938	0.014930009	0.0161346674	0.0300751473	0.0518622578	-0.0179391571	0.011954132	0.0074125213	-0.0310191285	-0.0106169211	0.0171342212	-0.0537217112	0.0834674098	0.0506534146	0.1309004297	0.0332347338	0.0797751391	0.0254913494	0.0565111714	0.0536298365	0.0603234922	-0.0810686872	-0.0440727188	0.0037901349	0.0135006941	0.0194136662	0.0716300804	0.0483043038	0.0188166151	0.0851802529	0.0200508675	0.08273716	-0.0170706531	0.0015454416	0.0345917	0.0591392747	0.0751831987	0.0018396452	-0.0725589432	-0.1053450429	-0.0961959491743726	0.0888471957436679	0.0092536606375584	0.0078938241915136	-0.3072910888348019	0.203744510013081	0.0944278132772781	0.0415118253604704	0.210411798300953	0.0023959694320012	5.740669519084602e-06	0.0442731248642409	-0.024111315715145	0.0045778603339858	2.0956805237480584e-05	0.0005813555455153	0.0011268898707463	-0.0026028909798806	6.77504145314379e-06	1.2698807807906128e-06	-0.0027978291988031	-0.0007058829794228	7.827848225675196e-06	4.982707806389498e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4494.190595589475	-18.41481295461017	20197749.109484885	339.10533615327853	3722.5073321036734	55.96267977627758	13857060.837565608	3131.821527742188	4506.876321262109	-16.594937529027447	275.3919515923236	20311934.17515308	4260.081798504685	4613.476351146091	1.066944	39.436794	1.1044757289317355	0.6658025954561427	0.0194038648	-0.0502727661	0.0495485217	-0.1670439446	-0.0152303196	0.0211531329	-0.0587485697	-0.0116245151	0.0557268748	0.0285034023	0.0005090881	-0.055003152	-0.0082294202	0.0070145125	-0.0344050824	-0.0003630922	-0.0446186963	0.0283700203	0.0095093446	0.0529730454	0.0277263086	-0.0228156982	-0.0103800597	0.0797301681	0.0240807127	0.0140299391	0.1403561267	-0.0347894601	-0.0637434177	-0.0217219683	0.0244510584	-0.1327197276	-0.0463688128	-0.0199527005	-0.0369528671	0.0708601346	0.029112486	0.0677351581	-0.1098357005	-0.0132110599	0.0194302441	-0.0164787853	-0.0161632104	-0.0411933572	0.0060064382	-0.0402954134	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	-0.1048528730051288	-0.0086569238307561	0.0109941249774296	7.494233021151455e-05	-0.1098190988954712	0.1974719899393306	0.0120602344822132	0.0389951868105991	-0.0300792209692559	-0.2404910192702088	0.0578359303496239	0.0009047595341173	-0.0135449696214525	0.0105663460936925	0.0001116476697716	0.000183466202046	0.001920869126637	0.0007939792558906	6.304030587847496e-07	3.689738201667191e-06	-0.0010010386305575	0.0017967905682455	1.002078339868435e-06	3.228456346136345e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4541.383786759643	47.19319117016767	20624166.69864336	2227.197292823991	3721.971876810612	-0.5354552930616592	13853074.651769107	0.2867123708677473	4543.1283345151605	36.2520132530517	1314.2084648994362	20640015.063874494	4290.653636259191	4789.331855878121	1.122228	41.480236	0.6624070345293495	0.4375048985600524	-0.0464519797	0.0523418045	-0.0151734474	-0.032652812	0.0250065583	0.0698231258	-0.0262662759	0.0956443244	0.0162102789	-0.0430192994	-0.0575631096	-0.0161562613	0.0105174145	-0.0747905952	-0.0430772436	-0.0598933138	-0.0027135597	0.0435049025	0.0516611084	0.0601814993	-0.0095704631	0.0219144428	-0.0790860555	0.0016070881	-0.0386857002	-0.0242929233	-0.0092171086	-0.0716519002	0.0136919607	-0.0712713182	-0.0429315408	0.0028773922	0.0774907465	0.0747342236	0.1035240481	0.0370368747	0.0307961686	-0.0017015782	-0.0885493884	-0.0805283548	0.0023801395	-0.0781253099	0.0151101699	-0.0099051007	-0.0600941109	-0.015501625	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	-0.1508508985817656	-0.0459980255766367	0.0227559936029261	0.0021158183569489	-0.0656653328040022	0.0441537660914689	0.0043119359322603	0.0019495550600601	-0.0846952892173646	-0.0546160682481087	0.002982914910882	0.007173292015613	-0.005552283905921	0.0079926857155314	6.388302494726126e-05	3.082785657194936e-05	0.0036926831428591	0.0017718140162221	3.1393249080810885e-06	1.363590879355576e-05	-0.0004127548700484	0.000588283760509	1.703665827486716e-07	3.46077782878728e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
