global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
4971.734360778988	-17.743217814270793	314.8217784046564	24718142.55415045	4063.8628148320895	-0.2027903694424822	0.0411239339386184	16514980.977774994	4630.848191275248	-11.902663514671984	21444754.970637232	141.67339874350367	4605.262141695121	4127.102789326555	1.085647	17.05859	0.1573284664628312	0.075770792854484	0.0032555542	0.0198762491	0.1429494965	-0.0256394377	-0.0136810166	-0.1245078561	0.0175998282	0.08737363	0.0024270305	0.0459666437	-0.0010843669	-0.0320729138	-0.2206867535	-0.0519000412	-0.0428547992	-0.0618564977	-0.0454455526	-0.0270616586	-0.03727175	-0.014324184	-0.0480477931	-0.0259790558	-0.0620348501	-0.127680889	-0.0075570558	-0.0061770189	-0.0728972693	-0.0193671457	0.0330017045	0.1219809903	-0.0144448274	0.044409686	-0.0453023914	-0.0206359521	-0.0299365853	0.0846935462	0.0992245522	0.0377468396	0.0505548096	-0.0166281127	-0.1666472198	-0.064124408	-0.0497820336	-0.1499393962	-0.0618059378	0.0213697051	0.0450696692	-0.0087904317	-0.0285285972	0.0197774684	0.0025798998	0.0102172696	-0.003440688	0.081889176	0.0451702511	0.0421047238	0.0892611959	-0.12801614	-0.0941700645	0.0041533013	0.0972196938	0.0154511364	0.0347019794	-0.0132458492	0.1560485267	0.0751178749	0.0761573528	0.0026523793	-0.0770283325	0.0187603699	-0.00587217	0.0522749686	-0.0259960441	0.0352319693	-0.1097632746	-0.0184108892	-0.1314444174	-0.0879372743	0.0438270565	0.0408519166	-0.0511983698	-0.0298943385	0.0560816261	-0.1401034501	0.0839751364	0.0490419095	0.0738823236	-0.0018396452	-0.0764611723	-0.1053450429	0.0449600947867878	-0.0209187784592473	0.0020214101232369	0.000437595292227	0.0035985392197943	0.0073542413876594	5.4084866387962464e-05	1.294948451639777e-05	0.1127330083061508	-0.0573172312454915	0.0032852649976491	0.0127087311617546	-0.0019730944922596	-0.0001971000242446	3.89310187538517e-06	3.884841955722199e-08	-0.0007357375751906	-0.0007529044298026	5.668650804164696e-07	5.413097795473438e-07	-0.0002662255412551	0.0004847598533613	7.087603881657098e-08	2.34992115430966e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4978.575992680578	6.841631901589608	46.80792707684864	24786218.9148954	4076.878566912751	13.015752080661514	169.40980222524453	16620938.849352568	4636.941737626238	6.093546350990437	21501228.67814024	37.13130713166886	4617.855307149396	4139.487323256923	0.8957859999999999	14.075336	0.0622939128089978	0.0403388532257832	0.014311684	-0.0264093169	0.1287972063	-0.0354354715	-0.0401048379	-0.0986123371	-0.143025635	0.0258954606	-0.0590587488	0.0285093634	-0.0305539175	-0.0399001391	-0.1052694061	0.0243842209	-0.0219270368	-0.0938890183	-0.0029568104	-0.0487420004	-0.0392224703	-0.0261525855	0.0163477014	-0.0199608204	0.0462642658	-0.0533925444	-0.0114386744	0.1067396665	-0.0540777991	-0.0015725309	0.0256981996	0.1017126407	0.0631697197	0.0748239056	-0.032785128	-0.0256126263	-0.0107744713	0.0494552802	0.0212810227	-0.0953286123	-0.1117902849	-0.0821141148	-0.168457675	-0.033099721	-0.0261038223	0.0426058187	-0.0630779016	-0.0313983575	-0.0570378352	-0.0075826047	-0.0688173588	0.0076424039	-0.0309898263	-0.0269449903	0.04145038	0.0904098295	0.0469681238	-0.0424505518	0.0745530974	-0.0946656256	-0.0740467436	-0.0053708741	-0.0057752761	-0.002912155	0.0375835465	-0.0019439856	0.07273293	0.050508858	0.1082899897	0.0483550331	-0.0073743408	0.0513378034	0.0209397295	-0.0028861249	-0.0616516001	0.0512906435	-0.0876114512	-0.0601595224	-0.0635467162	-0.0276439044	0.0584810011	0.0530129554	-0.061250149	-0.0032587592	-0.0438439592	-0.1136846178	0.0014011169	0.0650620331	0.0725589432	-0.0055166942	-0.0801538266	-0.1048318124	0.0462185103911281	0.0012584156043402	0.0021361507027748	1.5836098332471595e-06	0.0085158070572362	0.0049172678374419	2.417952298514054e-05	7.251896983607388e-05	0.0768076946898901	-0.0359253136162606	0.0012906281584266	0.0058994219635753	-0.0019070589294313	6.603556282830012e-05	3.636873760323656e-06	4.360695558050372e-09	-0.0004052534193088	0.0003304841558818	1.0921977728890588e-07	1.6423033386147406e-07	-0.0002588869449461	7.338596309000025e-06	6.702245026352502e-08	5.385499578646879e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4971.073117736507	-7.502874944070754	56.29313242636472	24711567.941882554	4111.147132152349	34.26856523959759	1174.3345635805565	16901530.74220448	4640.363927329458	3.4221897032202837	21532977.378060475	11.71138236482693	4625.310596360352	4113.255016258451	1.052205	16.533125	0.1131835710749199	0.0859059379393424	-0.0010371972	-0.109348629	0.0297720098	0.0110432518	-0.0365214918	0.0749609943	-0.1497165871	-0.0205125207	-0.0111669906	0.0252496863	0.0059519902	-0.0624539189	0.0664947729	0.0293263814	0.144965466	-0.0444080066	-0.0296883106	-0.0370201244	-0.0751169821	-0.02176502	0.0948626863	0.0332078855	0.0053857809	0.1368336639	-0.0191987972	-0.0040631638	-0.053472719	0.0164431226	-0.0979579105	0.1098748456	0.0665215314	0.0033835541	-0.084197898	-0.0455327085	-0.0441257144	-0.0012950464	-0.0211026593	-0.0951458861	-0.1040593228	-0.019478576	-0.027542239	-0.0087771123	0.0680336615	0.1204539716	0.0085000437	-0.175738166	-0.0020018873	0.0363644909	-0.0670202935	-0.0412121345	-0.0395822347	-0.0841021756	-0.0342946325	-0.0771430294	0.0203115071	-0.0346231976	0.0178563943	-0.0135037432	-0.001299556	-0.0106901663	0.0299727091	0.0438529053	0.0110555125	0.0900051045	-0.0567695644	0.0237208886	0.0617523745	0.0670070516	0.0178832815	0.0883298291	-0.0345095608	-0.0039386907	-0.0175243701	0.00095532	-0.0911598595	-0.0129019952	0.0014361423	-0.0149277882	0.0932436187	-0.0591431124	-0.0380250683	-0.0196685424	0.0287845744	-0.1259354895	0.0450310002	-0.0621580979	0.0712134607	-0.0091870219	-0.0836267848	-0.1038078519	0.0466204125634135	0.0004019021722854	0.0021734628675828	1.6152535608772641e-07	-0.0024449208106744	-0.0109607278679106	0.0001201375553943	5.977637770468766e-06	0.160668267837579	0.0838605731476889	0.0070325957286588	0.025814292289928	-0.0019070867978931	-2.7868461799970132e-08	3.6369800546981575e-06	7.766511630963943e-16	-0.000319992602406	8.52608169028e-05	7.269406898932786e-09	1.023952655945644e-07	-0.0005328056173222	-0.0002739186723761	2.838818258500906e-07	7.503143907628521e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4962.782635997241	-8.290481739265488	68.73208746909451	24629211.492155727	4110.438598746684	-0.7085334056646388	0.5020195869427316	16895705.474066604	4643.361664860423	2.997737530964514	21560807.55069536	8.98643030455322	4620.242958195702	4034.011009365661	1.274057	20.019037	0.1025070654726676	0.0444924871580323	0.0627028591	-0.0567043425	-0.0884714631	-0.0208644841	-0.0096939278	0.0633416436	0.0402890787	0.0915030198	0.0600797893	-0.0063217802	0.0742884412	0.0903363315	0.0412927036	0.063159921	-0.0073825691	-0.0772834624	0.1399312317	-0.0813054809	0.1296269901	-0.1660999929	-0.1203217974	-0.0543636411	0.1664076351	-0.0797126288	-0.0417704774	0.2415996443	-0.143175216	0.0024080285	-0.0125020136	0.0937236529	0.1067495966	0.0490038593	-0.1209320948	0.1017255301	-0.0173485209	0.1323064334	-0.1295346564	0.0915172418	0.0078029275	0.0271658947	0.0760451542	-0.0748781363	-0.0305267799	0.038512242	0.0012235634	0.0919283297	-0.0695301348	-0.1260678095	0.1161529714	0.0103445812	-0.2121996355	0.0420185269	0.1270682096	0.3166749517	0.0396001246	-0.0765674602	0.0545926023	-0.1164723394	0.0893167143	-0.1038382187	0.1268657789	-0.0532587687	0.0617284223	0.0409805984	-0.02078813	0.0440320168	-0.0369790894	-0.0142760577	0.0789362477	0.0577175807	-0.1139844543	0.0076917504	-0.0404508638	-0.0839311292	-0.0919239234	-0.0502843947	0.0139808552	-0.1013693704	0.1468148363	-0.0997535456	-0.164327592	0.1195901413	-0.1388705261	0.1110771146	-0.1476186983	0.0507323699	0.0698462859	-0.0128461567	-0.0868705278	-0.10227815	0.0456321248676943	-0.0009882876957192	0.0020822908199408	9.767125695099698e-07	-0.0168011001422172	-0.0143561793315427	0.0002060998849994	0.0002822769659888	0.1293752365806284	-0.0312930312569506	0.0009792538052484	0.0167379518402935	-0.0024090499176807	-0.0005019631197876	5.803521505877387e-06	2.5196697362690044e-07	-0.0005688003402197	-0.0002488077378137	6.19052903959709e-08	3.235338270340465e-07	-0.0001661851311544	0.0003666204861678	2.761749781680513e-08	1.3441058087791406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4986.300784596912	23.51814859967089	553.103313556202	24863195.514471784	4073.937448833712	-36.50114991297187	1332.3339449692462	16596966.337009735	4644.364594547923	1.0029296875	21570122.487090293	1.0058679580688477	4622.780114929731	4039.0393148798735	1.559748	24.508062	0.3506239324367405	0.1477098367600434	0.125376933	0.0726311264	0.0416425396	-0.0136380781	0.0457008575	-0.0715822678	0.1246944595	0.0622807682	-0.1104641518	-0.0229790962	-0.026264289	0.1173001281	-0.0281840173	0.0739034993	-0.0318403128	0.0450094715	-0.1006092141	-0.1960617563	0.1296307866	0.0112718718	0.1015634263	0.1251803476	0.0319683706	-0.081473492	0.0117264838	0.1229378889	0.0481312971	0.0025222792	0.0928213428	-0.2373854111	-0.1414474458	-0.0292599431	-0.2241913622	-0.0199792667	-0.0553999481	0.0377912345	-0.06186192	0.029535692	-0.1039804543	-0.0104127618	-0.0008731585	0.0034515113	-0.1455743989	0.0083493438	0.0618230358	0.0910088497	0.0105882922	-0.1231070233	-0.1358540025	0.1334235688	-0.0772524228	-0.0007261889	-0.017280514	0.0747454715	0.0996800443	-0.0740114732	0.0040980368	0.186614576	0.1049171098	0.0125850637	-0.1345596096	-0.1326233939	0.1349278778	-0.0684821652	0.1297580506	-0.1481984559	-0.0907260978	-0.1319477344	-0.0620766202	-0.0164510946	-0.0142882054	-0.1257315573	-0.2441062622	-0.0440156984	0.3588578462	0.2381753994	0.1487237124	-0.0448418818	0.101151643	-0.1036952601	0.0346188328	-0.1833333063	0.1244336634	-0.0222381889	0.32542598	-0.0289839985	0.0684578352	-0.0164896405	-0.0898761648	-0.1002501592	0.1040336065943705	0.0584014817266761	0.0108229913010322	0.0034107330678712	-0.0166537334724239	0.0001473666697933	2.1716935365967564e-08	0.0002773468385705	0.0429137040592024	-0.086461532521426	0.0074755966059536	0.0018415859960808	-0.0034183467691573	-0.0010092968514766	1.1685094634208152e-05	1.018680134400578e-06	-0.0020499525849826	-0.0014811522447629	2.1938119721661776e-06	4.202305600676844e-06	-0.0017880070652918	-0.0016218219341374	3.1969692655333955e-06	2.630306386049177e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4997.040428153644	10.739643556731608	115.33994372564672	24970413.040601958	4083.3785601563713	9.441111322659252	89.13458300684475	16673980.46554472	4644.497828934832	0.1332343869089527	21571360.08298037	0.0177514018550045	4623.935752741798	4095.812966824356	1.520418	23.89007	0.1417299714832333	0.068005554504692	0.0730268631	0.0841064789	0.0237120664	-0.2136917106	0.0021609163	-0.0339199024	-0.0426518532	-0.0079499049	-0.1207049102	-0.0377632294	0.0525912077	0.1927590142	-0.1674104923	-0.0592417613	0.0500533658	-0.037126905	0.0174474055	0.1228041681	0.2143554687	0.1031006735	0.1615270438	0.0367837087	-0.1057766676	-0.0100592393	-0.0339125777	-0.0230976585	0.1108896457	0.0734516306	0.1133177248	-0.0493685438	-0.1585280579	0.0482733569	0.0312436517	-0.0991915194	0.0574169968	0.003197776	-0.0830385226	0.0142254642	0.1280616472	-0.0543049209	0.015332893	-0.1131299224	-0.2087727066	-0.0545912213	-0.0445439203	-0.0702980456	-0.1204941091	0.052825425	0.0839534699	0.2649014687	0.0932076644	0.0517366474	-0.1276748942	-0.0761871918	0.0086500219	0.0571800386	-0.0662308351	0.085995234	0.0478521107	-0.0875049275	0.0210406435	-0.1340610465	0.1033401822	-0.0672877466	0.1079156768	-0.1095951455	-0.0205009309	-0.0425372834	0.095411202	0.0208306891	-0.1698988113	-0.0843210276	0.0039388305	0.0878814929	0.0676048204	-0.0999402001	-0.0811029618	-0.0101984758	0.0604454262	-0.1587889543	-0.0348287916	-0.1227654663	0.1779270222	0.1866256663	-0.05472616	-0.2026058399	0.0670485315	-0.0201130341	-0.0926354574	-0.0977337597	0.0873183528781709	-0.0167152537161996	0.0076244947493567	0.0002793997067969	-0.0034946651309155	0.0131590683415084	0.0001731610796164	1.2212684377236649e-05	0.0285912164580821	-0.0143224876011202	0.0002051336510842	0.0008174576585529	-0.0024799876187007	0.0009383591504566	6.150338588908768e-06	8.805178952456321e-07	-0.0013833577360669	0.0006665948489157	4.44348692600945e-07	1.9136786259361385e-06	-0.0021337163024076	-0.0003457092371158	4.552745259159962e-06	1.195148766271885e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4976.440314894341	-20.600113259302816	424.3646662961037	24764958.207705688	4167.506982755898	84.12842259952686	7077.591489084582	17368114.45131917	4652.874067501905	8.376238567073415	21649237.088031724	70.16137253252809	4638.844189182502	4120.072038460711	1.620452	25.461884	0.1725988364340369	0.1067553368209011	0.0492682397	0.0572236803	-0.062861338	-0.1180912143	0.1154122184	0.0862176102	-0.1538038866	-0.1225694412	-0.0351933924	-0.0728497749	-0.0302682685	0.0823255715	-0.0465636609	0.0701626583	0.0892515238	0.036785727	0.0475165074	0.2538311629	0.0050557094	-0.0441776177	0.106320236	0.0030214855	-0.0343680862	0.2192361641	0.0982828278	-0.06221333	0.0525524388	-0.0043271532	-0.0364907571	0.0469470409	0.0472840122	0.0004357936	-0.1060794594	-0.0597060138	-0.1337679865	0.11017406	-0.0303371318	0.0072139178	-0.0013920643	-0.0910808858	0.0437410016	0.0123174023	-0.0881912476	0.0887236803	0.0481733125	-0.1434003238	-0.0446076274	0.13086125	0.1768491958	-0.015377344	0.0887348232	-0.1301980773	0.0033659282	-0.1526131568	-0.1232377722	-0.0598202949	-0.1205765815	-0.059628745	0.0069489056	-0.0264524782	0.0195273326	-0.0268066091	0.0661296591	0.0534371553	0.0877631875	-0.0455839568	0.0379590385	0.0464980441	0.2199773043	0.0021132582	-0.1108055455	-0.0989256601	-0.0455198736	-0.1379783422	-0.0372741998	0.069749753	0.0284382248	-0.0274860058	-0.027148857	0.0493891224	0.0738090818	0.1981932186	0.0254489775	0.089469186	-0.1332970523	-0.1840890162	0.0656188043	-0.0237119231	-0.0951408427	-0.0947412111	0.0665275042477162	-0.0207908486304547	0.0044259088214298	0.0004322593867744	0.0062595019377198	0.0097541670686353	9.514377520284936e-05	3.918136450831793e-05	0.130906156370159	0.1023149399120769	0.0104683469292119	0.0171364217756085	-0.0024117529981385	6.823462056220007e-05	5.816552524030043e-06	4.655963443267416e-09	-0.0015680834987847	-0.0001847257627178	3.4123607411672986e-08	2.4588858591608663e-06	-0.0015918990692302	0.0005418172331774	2.534142646615977e-06	2.935659141680132e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4951.019301192781	-25.421013701559787	646.2279376148904	24512592.120783456	4021.6231537624376	-145.8838289934606	21282.09156179326	16173452.790878136	4629.94011141149	-22.93395609041545	21436345.43525704	525.9663419571039	4607.42571765359	3995.668271312122	1.439969	22.625986	0.2844563102347069	0.1631699144744106	0.1051116124	0.0957462271	-0.0493917031	0.0248689347	-0.1800906147	0.0382014078	0.1263259138	-0.154727597	-0.0425550975	0.0924263464	-0.1895620905	0.080324956	0.1554542487	-0.0779137979	-0.0709176393	0.0922778524	0.1589543303	-0.0256911713	-0.0232908607	0.0614767322	0.0412453767	0.0655429307	0.0273461732	-0.0253588102	-0.006314375	-0.0013704345	0.069117437	-0.0098230705	0.0435576202	0.0826953886	-0.1572035894	0.1180851075	-0.039253826	-0.168948637	-0.030532889	-0.1036671551	0.0741970106	-0.0075033245	0.0962973951	0.1797266234	0.0269904584	0.2097560041	-0.0577146904	0.0602833532	0.0295398942	0.0803723608	-0.1321815707	0.0582774334	-0.0517857486	-0.0628859391	0.0196870808	0.0258367511	-0.0423699112	0.0611651124	0.0377328535	-0.0227714462	0.027941558	0.0740116243	0.0553950289	0.0218252673	0.0083755508	0.0495208686	0.0703503205	-0.0986560783	-0.1259228467	-0.1418719885	0.0346231657	-0.0445591548	0.0733440428	-0.069112331	0.0584498343	-0.0294290594	-0.0049225862	-0.0115388506	-0.0298086419	-0.0050553882	0.0357392141	0.1432164609	0.0090859949	0.1112036043	0.0737215646	-0.0605796616	0.0534122442	-0.0757484181	-0.0653961329	0.0011779114	0.0641690889	-0.0272819228	-0.0973854535	-0.0912870929	0.0075148949246539	-0.0590126093230622	5.647364572858894e-05	0.0034824880591163	0.0110105326844092	0.0047510307466893	2.257229315598803e-05	0.0001212318299944	-0.0045026233761262	-0.1354087797462852	0.0183355376323779	2.0273617267238104e-05	-0.0017674336706964	0.000644319327442	3.1238217803113505e-06	4.151473957154399e-07	-0.0005516335009898	0.0010164499977949	1.0331705980172523e-06	3.0429951941426374e-07	-0.0015469905860938	4.49084831364e-05	2.393179873462839e-06	2.016771857612323e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4985.663751467496	34.64445027471447	1200.2379348371635	24856843.042696945	4083.1404624673264	61.51730870488882	3784.37927029259	16672036.036237892	4643.9069853992	13.966873987709732	21565872.08903948	195.0735689885628	4618.823281234536	4070.316064931051	1.468033	23.066952	0.2320806177193687	0.1267354882230654	-0.0114421694	0.0014496459	0.0894328157	0.0414912281	0.060557405	-0.0156360486	0.0789748986	0.0590246044	-0.0427787368	-0.0176392364	-0.0648052915	0.0169733237	-0.0233408494	-0.0058325718	-0.0657358616	-0.0546056895	-0.0304458854	-0.0755278192	-0.0316837491	-0.0290079682	-0.0133322193	0.126660615	0.0563775276	0.0566733329	0.034353812	0.0883432116	0.0392529213	0.0502324857	0.0426113602	-0.0209658536	0.0382778679	-0.0377283982	0.007178154	-0.0517654421	0.1053210565	-0.0398921764	-0.0207170176	-0.0642426017	0.0391347882	0.0080074275	-0.0461277068	0.040630594	-0.0513288852	-0.0508221137	-0.0672200703	0.0669978592	0.0861748305	-0.0855433401	-0.0084226512	-0.1026607115	-0.0413596143	-0.0579421488	-0.0285488625	-0.0056605226	0.0317028797	-0.081329036	-0.0375312083	0.049998252	0.018070976	-0.0857697823	-0.0206079371	-0.0892229341	-0.010656017	-0.036593538	0.0192085225	-0.0065379044	0.0188782655	0.0369204517	-0.0585025573	0.0782924752	0.0614238776	-0.017668132	0.0743674344	0.0542210078	0.0037994829	-0.021445313	-0.0445397615	-0.0430806706	-0.0750520006	0.0347979771	0.0852049278	-0.0855726911	0.084857096	-0.0620349136	-0.0137456537	0.0174546615	0.062699827	-0.0308186837	-0.0993631376	-0.0873882332	0.0550654261845124	0.0475505312598585	0.0030322011608819	0.0022610530230947	0.0214278038824886	0.0104172711980793	0.0001085195392143	0.0004591507792263	0.1141166201735046	0.1186192435496308	0.0140705249402866	0.0130226029998239	-0.0008310161094039	0.0009364175612925	6.905877740887946e-07	8.76877849096993e-07	-0.0006268172370136	-7.51837360238e-05	5.652594162496442e-09	3.928998486173637e-07	-0.0016452607230135	-9.827013691969988e-05	2.706882846690905e-06	9.657019810216562e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4982.866397045368	-2.7973544221276825	7.8251917629973	24828957.53080389	4071.769925473341	-11.370536993985295	129.2891115315882	16579310.325989176	4641.664395960366	-2.24258943883342	21545048.36472611	5.029207391167193	4617.940989297246	4100.507580083502	1.082371	17.007111	0.1765902207227533	0.0995342513928556	-0.0993380579	-0.0241612874	0.0579202491	-0.0055479807	-0.0491885547	-0.0168892679	-0.0936064293	-0.0453227731	0.0789725672	-0.0126945973	-0.0279448226	-0.1277712216	0.0675040128	-0.0242917137	0.0205611677	-0.0366961802	-0.0817733092	-0.0437595116	-0.002891236	-0.1187046287	0.027145297	-0.0146728547	0.0648754613	0.0499148256	-0.0068865516	-0.0409174995	-0.0871994461	0.0726161011	0.0299527005	0.0099706862	0.008133943	0.039444153	-0.0595885508	-0.1240516329	0.0859672196	-0.0228222102	0.038848791	0.0040535498	-0.006945313	-0.0291136738	-0.0542584431	0.040465437	0.1320500108	0.0483924091	-0.0548156183	0.0047846288	0.0866959823	0.0743572651	-0.0677658873	0.0205650974	-0.1310107415	-0.0314420881	-0.0079007237	0.0325180568	-0.0507745715	-0.0479550258	0.028544934	-0.003899099	0.0556517772	-0.0385763757	0.0402926467	-0.0983788792	-0.0845832329	0.0493979047	0.0136607119	0.0097831226	0.0441112504	0.0619389144	-0.0294951013	0.0747067481	-0.0035880645	-0.0942255655	0.0613864188	-0.0103788514	-0.020312903	0.0664105533	-0.0059889384	0.0499937456	-0.057382284	-0.0393041454	0.0415804593	-0.0652463232	0.0880725017	-0.018032518	-0.069612195	-0.0001056536	0.0612114661	-0.0343178967	-0.1010684743	-0.0830636267	0.0455651491698319	-0.0095002770146805	0.002076182818869	9.025526335566666e-05	0.0118190021129294	-0.0096088017695591	9.232907144668395e-05	0.0001396888109454	0.2088795715264382	0.0947629513529336	0.0089800169491184	0.0436306754010684	0.0001277414049745	0.0009587575143784	1.6317866544859212e-08	9.19215971377048e-07	-0.0009221059026636	-0.0002952886656499	8.719539606135748e-08	8.502792957270525e-07	-0.0016449430913303	3.176316832000006e-07	2.7058377737152834e-06	1.0088988617246552e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4980.889750803259	-1.976646242109382	3.907130366445142	24809262.70965695	4068.011758529132	-3.758166944209279	14.123818780547309	16548719.66753128	4639.335414979516	-2.328980980850247	21523433.09268316	5.424152409162178	4616.363273711216	4120.32711338958	0.817416	12.843918	0.1304151015591415	0.0715409228950672	-0.0646380218	-0.0469311022	0.0551974912	-0.0723992313	-0.1045041319	-0.004595406	0.0081063112	0.0140585154	0.1195063099	0.0235254799	0.0126483363	-0.0842050708	0.0629900431	0.002826136	0.0445023846	-0.0585356037	-0.0426132907	-0.0002109549	0.0555814664	0.1030118738	-0.0019379232	0.0272221488	0.0029724488	0.0456333741	-0.0402281878	-0.0748000847	-0.0465577216	0.1755657259	-0.0033499222	-0.0312352989	0.0401127782	0.0222577829	0.0405844776	0.109859856	0.0591336797	0.0339262518	-0.0107875134	0.0933657691	-0.0432208478	0.0634114753	0.0043436701	0.0406257473	0.1123154736	0.0195978092	-0.0454777737	-0.0541659171	0.0207408246	-0.046881839	-0.0142843991	0.1152444701	0.0756380921	0.006631874	0.004091142	-0.0383220054	-0.0032275823	-0.0324853718	0.0754285605	-0.0194187439	0.0690001205	-0.0074941511	0.0684071107	-0.1021482638	-0.0524386682	0.0030938756	-0.0618366764	-0.012777462	0.0424245932	0.0819214933	-0.0295027826	0.0749418395	-0.0490821373	-0.0626448898	0.0550062316	0.0431461483	-0.01945015	0.0532178349	-0.0497392653	0.079048785	-0.0174816852	0.0055193633	0.0385501268	-0.0515728	0.0532375046	-0.053006255	-0.0792230742	0.0160621541	0.0597044597	-0.0377752987	-0.1024967892	-0.0783343427	0.0303256737675212	-0.0152394754023106	0.0009196464894541	0.0002322416105376	0.0214904142052176	0.0096714120922881	9.35362118588584e-05	0.0004618379027118	0.1400077644249506	-0.0688718071014876	0.0047433258134245	0.0196021740992724	-0.0002499671484394	-0.0003777085534139	6.248357529892506e-08	1.4266375132202097e-07	-0.0005672951095101	0.0003548107931535	1.2589069893821577e-07	3.218237412740764e-07	-0.001645071884024	-1.287926937000236e-07	2.7062615036062728e-06	1.65875579505081e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
